m=60;
n=60;
p=3;
q=3;

alpha=[0.507391,0.671264,0.909491,0.619445,0.873299,0.954306];

proba=[[[0.927553,0.532254,0.673513,0.848325,0.528636,0.846402,0.021025,0.627408,0.943109,0.160914,0.353271,0.641096,0.202753,0.410005,0.693229,0.697131,0.133862,0.885333,0.552050,0.586620,0.302033,0.709366,0.708510,0.482915,0.052944,0.723292,0.825444,0.871927,0.962182,0.572042,0.780539,0.889735,0.104297,0.454052,0.738060,0.632932,0.300454,0.759085,0.260341,0.243563,0.919998,0.613612,0.884659,0.122751,0.023617,0.577888,0.819883,0.157478,0.463221,0.371933,0.744098,0.765254,0.081299,0.452608,0.248169,0.134243,0.175900,0.073613,0.006170,0.138082],
[0.645655,0.786709,0.027818,0.749951,0.240761,0.765878,0.382884,0.541216,0.524962,0.643224,0.784779,0.444961,0.256836,0.669438,0.567712,0.280452,0.247326,0.387595,0.437931,0.710547,0.759528,0.182029,0.475800,0.840827,0.634637,0.723969,0.975071,0.810537,0.797581,0.981240,0.948620,0.443236,0.767949,0.976437,0.193187,0.008711,0.742315,0.576071,0.549926,0.267277,0.219295,0.334705,0.712238,0.476131,0.004143,0.279950,0.756583,0.251468,0.667544,0.194514,0.962015,0.427072,0.376543,0.437815,0.267900,0.011180,0.161784,0.242970,0.821717,0.959365],
[0.224211,0.770337,0.402601,0.992160,0.746774,0.595789,0.000871,0.489089,0.171859,0.550797,0.756366,0.391155,0.885502,0.468603,0.867285,0.889644,0.748553,0.623868,0.141113,0.416098,0.818382,0.103128,0.843170,0.194925,0.540942,0.111070,0.206104,0.702726,0.354040,0.027821,0.662091,0.578250,0.798158,0.064692,0.570410,0.544932,0.660481,0.571281,0.034021,0.832340,0.122078,0.790387,0.223495,0.007579,0.258990,0.090780,0.897224,0.007543,0.714648,0.038336,0.423641,0.533031,0.141464,0.266811,0.727955,0.682406,0.377880,0.934060,0.385133,0.731920],
[0.961881,0.047224,0.310171,0.760040,0.111916,0.880581,0.304972,0.772397,0.451862,0.338992,0.604737,0.573940,0.129379,0.828232,0.581519,0.388369,0.919012,0.478743,0.395913,0.633660,0.517079,0.819554,0.166691,0.658543,0.086364,0.894646,0.340949,0.464245,0.828706,0.726082,0.196165,0.790588,0.773305,0.506336,0.550627,0.885221,0.386917,0.855599,0.657618,0.838779,0.194591,0.262355,0.412718,0.323970,0.090587,0.994237,0.712340,0.009599,0.472979,0.108252,0.643260,0.990058,0.927806,0.809951,0.648601,0.014170,0.704597,0.989550,0.478415,0.533304],
[0.715632,0.674580,0.323891,0.488937,0.180916,0.874518,0.374159,0.567832,0.730117,0.031777,0.406611,0.924708,0.294133,0.819329,0.248679,0.384720,0.813566,0.961019,0.394319,0.286545,0.069271,0.037579,0.276604,0.997077,0.847530,0.925205,0.011247,0.552127,0.914755,0.489662,0.085431,0.630387,0.164242,0.409322,0.119325,0.345158,0.283840,0.493483,0.912990,0.013957,0.525261,0.319601,0.938666,0.819393,0.138930,0.187345,0.204114,0.952496,0.148363,0.598433,0.239042,0.217634,0.636012,0.515645,0.214711,0.483542,0.440850,0.225958,0.035669,0.355605],
[0.715620,0.121100,0.985992,0.879862,0.530421,0.105317,0.225020,0.814262,0.598800,0.138010,0.828219,0.124061,0.457611,0.766885,0.943454,0.596542,0.954229,0.147568,0.549038,0.102593,0.746001,0.788079,0.320227,0.382013,0.303725,0.534938,0.865555,0.744575,0.760896,0.901224,0.100180,0.476516,0.022324,0.086172,0.356378,0.552745,0.191488,0.581398,0.367007,0.790288,0.719408,0.195226,0.914349,0.177020,0.962110,0.857804,0.773561,0.916340,0.005372,0.322599,0.018932,0.751373,0.110679,0.339159,0.133386,0.414404,0.874097,0.998941,0.158978,0.634993],
[0.900165,0.259158,0.111509,0.922489,0.345329,0.467887,0.475234,0.536818,0.049285,0.842241,0.327106,0.768693,0.037467,0.241455,0.945713,0.999577,0.099259,0.719274,0.915917,0.104631,0.041873,0.934849,0.856003,0.152552,0.274009,0.989389,0.566956,0.148106,0.988330,0.725934,0.783098,0.888496,0.985092,0.894607,0.810985,0.330421,0.362494,0.286219,0.867239,0.411778,0.128460,0.194345,0.180471,0.165926,0.435800,0.126184,0.165503,0.535059,0.845458,0.081420,0.639690,0.887331,0.016269,0.495694,0.039884,0.290278,0.485083,0.606839,0.438384,0.473413],
[0.332773,0.221482,0.361909,0.317865,0.116089,0.172893,0.648286,0.478583,0.459112,0.515524,0.890361,0.587572,0.709869,0.070832,0.753498,0.145669,0.197016,0.919002,0.680729,0.042474,0.000422,0.320419,0.929805,0.016691,0.816113,0.969689,0.306969,0.301196,0.576528,0.745353,0.774609,0.909301,0.966835,0.136518,0.227166,0.082924,0.309412,0.875452,0.561506,0.768524,0.390976,0.451867,0.356096,0.100845,0.522699,0.109594,0.246515,0.719715,0.028596,0.927244,0.762189,0.029017,0.247663,0.691994,0.045709,0.063776,0.661683,0.352678,0.364972,0.238211],
[0.098031,0.139581,0.147512,0.064866,0.276099,0.374679,0.147789,0.585511,0.250130,0.709295,0.354035,0.641107,0.161162,0.710130,0.741952,0.683861,0.819724,0.988467,0.403576,0.848320,0.915711,0.165765,0.877337,0.163374,0.857760,0.923046,0.227150,0.519443,0.275724,0.592122,0.757654,0.373755,0.731703,0.905166,0.438621,0.007802,0.279844,0.586410,0.593313,0.529975,0.295705,0.947347,0.171082,0.456867,0.657477,0.913034,0.140728,0.477202,0.901501,0.544305,0.325522,0.817212,0.710070,0.202859,0.980586,0.567830,0.125905,0.207736,0.087272,0.401630],
[0.799858,0.844926,0.775385,0.531560,0.750092,0.214005,0.539362,0.029936,0.800415,0.132675,0.559911,0.096120,0.080022,0.730993,0.552987,0.737500,0.644027,0.693715,0.214701,0.545527,0.238020,0.540223,0.362739,0.948090,0.743082,0.343325,0.515920,0.868988,0.551061,0.603193,0.270617,0.350919,0.448119,0.046002,0.882479,0.198211,0.260007,0.421841,0.228147,0.060422,0.554517,0.788058,0.156542,0.634539,0.519051,0.709529,0.372038,0.163077,0.403244,0.586740,0.708605,0.641264,0.126963,0.071344,0.589355,0.870045,0.414669,0.105275,0.739033,0.965730],
