m=30;
n=30;
p=3;
q=3;

alpha=[0.875429,0.628686,0.663821,0.590494,0.785955,0.781629];

proba=[[[0.703898,0.224973,0.919689,0.221228,0.095352,0.001172,0.391793,0.519266,0.544219,0.380428,0.469527,0.337914,0.582455,0.551370,0.269875,0.486437,0.329249,0.649661,0.247808,0.369088,0.515431,0.440132,0.766231,0.116406,0.244789,0.517088,0.373778,0.572431,0.698077,0.945689],
[0.135689,0.401975,0.170662,0.055378,0.623203,0.266013,0.056550,0.014996,0.785279,0.600769,0.395423,0.254806,0.938683,0.977878,0.806176,0.208559,0.464315,0.135425,0.858220,0.712123,0.504513,0.373650,0.152255,0.270744,0.490056,0.397043,0.787832,0.863834,0.969474,0.485908],
[0.809523,0.105163,0.887883,0.980185,0.160541,0.511086,0.246199,0.217091,0.526082,0.031478,0.817860,0.921505,0.286283,0.756543,0.899384,0.092459,0.965102,0.363699,0.227884,0.823322,0.075821,0.732397,0.196972,0.228076,0.003141,0.687028,0.625119,0.790973,0.550862,0.594593],
[0.276881,0.360386,0.699756,0.164764,0.340571,0.860296,0.675850,0.586770,0.077387,0.201932,0.618247,0.895247,0.123438,0.904531,0.651791,0.022821,0.996990,0.616893,0.386520,0.224874,0.440214,0.462341,0.957271,0.637186,0.690417,0.960412,0.324214,0.315535,0.751384,0.875077],
[0.910128,0.028265,0.235462,0.609884,0.193029,0.576033,0.470180,0.868879,0.162803,0.547567,0.070812,0.781050,0.442815,0.194249,0.685581,0.094605,0.217071,0.682571,0.711498,0.603590,0.907445,0.151713,0.065931,0.864716,0.788899,0.756348,0.825127,0.113113,0.071883,0.576511],
[0.988190,0.982012,0.604777,0.223652,0.591896,0.797806,0.799686,0.062076,0.666685,0.962488,0.609643,0.737497,0.743539,0.052458,0.931746,0.429120,0.147063,0.148817,0.111691,0.858561,0.752407,0.019135,0.010274,0.818338,0.883851,0.799173,0.574686,0.708978,0.912286,0.646570],
[0.285489,0.900476,0.628581,0.890266,0.124128,0.220477,0.688072,0.923814,0.282553,0.354757,0.886302,0.892196,0.092255,0.629841,0.944654,0.024001,0.058960,0.091717,0.172818,0.170651,0.950278,0.925225,0.189786,0.960551,0.743563,0.073637,0.759724,0.318250,0.782615,0.672010],
[0.964819,0.068104,0.572486,0.593401,0.958370,0.696614,0.813878,0.646442,0.620427,0.096431,0.001200,0.506729,0.988627,0.093454,0.136570,0.933281,0.117455,0.195530,0.024997,0.290273,0.366181,0.975275,0.215497,0.555967,0.935826,0.959061,0.629604,0.695550,0.277310,0.412219],
[0.367560,0.242130,0.480323,0.940046,0.835530,0.438693,0.636659,0.649408,0.085135,0.257086,0.745839,0.086335,0.763816,0.734466,0.179789,0.900385,0.667746,0.297244,0.095916,0.692744,0.587516,0.462097,0.668019,0.803014,0.018064,0.603845,0.762074,0.647668,0.299395,0.039384],
[0.059887,0.666956,0.281514,0.540210,0.607002,0.117044,0.978903,0.243661,0.766453,0.064039,0.500748,0.512292,0.150373,0.264563,0.246758,0.330162,0.164948,0.914504,0.627406,0.260864,0.607248,0.214922,0.722961,0.275266,0.017936,0.741025,0.879111,0.780010,0.388694,0.178507],
