m=90;
n=90;
p=3;
q=3;

alpha=[0.936296,0.854697,0.834138,0.774876,0.981814,0.617647];

proba=[[[0.172668,0.634600,0.555354,0.044584,0.569563,0.987421,0.908070,0.758496,0.994916,0.459532,0.538867,0.786402,0.367962,0.154366,0.145113,0.851779,0.417122,0.460313,0.323868,0.759513,0.314833,0.340342,0.736352,0.469614,0.137136,0.608944,0.179008,0.805412,0.158697,0.142636,0.040706,0.331364,0.777236,0.596061,0.375948,0.346799,0.583482,0.284018,0.105295,0.578398,0.743550,0.644162,0.364800,0.111512,0.798528,0.509913,0.963291,0.215650,0.970226,0.287159,0.975163,0.285059,0.627501,0.711515,0.754673,0.764636,0.320458,0.933681,0.570048,0.479155,0.076317,0.610755,0.810519,0.853554,0.206815,0.186467,0.200353,0.790297,0.470485,0.305648,0.368695,0.214035,0.949810,0.733496,0.325547,0.748338,0.243409,0.288837,0.963988,0.213635,0.575996,0.939151,0.498694,0.203497,0.650665,0.253367,0.968134,0.971124,0.187048,0.538182],
[0.450279,0.263365,0.148937,0.260798,0.116919,0.355753,0.447265,0.317272,0.146050,0.917750,0.622920,0.514745,0.131785,0.572729,0.248241,0.457331,0.321067,0.491650,0.746168,0.285055,0.705285,0.322165,0.224205,0.203978,0.525662,0.874871,0.457345,0.493796,0.845994,0.644393,0.031978,0.296273,0.907758,0.180915,0.557071,0.024677,0.536668,0.004335,0.341949,0.682718,0.922085,0.964869,0.197463,0.053870,0.537598,0.445704,0.511201,0.858665,0.937354,0.257369,0.143720,0.642639,0.579534,0.367925,0.846617,0.105196,0.242796,0.303962,0.598992,0.088790,0.948355,0.630971,0.385063,0.856113,0.811886,0.942134,0.880790,0.348554,0.946469,0.222739,0.031272,0.868554,0.187608,0.228736,0.922424,0.725207,0.674440,0.433624,0.583871,0.611794,0.690993,0.727591,0.254433,0.270527,0.095516,0.101049,0.375724,0.338311,0.405011,0.974716],
[0.427101,0.353366,0.605686,0.812165,0.209478,0.417572,0.754299,0.090269,0.766127,0.700768,0.313008,0.797399,0.569322,0.500616,0.026135,0.491746,0.225823,0.700575,0.925370,0.809694,0.312369,0.616364,0.537285,0.566802,0.886891,0.632801,0.667851,0.262614,0.971113,0.072862,0.237330,0.398214,0.426228,0.843016,0.210379,0.635707,0.260589,0.964677,0.725975,0.026715,0.665445,0.038983,0.824114,0.234767,0.539599,0.850249,0.726513,0.765423,0.550824,0.651883,0.575117,0.863193,0.268247,0.112402,0.429994,0.155138,0.745204,0.097845,0.417752,0.716316,0.170708,0.655082,0.114531,0.596936,0.498099,0.324909,0.232642,0.758687,0.289587,0.958617,0.785403,0.955032,0.997600,0.609517,0.189799,0.537200,0.459766,0.916312,0.302622,0.010589,0.568196,0.877739,0.873782,0.836442,0.990142,0.303776,0.991580,0.735345,0.401621,0.409332],
[0.451662,0.572329,0.064414,0.566192,0.169264,0.562513,0.891102,0.401907,0.321200,0.180688,0.360524,0.106603,0.135720,0.358124,0.716119,0.325520,0.895324,0.175885,0.241832,0.197946,0.186474,0.810028,0.075685,0.060256,0.646471,0.065827,0.364032,0.638051,0.801172,0.765653,0.047383,0.252833,0.337981,0.111797,0.819025,0.507246,0.674310,0.710127,0.909152,0.995510,0.890815,0.269676,0.102112,0.026536,0.627800,0.818232,0.352056,0.523124,0.994116,0.593888,0.721070,0.180590,0.403916,0.796755,0.240846,0.050387,0.862581,0.604878,0.688438,0.663753,0.370530,0.735820,0.916586,0.708512,0.847617,0.735612,0.215757,0.521927,0.445739,0.124910,0.517437,0.336554,0.394586,0.619549,0.363090,0.022385,0.437780,0.715146,0.545509,0.431897,0.309034,0.266579,0.612487,0.712950,0.063333,0.853334,0.763337,0.925914,0.458211,0.451775],
[0.589667,0.828742,0.187595,0.506254,0.537253,0.035213,0.241865,0.753011,0.557140,0.687604,0.877920,0.074577,0.024158,0.272506,0.694125,0.387248,0.294891,0.131906,0.102394,0.840400,0.563803,0.411428,0.106979,0.176290,0.124378,0.170312,0.029624,0.887715,0.096227,0.487835,0.339490,0.685894,0.316577,0.527085,0.192148,0.853830,0.562298,0.434013,0.606841,0.119438,0.121617,0.484761,0.194014,0.145776,0.757267,0.888140,0.533024,0.052158,0.020046,0.635418,0.892558,0.583849,0.046846,0.999537,0.760139,0.171224,0.169849,0.789763,0.058939,0.266076,0.277598,0.398429,0.951970,0.594175,0.925514,0.144118,0.448005,0.487812,0.578131,0.054846,0.607250,0.699748,0.539607,0.801264,0.845524,0.296874,0.689404,0.378548,0.349032,0.709450,0.013965,0.241590,0.293299,0.060811,0.241127,0.053438,0.232035,0.410976,0.843202,0.290973],
[0.677052,0.120800,0.689402,0.629022,0.714975,0.614916,0.773139,0.162981,0.102728,0.351270,0.217827,0.709978,0.051018,0.757434,0.511243,0.896542,0.054308,0.200647,0.275090,0.403340,0.910098,0.289055,0.644929,0.203397,0.349866,0.886056,0.256835,0.581901,0.297032,0.100037,0.872874,0.974084,0.220837,0.562276,0.603106,0.935812,0.177193,0.376245,0.098793,0.279921,0.727515,0.316620,0.989899,0.778534,0.074054,0.501142,0.675076,0.128362,0.701790,0.950166,0.531702,0.611887,0.239221,0.176631,0.815284,0.589087,0.062687,0.072120,0.170988,0.359720,0.172157,0.043862,0.333804,0.392994,0.606138,0.936910,0.328806,0.783331,0.313155,0.427599,0.063252,0.040671,0.744219,0.053151,0.819204,0.818273,0.554293,0.494280,0.946635,0.256083,0.444446,0.478337,0.867970,0.683666,0.654968,0.683255,0.272753,0.717655,0.755374,0.443741],
[0.077375,0.927531,0.487603,0.411179,0.320525,0.093741,0.348088,0.649331,0.877071,0.661243,0.076930,0.940323,0.701914,0.821149,0.993474,0.521118,0.639422,0.547768,0.015398,0.586057,0.803850,0.459844,0.064394,0.671821,0.143510,0.719362,0.355075,0.416263,0.437017,0.110449,0.860004,0.514392,0.037980,0.347607,0.925571,0.358505,0.441347,0.273659,0.007836,0.318419,0.934902,0.084765,0.258742,0.636816,0.905914,0.252216,0.157934,0.545336,0.799984,0.173332,0.131394,0.603834,0.633176,0.195788,0.275655,0.776686,0.915150,0.630730,0.192950,0.352167,0.741179,0.052954,0.866559,0.779160,0.400561,0.792129,0.137665,0.841908,0.065788,0.145501,0.160327,0.000690,0.230266,0.419068,0.637506,0.136180,0.671285,0.795440,0.681517,0.471268,0.968772,0.812910,0.075102,0.601948,0.008698,0.350757,0.378635,0.923848,0.981487,0.571585],
[0.276015,0.722667,0.624538,0.142573,0.501826,0.025099,0.934703,0.639491,0.867007,0.000491,0.784992,0.027334,0.001181,0.015258,0.446402,0.638687,0.151438,0.117687,0.434127,0.832955,0.588955,0.402900,0.645865,0.664057,0.004848,0.654563,0.014814,0.383483,0.578411,0.996301,0.955068,0.854426,0.718968,0.579606,0.996999,0.220794,0.604705,0.931702,0.860286,0.471712,0.932193,0.645278,0.499046,0.933374,0.660536,0.945448,0.572061,0.811974,0.063135,0.006188,0.644929,0.652090,0.409088,0.290795,0.316147,0.413937,0.945358,0.330961,0.797420,0.523769,0.327262,0.752488,0.378195,0.046230,0.332094,0.375194,0.267024,0.936799,0.306896,0.127310,0.408512,0.239088,0.772588,0.907558,0.172462,0.433123,0.853006,0.744523,0.245097,0.916141,0.750711,0.890027,0.568231,0.159800,0.180821,0.884378,0.573736,0.126180,0.215339,0.371156],
[0.649949,0.542601,0.123644,0.028144,0.588831,0.455738,0.403338,0.855855,0.392537,0.710233,0.983165,0.801049,0.949322,0.755753,0.708607,0.121784,0.188876,0.561613,0.866306,0.433973,0.477754,0.617018,0.324000,0.045985,0.776817,0.504821,0.930363,0.350554,0.631001,0.145702,0.721710,0.280950,0.688303,0.845354,0.309094,0.277133,0.301092,0.712432,0.132988,0.693629,0.422665,0.116153,0.494678,0.371987,0.871906,0.203285,0.493770,0.060782,0.764898,0.360077,0.494755,0.242652,0.977094,0.818755,0.288637,0.753912,0.323576,0.219001,0.104466,0.954577,0.364702,0.826176,0.235527,0.053005,0.671530,0.544621,0.330138,0.972622,0.257053,0.463127,0.666251,0.679718,0.579280,0.160929,0.051704,0.451186,0.364214,0.545475,0.511967,0.129112,0.905551,0.006722,0.371764,0.882646,0.825477,0.660401,0.636558,0.149053,0.879402,0.741024],
[0.103630,0.244104,0.567200,0.339157,0.297109,0.238730,0.883779,0.627247,0.211352,0.140831,0.090374,0.877603,0.820549,0.669654,0.038532,0.872253,0.120840,0.402746,0.417728,0.632807,0.531857,0.323279,0.639530,0.903621,0.205925,0.465007,0.564023,0.842483,0.614060,0.443425,0.583507,0.717690,0.687529,0.150706,0.056847,0.984638,0.389436,0.940626,0.611886,0.600788,0.081457,0.702260,0.478391,0.902006,0.371914,0.516922,0.774260,0.492754,0.919668,0.191988,0.125561,0.451526,0.515267,0.765090,0.355147,0.721193,0.230097,0.919170,0.563676,0.844157,0.362594,0.147183,0.561846,0.050123,0.297889,0.618694,0.034761,0.687325,0.559320,0.646647,0.288113,0.640777,0.348906,0.766504,0.542783,0.720820,0.283426,0.317043,0.213574,0.203094,0.509031,0.339134,0.654620,0.024298,0.104225,0.009767,0.745491,0.334322,0.928936,0.309167],
