m=90;
n=90;
p=3;
q=3;

alpha=[0.657313,0.859344,0.592646,0.687982,0.801095,0.821434];

proba=[[[0.162269,0.626300,0.574604,0.695716,0.654041,0.665591,0.604310,0.052222,0.421471,0.619310,0.643162,0.374010,0.970594,0.340254,0.640609,0.283610,0.647940,0.266850,0.482673,0.225560,0.052868,0.049161,0.978286,0.203010,0.287446,0.292913,0.921697,0.472738,0.668877,0.523887,0.115606,0.831146,0.150188,0.690210,0.526862,0.804229,0.355802,0.131172,0.856451,0.777273,0.750483,0.499613,0.151283,0.721077,0.839867,0.791892,0.004687,0.487807,0.058742,0.487359,0.713368,0.111610,0.536520,0.691654,0.314620,0.823966,0.984568,0.236317,0.296704,0.653444,0.760205,0.412310,0.484591,0.910393,0.102520,0.011452,0.714621,0.458322,0.142625,0.571073,0.235595,0.893107,0.070686,0.386877,0.614184,0.910553,0.178769,0.618871,0.398360,0.237511,0.106230,0.111728,0.349121,0.642750,0.803382,0.663741,0.466716,0.787950,0.900059,0.763420],
[0.441394,0.660264,0.175730,0.925985,0.570656,0.278250,0.937437,0.285278,0.736571,0.080062,0.856350,0.972166,0.973169,0.927036,0.359043,0.587353,0.837589,0.537812,0.206224,0.235949,0.775324,0.312454,0.347677,0.124445,0.955205,0.151059,0.788187,0.421921,0.939009,0.688245,0.185341,0.380403,0.348509,0.361071,0.306388,0.919165,0.639321,0.243825,0.204442,0.375892,0.323887,0.060793,0.348058,0.297057,0.987829,0.707101,0.884410,0.825417,0.244913,0.090634,0.061366,0.020237,0.403089,0.409043,0.144682,0.358294,0.560103,0.932869,0.780215,0.499112,0.621114,0.965556,0.879515,0.969623,0.326627,0.185903,0.888788,0.965947,0.429729,0.093231,0.341839,0.753616,0.154023,0.689897,0.050673,0.141852,0.396998,0.935083,0.967269,0.641911,0.025717,0.028636,0.662148,0.428806,0.437679,0.806831,0.787100,0.997782,0.739700,0.567314],
[0.496894,0.360814,0.532870,0.376409,0.330438,0.859497,0.562312,0.219226,0.825444,0.992040,0.312457,0.167283,0.745656,0.466480,0.857179,0.796329,0.608332,0.254177,0.731412,0.575602,0.896088,0.757130,0.604237,0.558237,0.185936,0.041916,0.365068,0.973035,0.039698,0.104768,0.540349,0.536592,0.465582,0.073219,0.913001,0.796020,0.932716,0.475313,0.015246,0.758160,0.467353,0.327703,0.925442,0.213009,0.794183,0.782622,0.009339,0.402515,0.036799,0.740751,0.978117,0.932887,0.497880,0.582354,0.491124,0.683816,0.624270,0.856191,0.656851,0.663968,0.960959,0.197201,0.200560,0.426541,0.270420,0.113561,0.222560,0.203136,0.588874,0.237806,0.961296,0.056227,0.565509,0.886738,0.269236,0.359691,0.669360,0.278575,0.762206,0.706159,0.019326,0.740323,0.639046,0.517206,0.322677,0.130170,0.201022,0.946947,0.986361,0.857873],
[0.610915,0.947320,0.055074,0.811476,0.373861,0.325495,0.925037,0.596421,0.528631,0.513910,0.834227,0.489927,0.570137,0.399736,0.376665,0.839373,0.759427,0.046025,0.117948,0.521634,0.752184,0.137274,0.261957,0.391230,0.654480,0.584633,0.521399,0.855502,0.531580,0.507760,0.713375,0.142495,0.455080,0.768450,0.953971,0.828940,0.093944,0.879007,0.425362,0.622575,0.392918,0.259589,0.112502,0.963055,0.659325,0.489167,0.802428,0.418752,0.535192,0.920376,0.940386,0.287376,0.057649,0.202342,0.678606,0.712129,0.786976,0.200005,0.567631,0.318556,0.707765,0.281006,0.461051,0.162845,0.049455,0.415022,0.991785,0.143399,0.294029,0.417147,0.765974,0.686947,0.676735,0.878476,0.650002,0.336060,0.367643,0.452429,0.754812,0.902835,0.372805,0.695198,0.190211,0.430454,0.897541,0.868816,0.142583,0.684516,0.068821,0.710213],
[0.003072,0.776586,0.991219,0.464123,0.939430,0.040675,0.879145,0.931215,0.184074,0.173174,0.348362,0.950049,0.860121,0.025097,0.828525,0.510123,0.361157,0.196167,0.962552,0.115970,0.099002,0.335357,0.811168,0.289212,0.765811,0.708708,0.158029,0.908394,0.393225,0.226849,0.618607,0.396297,0.003435,0.609827,0.860420,0.942865,0.650502,0.739565,0.874080,0.834576,0.912739,0.222442,0.784624,0.772860,0.247540,0.613149,0.282984,0.608697,0.809316,0.245536,0.724667,0.908318,0.580893,0.535834,0.197531,0.346705,0.244543,0.355559,0.255099,0.637767,0.582409,0.873706,0.034064,0.585843,0.483533,0.894483,0.528708,0.134034,0.634048,0.402789,0.968610,0.546787,0.625231,0.753235,0.319647,0.872770,0.366384,0.602631,0.481467,0.175700,0.848167,0.206134,0.084018,0.429060,0.741968,0.281549,0.775765,0.986511,0.637108,0.030863],
[0.624278,0.219517,0.904569,0.658342,0.805360,0.388102,0.552825,0.334069,0.522137,0.186873,0.736857,0.490747,0.733660,0.362088,0.243982,0.053307,0.234859,0.610366,0.655938,0.716326,0.786066,0.504105,0.922460,0.870084,0.933165,0.664429,0.151633,0.708930,0.650940,0.788741,0.739793,0.275218,0.008258,0.644362,0.933560,0.813618,0.032465,0.486385,0.147687,0.554601,0.673258,0.884544,0.045348,0.406918,0.246632,0.289330,0.460225,0.481491,0.899696,0.116164,0.197817,0.685762,0.620269,0.120277,0.555846,0.553434,0.784706,0.707479,0.262364,0.435646,0.496220,0.002157,0.710864,0.504478,0.646520,0.644423,0.318097,0.678984,0.130808,0.465783,0.233586,0.804066,0.350328,0.278934,0.210984,0.596960,0.568264,0.671210,0.078451,0.467960,0.787373,0.276268,0.153722,0.407642,0.396545,0.709567,0.961076,0.181251,0.417046,0.223441],
[0.616897,0.913266,0.225598,0.327760,0.417745,0.872118,0.972184,0.735841,0.551102,0.102992,0.201625,0.784688,0.907058,0.551952,0.063622,0.118042,0.148912,0.631886,0.789251,0.227363,0.099847,0.576625,0.503631,0.253568,0.984267,0.900176,0.963136,0.945344,0.081427,0.380182,0.168784,0.698324,0.293448,0.394382,0.026085,0.711193,0.266500,0.998268,0.447035,0.817602,0.101260,0.648659,0.602290,0.008318,0.200612,0.665912,0.126360,0.349524,0.297798,0.915611,0.576887,0.397645,0.492236,0.080518,0.651213,0.476503,0.980694,0.614349,0.421847,0.062121,0.994531,0.590631,0.760445,0.287979,0.985013,0.786530,0.999172,0.251513,0.784798,0.446207,0.069115,0.886059,0.094866,0.671405,0.894377,0.295478,0.337316,0.020737,0.645002,0.635114,0.936348,0.221889,0.032759,0.428584,0.302406,0.683972,0.905088,0.283100,0.298320,0.326935],
[0.345221,0.292851,0.917566,0.105667,0.580830,0.902579,0.892197,0.580002,0.154092,0.676995,0.026209,0.223207,0.563054,0.121075,0.894611,0.457430,0.416552,0.231928,0.478167,0.061554,0.867042,0.414515,0.283443,0.899801,0.843099,0.585849,0.583773,0.748187,0.868950,0.882093,0.075122,0.214171,0.174944,0.992687,0.319838,0.755774,0.895267,0.212035,0.335776,0.049359,0.889030,0.361985,0.272566,0.452083,0.483060,0.167177,0.909513,0.899612,0.399105,0.387680,0.961166,0.266147,0.802195,0.244609,0.165948,0.645294,0.830458,0.749720,0.393481,0.699408,0.631813,0.468603,0.913579,0.806758,0.461290,0.233417,0.562532,0.356557,0.445451,0.898308,0.405915,0.334481,0.260293,0.678481,0.786564,0.743352,0.845658,0.696078,0.642964,0.244763,0.083758,0.604130,0.510909,0.885953,0.848739,0.676857,0.531247,0.679198,0.426577,0.924728],
[0.378605,0.058391,0.393331,0.292184,0.865148,0.854621,0.525601,0.427680,0.211177,0.971052,0.325988,0.617093,0.305533,0.586280,0.295574,0.092097,0.329632,0.141232,0.788175,0.972596,0.385994,0.871933,0.576727,0.896903,0.757885,0.425466,0.573760,0.289132,0.104664,0.000338,0.213860,0.483269,0.058729,0.607191,0.775453,0.923877,0.461811,0.301054,0.351557,0.672989,0.272106,0.677545,0.290082,0.577639,0.263825,0.585655,0.669736,0.593457,0.726887,0.457911,0.566054,0.112881,0.329844,0.142780,0.009784,0.087729,0.568246,0.583545,0.376862,0.672910,0.583883,0.590722,0.156179,0.642611,0.197913,0.931632,0.566488,0.659724,0.232686,0.918045,0.332713,0.504792,0.595590,0.622795,0.082431,0.859414,0.208450,0.752168,0.452871,0.935337,0.210079,0.018925,0.048219,0.539923,0.161705,0.058003,0.627653,0.729952,0.641548,0.004514],
[0.402862,0.225430,0.595236,0.559041,0.868042,0.793149,0.490673,0.434530,0.452873,0.723360,0.352575,0.785586,0.228152,0.948164,0.408381,0.310583,0.807579,0.616832,0.062751,0.260450,0.552169,0.272830,0.279375,0.600388,0.812754,0.441080,0.658390,0.440406,0.171032,0.299938,0.444921,0.573894,0.525369,0.040157,0.132935,0.393410,0.833306,0.623608,0.827940,0.286179,0.346968,0.180515,0.071765,0.575120,0.128679,0.480147,0.885703,0.936257,0.096978,0.948454,0.196708,0.649147,0.221285,0.476083,0.249535,0.034038,0.917163,0.907925,0.474445,0.088195,0.207863,0.919365,0.662089,0.733232,0.959522,0.795024,0.126642,0.792828,0.418632,0.954582,0.079007,0.765601,0.135097,0.150773,0.340720,0.263775,0.630919,0.226424,0.200033,0.727898,0.174878,0.396740,0.377045,0.396163,0.872823,0.626579,0.430201,0.789986,0.534505,0.904646],
