m=10;
n=10;
p=3;
q=3;

alpha=[0.603609,0.504539,0.739493,0.618505,0.572042,0.860980];

proba=[[[0.245583,0.791513,0.612046,0.032350,0.333593,0.291569,0.176910,0.618806,0.098683,0.689768],
[0.329894,0.645801,0.332107,0.011693,0.373665,0.933221,0.657264,0.771361,0.286416,0.846977],
[0.331033,0.891572,0.175550,0.699738,0.153227,0.382767,0.708816,0.632214,0.619777,0.852900],
[0.354174,0.865361,0.644413,0.966220,0.897710,0.978006,0.257789,0.074620,0.596812,0.356471],
[0.764388,0.926707,0.002273,0.096495,0.938399,0.375937,0.029717,0.595663,0.147299,0.316133],
[0.442640,0.478332,0.207704,0.618190,0.178070,0.360932,0.000957,0.886886,0.993146,0.620734],
[0.739786,0.347320,0.486095,0.384199,0.313540,0.383805,0.362205,0.571328,0.458426,0.959017],
[0.927800,0.222814,0.885723,0.930072,0.319309,0.824122,0.306010,0.349026,0.419785,0.453309],
[0.665159,0.862425,0.931640,0.872863,0.480615,0.109710,0.233795,0.481572,0.996596,0.226941],
[0.102306,0.736382,0.574260,0.588401,0.120580,0.887800,0.972206,0.482785,0.459128,0.430632]],
[[0.441802,0.386928,0.653445,0.327525,0.317000,0.972754,0.151647,0.623010,0.321780,0.571433],
[0.076319,0.986939,0.433858,0.007959,0.859802,0.914473,0.117669,0.093596,0.396045,0.114265],
[0.320537,0.498351,0.850647,0.894797,0.086752,0.971227,0.782597,0.058958,0.454012,0.241726],
[0.489589,0.895813,0.628654,0.143034,0.223338,0.945654,0.115789,0.374985,0.568665,0.437569],
[0.946418,0.644983,0.424507,0.380276,0.652942,0.284309,0.294749,0.770611,0.377905,0.690794],
[0.884877,0.698442,0.189145,0.735523,0.593240,0.275897,0.706750,0.375837,0.334854,0.160762],
[0.617563,0.824444,0.056576,0.246217,0.967478,0.279914,0.191871,0.083267,0.654899,0.760536],
[0.520836,0.601317,0.405519,0.945343,0.981593,0.058461,0.229652,0.276343,0.829072,0.607557],
[0.967137,0.713949,0.306000,0.156282,0.449472,0.899239,0.432179,0.156223,0.275076,0.767033],
[0.316985,0.892639,0.591477,0.373561,0.138856,0.558955,0.653475,0.330728,0.642222,0.308374]],
