m=50;
n=50;
p=3;
q=3;

alpha=[0.862316,0.926766,0.840679,0.671662,0.520861,0.569999];

proba=[[[0.682436,0.828176,0.654636,0.873469,0.959870,0.474669,0.768068,0.619447,0.146108,0.283942,0.325949,0.622701,0.072950,0.734964,0.137006,0.196743,0.577844,0.718802,0.256900,0.873857,0.643223,0.933113,0.695762,0.067679,0.057952,0.420395,0.921210,0.739310,0.763718,0.962932,0.879309,0.446154,0.791109,0.533946,0.319623,0.750978,0.008615,0.087691,0.370426,0.154723,0.371632,0.696375,0.777424,0.444583,0.431339,0.914430,0.641326,0.009183,0.633231,0.898226],
[0.883040,0.276455,0.831339,0.578802,0.344133,0.889291,0.999197,0.265344,0.628601,0.762915,0.228276,0.507910,0.209069,0.019385,0.041856,0.528692,0.770363,0.050470,0.616382,0.140789,0.205193,0.988015,0.837164,0.982617,0.432598,0.268503,0.897046,0.073923,0.277686,0.530278,0.972149,0.160727,0.806732,0.803488,0.739529,0.150866,0.692778,0.738726,0.416209,0.321379,0.501641,0.644486,0.829289,0.710710,0.663871,0.871145,0.239401,0.434234,0.921615,0.855784],
[0.575023,0.126809,0.843799,0.412187,0.109426,0.276396,0.680691,0.006472,0.350320,0.958377,0.536750,0.322468,0.119104,0.343482,0.125956,0.858633,0.494348,0.818734,0.597359,0.910558,0.140113,0.099000,0.555043,0.969403,0.809709,0.218914,0.840548,0.049111,0.653147,0.762163,0.904894,0.228171,0.888972,0.748693,0.640358,0.998397,0.025089,0.321049,0.004870,0.375409,0.279426,0.541619,0.697877,0.398529,0.885101,0.823833,0.257162,0.379449,0.642568,0.854520],
[0.290007,0.782681,0.953520,0.845050,0.752083,0.763229,0.063964,0.592631,0.812340,0.717111,0.354794,0.717234,0.945282,0.243766,0.465927,0.585640,0.242163,0.491016,0.906689,0.247033,0.866425,0.186114,0.788652,0.564302,0.584644,0.673753,0.388135,0.841806,0.053203,0.030703,0.696326,0.343210,0.813384,0.649846,0.188260,0.565467,0.413076,0.252224,0.158098,0.225415,0.969335,0.512892,0.942650,0.914617,0.756658,0.408577,0.500256,0.998821,0.899593,0.406945],
[0.245854,0.766018,0.593060,0.034506,0.330320,0.177703,0.708260,0.718455,0.019509,0.761463,0.749158,0.715836,0.104672,0.562542,0.365682,0.292932,0.128009,0.778757,0.545156,0.286107,0.004173,0.514491,0.798999,0.946822,0.429107,0.555657,0.355399,0.929364,0.554478,0.254992,0.336309,0.800333,0.021010,0.929368,0.834839,0.351330,0.107072,0.543098,0.069785,0.126581,0.304561,0.818943,0.842417,0.409233,0.381484,0.208098,0.702166,0.509493,0.986856,0.247322],
[0.795600,0.991029,0.761813,0.594599,0.937851,0.190920,0.150257,0.293250,0.120284,0.704735,0.548242,0.456593,0.505068,0.569253,0.385961,0.339906,0.920583,0.493033,0.883004,0.990368,0.619614,0.187565,0.809311,0.462030,0.596798,0.190795,0.670129,0.298964,0.700288,0.656984,0.546286,0.495888,0.648013,0.308098,0.090488,0.585864,0.499018,0.240744,0.879114,0.619302,0.945479,0.427357,0.075895,0.450547,0.996609,0.461856,0.790453,0.917192,0.954889,0.673458],
[0.907559,0.574502,0.861023,0.716870,0.036533,0.457822,0.907665,0.706661,0.756786,0.607953,0.363646,0.303072,0.103842,0.011659,0.611170,0.194330,0.597523,0.110188,0.435074,0.476637,0.729491,0.380554,0.903994,0.805386,0.831101,0.900603,0.267242,0.621554,0.817795,0.222130,0.295012,0.725354,0.796633,0.156035,0.442224,0.833165,0.613856,0.349889,0.539827,0.370642,0.957842,0.903472,0.673713,0.061684,0.915131,0.284883,0.256014,0.512654,0.395072,0.691088],
[0.989291,0.124563,0.071642,0.893284,0.929948,0.902742,0.793887,0.197190,0.524296,0.611681,0.419320,0.819308,0.337035,0.215953,0.975343,0.779259,0.049118,0.589199,0.129149,0.588945,0.959841,0.086991,0.492418,0.633554,0.148675,0.407549,0.918437,0.404689,0.920203,0.313509,0.095778,0.909493,0.438072,0.167419,0.802777,0.368020,0.070162,0.596664,0.565210,0.594458,0.208346,0.984530,0.413766,0.545381,0.200483,0.389108,0.324640,0.249601,0.978307,0.453789],
[0.838547,0.938148,0.540780,0.330964,0.571702,0.689456,0.738513,0.490139,0.094145,0.658716,0.803648,0.189923,0.568209,0.241720,0.357342,0.370986,0.609740,0.427504,0.967650,0.174950,0.021962,0.175996,0.159481,0.435727,0.721377,0.359964,0.824836,0.046017,0.609565,0.803143,0.499806,0.448112,0.741291,0.040586,0.779076,0.312992,0.730042,0.517589,0.803132,0.824187,0.176305,0.606780,0.014109,0.744513,0.848500,0.371451,0.115499,0.458241,0.798955,0.083149],
[0.633191,0.820917,0.259145,0.792671,0.256644,0.980522,0.152635,0.081480,0.026539,0.762200,0.884623,0.526345,0.210312,0.625914,0.566931,0.989388,0.938906,0.296973,0.506977,0.742038,0.121160,0.683281,0.348817,0.135269,0.427794,0.197318,0.506720,0.543294,0.655558,0.305675,0.626443,0.288749,0.126592,0.885588,0.081420,0.383236,0.866110,0.234055,0.464716,0.892648,0.996256,0.349339,0.418993,0.206567,0.975253,0.985925,0.195955,0.914159,0.282897,0.702932],
