m=50;
n=50;
p=3;
q=3;

alpha=[0.926781,0.709643,0.934266,0.982121,0.526809,0.858620];

proba=[[[0.720023,0.331316,0.590153,0.049984,0.997147,0.739508,0.214302,0.903427,0.148680,0.671188,0.221032,0.823562,0.859362,0.509851,0.254106,0.305115,0.069490,0.553525,0.773869,0.961983,0.758053,0.932027,0.489154,0.988180,0.946440,0.342717,0.407466,0.814972,0.306958,0.461083,0.532212,0.026981,0.792399,0.122365,0.076965,0.789546,0.861873,0.291267,0.692973,0.010553,0.962455,0.914005,0.834115,0.821817,0.423856,0.088222,0.126932,0.493346,0.641747,0.900801],
[0.455329,0.399800,0.832827,0.944483,0.387981,0.779267,0.287200,0.795446,0.594240,0.594158,0.256529,0.126452,0.621139,0.048928,0.248816,0.698104,0.838474,0.110689,0.989371,0.531446,0.121243,0.951826,0.445452,0.955358,0.773642,0.869308,0.043579,0.900574,0.362654,0.685326,0.801375,0.817983,0.085126,0.634202,0.762467,0.473107,0.413470,0.049667,0.268554,0.007709,0.643825,0.525083,0.134161,0.264964,0.574011,0.382977,0.963068,0.412485,0.493667,0.952438],
[0.943931,0.614909,0.904264,0.389383,0.570267,0.677906,0.258691,0.613846,0.578480,0.621345,0.299172,0.379855,0.439328,0.384299,0.014057,0.201795,0.857406,0.427527,0.251462,0.125960,0.435236,0.895287,0.651043,0.569397,0.160250,0.225054,0.952374,0.123318,0.637538,0.446041,0.075756,0.581470,0.060950,0.980020,0.970852,0.631217,0.657926,0.229543,0.245063,0.236407,0.850888,0.544236,0.616262,0.290216,0.928535,0.630319,0.492010,0.785941,0.057846,0.743472],
[0.911900,0.493083,0.638759,0.562943,0.062480,0.799009,0.787996,0.014854,0.922327,0.425535,0.460895,0.998083,0.007004,0.521845,0.978103,0.977856,0.153062,0.636030,0.207399,0.398126,0.872436,0.058287,0.942361,0.488698,0.348502,0.870896,0.119017,0.840513,0.656837,0.176864,0.583985,0.568737,0.669946,0.222743,0.131679,0.732426,0.021752,0.919676,0.747281,0.944079,0.345210,0.208176,0.942163,0.352215,0.730021,0.920266,0.330071,0.883084,0.556296,0.537470],
[0.281209,0.428732,0.595757,0.223571,0.917430,0.944260,0.094467,0.036447,0.784773,0.751304,0.213311,0.368758,0.320040,0.883257,0.591501,0.451720,0.615684,0.613253,0.371396,0.362964,0.557332,0.716606,0.571140,0.499495,0.068821,0.301161,0.419761,0.398892,0.184245,0.976057,0.936362,0.465454,0.404789,0.532120,0.689025,0.322219,0.476379,0.783492,0.358666,0.261152,0.534796,0.571977,0.629910,0.854836,0.455235,0.221410,0.306556,0.070918,0.834664,0.677951],
[0.433883,0.391996,0.394557,0.005023,0.891491,0.463378,0.306184,0.311252,0.862269,0.490429,0.287309,0.798632,0.955883,0.692097,0.330751,0.644909,0.014316,0.807130,0.428401,0.372983,0.068283,0.963197,0.944960,0.698192,0.818033,0.400195,0.919603,0.124589,0.471113,0.754266,0.802540,0.904996,0.146262,0.197097,0.910018,0.037753,0.660475,0.216203,0.349005,0.522744,0.706632,0.636313,0.321376,0.662515,0.328410,0.652127,0.307424,0.342727,0.459257,0.735825],
[0.715709,0.527540,0.699021,0.660669,0.225732,0.517054,0.060864,0.145335,0.641643,0.531977,0.899601,0.444183,0.436972,0.045863,0.641280,0.346991,0.083616,0.301755,0.563193,0.432621,0.824499,0.269825,0.068934,0.145875,0.932340,0.397344,0.798002,0.239764,0.740071,0.257260,0.975588,0.455780,0.784800,0.674610,0.116449,0.010532,0.191664,0.177313,0.155867,0.833307,0.709289,0.055469,0.277489,0.146261,0.101332,0.918769,0.493252,0.184948,0.220524,0.056445],
[0.617569,0.045024,0.326270,0.686503,0.190899,0.258610,0.083847,0.988901,0.498374,0.823918,0.246161,0.473962,0.279698,0.030961,0.148572,0.396147,0.041493,0.340236,0.573459,0.197360,0.173543,0.282748,0.252829,0.451032,0.429010,0.354161,0.369801,0.922262,0.539109,0.590325,0.978707,0.156678,0.635349,0.304976,0.843181,0.826248,0.563586,0.927027,0.815149,0.061960,0.750945,0.061310,0.535922,0.030643,0.092271,0.684494,0.426790,0.133764,0.024729,0.000249],
[0.331125,0.198272,0.282997,0.583954,0.649304,0.712007,0.938115,0.019105,0.634268,0.477224,0.609431,0.612975,0.633902,0.244780,0.917951,0.477083,0.071028,0.481537,0.404110,0.886177,0.543497,0.155055,0.947487,0.079419,0.185698,0.039758,0.763912,0.612488,0.173523,0.788642,0.612737,0.504648,0.986914,0.895734,0.088602,0.636218,0.607741,0.026717,0.655323,0.242009,0.503941,0.264754,0.854984,0.137842,0.509533,0.772936,0.614925,0.580561,0.254473,0.019035],
[0.466738,0.797970,0.174090,0.414225,0.877389,0.359788,0.453983,0.641301,0.972276,0.627505,0.429943,0.585012,0.132153,0.416856,0.480746,0.220754,0.053074,0.088487,0.247471,0.708397,0.330496,0.751411,0.973150,0.185480,0.889254,0.482684,0.958416,0.504179,0.063245,0.212889,0.523214,0.529982,0.010859,0.697304,0.944207,0.888248,0.057092,0.398189,0.529549,0.029368,0.025695,0.959492,0.614380,0.157848,0.376348,0.095126,0.378602,0.429422,0.183613,0.626073],
[0.137819,0.514109,0.377485,0.110969,0.699589,0.266738,0.593653,0.658005,0.770917,0.656897,0.870895,0.294131,0.186880,0.881754,0.991435,0.131086,0.770002,0.048527,0.529276,0.299551,0.077895,0.554971,0.259043,0.692275,0.712818,0.635391,0.787401,0.091420,0.064813,0.971013,0.717493,0.202631,0.485122,0.094978,0.313600,0.184712,0.361716,0.907253,0.842717,0.132634,0.564150,0.713612,0.426765,0.751029,0.595366,0.418200,0.882116,0.365368,0.466727,0.411391],
[0.664919,0.544622,0.966362,0.923962,0.236896,0.679180,0.559353,0.024297,0.770600,0.624165,0.995310,0.488094,0.826797,0.480432,0.583072,0.140397,0.665144,0.944788,0.047649,0.507861,0.077421,0.611799,0.221473,0.504186,0.362828,0.816838,0.922386,0.244944,0.182206,0.389113,0.656336,0.847125,0.933735,0.622698,0.771087,0.170631,0.301878,0.330440,0.194928,0.072478,0.954606,0.190239,0.560572,0.781402,0.670671,0.143643,0.921799,0.335815,0.088431,0.969448],
[0.843676,0.165853,0.581247,0.065149,0.670039,0.944076,0.881987,0.592425,0.189020,0.064193,0.981538,0.845355,0.911319,0.915273,0.468053,0.682406,0.085905,0.769930,0.012846,0.280833,0.842409,0.967452,0.471071,0.402981,0.748855,0.141742,0.546624,0.670653,0.477557,0.635055,0.640102,0.321233,0.800908,0.221349,0.386382,0.470947,0.165424,0.268369,0.063372,0.354444,0.332562,0.044910,0.199799,0.243881,0.960183,0.667852,0.926287,0.046088,0.437782,0.939133],
[0.326921,0.280191,0.906585,0.797992,0.683171,0.655440,0.939735,0.229795,0.326093,0.417292,0.864850,0.966195,0.738525,0.665758,0.187544,0.124906,0.136705,0.352968,0.393275,0.200077,0.707412,0.725837,0.244987,0.907211,0.969717,0.205170,0.575062,0.896004,0.251258,0.012844,0.835137,0.578178,0.293035,0.741723,0.376171,0.976206,0.397163,0.315905,0.206001,0.723256,0.733197,0.070852,0.689451,0.471722,0.736610,0.876995,0.596628,0.873315,0.229963,0.989903],
[0.073392,0.937375,0.715740,0.318379,0.844585,0.685457,0.523549,0.419648,0.581462,0.774807,0.432492,0.416599,0.352985,0.725527,0.158322,0.729156,0.701733,0.555485,0.045061,0.907735,0.278741,0.778258,0.978586,0.968192,0.249980,0.715197,0.845187,0.846608,0.588512,0.075150,0.836511,0.661904,0.012524,0.552251,0.980282,0.857110,0.237708,0.503831,0.276758,0.819170,0.278638,0.709250,0.235769,0.631623,0.434777,0.394090,0.360778,0.136511,0.949575,0.405839],
[0.044246,0.228316,0.184097,0.022832,0.196508,0.434076,0.738029,0.041695,0.280684,0.326540,0.116845,0.117195,0.988444,0.129369,0.669446,0.968726,0.986479,0.907154,0.472558,0.263237,0.726323,0.751195,0.972487,0.962092,0.382818,0.407264,0.356182,0.743596,0.543775,0.305757,0.149435,0.588021,0.534073,0.333532,0.610853,0.730582,0.767609,0.348881,0.772277,0.048293,0.675422,0.889122,0.165488,0.663865,0.018491,0.834934,0.632592,0.004970,0.742088,0.105149],
[0.268207,0.468411,0.856345,0.240694,0.430503,0.239163,0.647958,0.786685,0.982759,0.191733,0.092443,0.132195,0.779754,0.626516,0.465727,0.390607,0.357098,0.233336,0.739488,0.129374,0.281629,0.414910,0.018496,0.447117,0.078775,0.036987,0.282051,0.711367,0.041957,0.024139,0.816516,0.310164,0.492550,0.672861,0.550858,0.923053,0.912024,0.198817,0.709738,0.894783,0.390550,0.802180,0.026978,0.170304,0.428696,0.492705,0.560911,0.785794,0.726041,0.300399],
[0.915168,0.007670,0.715309,0.933664,0.454787,0.794084,0.970652,0.736838,0.505450,0.012609,0.760977,0.321966,0.322773,0.253527,0.994827,0.873632,0.176580,0.906851,0.072448,0.886318,0.801634,0.462998,0.688498,0.828612,0.633303,0.117195,0.321318,0.194214,0.902989,0.047359,0.494613,0.818157,0.055029,0.209921,0.751822,0.509816,0.004005,0.722473,0.246655,0.509455,0.735082,0.007632,0.831422,0.057855,0.261159,0.826249,0.931487,0.437738,0.733100,0.003935],
[0.324056,0.534735,0.466933,0.012554,0.363347,0.100236,0.129749,0.684665,0.294450,0.032737,0.732024,0.789062,0.850895,0.787053,0.998984,0.602716,0.296869,0.002989,0.325189,0.543524,0.512444,0.060271,0.551156,0.343866,0.118126,0.812314,0.170115,0.049613,0.250053,0.903215,0.053548,0.574109,0.437950,0.520481,0.586663,0.801297,0.620717,0.716412,0.485962,0.915166,0.749149,0.217986,0.704229,0.600044,0.005039,0.703212,0.202760,0.301908,0.706201,0.527950],
[0.845431,0.218645,0.588221,0.396587,0.562511,0.706347,0.208901,0.732627,0.755960,0.458954,0.635842,0.809507,0.033063,0.073792,0.329988,0.619726,0.875090,0.950705,0.336138,0.361052,0.865871,0.085288,0.579038,0.570100,0.685332,0.584077,0.273313,0.888092,0.885984,0.979514,0.416042,0.731416,0.198159,0.004263,0.128003,0.760671,0.710610,0.336904,0.493297,0.466570,0.795859,0.129139,0.276077,0.828922,0.202932,0.606065,0.448648,0.078022,0.556771,0.784786],
[0.439073,0.422642,0.870074,0.018111,0.992742,0.555406,0.602188,0.266055,0.443498,0.488173,0.245568,0.859540,0.219588,0.443728,0.863803,0.347591,0.204398,0.574413,0.684496,0.697696,0.040983,0.480354,0.826835,0.317060,0.309276,0.029767,0.923125,0.757924,0.107788,0.479896,0.542710,0.546862,0.902538,0.412784,0.564973,0.895280,0.968190,0.167161,0.161334,0.411688,0.655334,0.406903,0.271229,0.874922,0.850630,0.135032,0.222514,0.055028,0.709445,0.907009],
[0.752724,0.750427,0.387364,0.579559,0.067487,0.696639,0.609326,0.990613,0.454563,0.717114,0.470509,0.997273,0.263976,0.373047,0.410058,0.828950,0.268327,0.378248,0.996111,0.429661,0.789936,0.651445,0.836564,0.061165,0.526367,0.687194,0.196196,0.748881,0.742222,0.905641,0.655890,0.494946,0.656068,0.043254,0.074505,0.723555,0.739893,0.683831,0.714168,0.194456,0.400946,0.184677,0.191730,0.664922,0.557724,0.601787,0.493872,0.826051,0.980035,0.489983],
[0.255712,0.769971,0.141428,0.092275,0.831136,0.667795,0.779469,0.027332,0.416676,0.521692,0.932973,0.072566,0.016638,0.589041,0.115820,0.091144,0.312596,0.855713,0.774975,0.026765,0.050170,0.175921,0.211442,0.241899,0.840843,0.769166,0.843686,0.334715,0.595216,0.823721,0.824697,0.850928,0.593692,0.966125,0.943203,0.424828,0.633920,0.722672,0.452160,0.050596,0.244364,0.385133,0.123162,0.261002,0.974174,0.238982,0.352146,0.286771,0.094695,0.127121],
[0.313535,0.144865,0.303042,0.524977,0.386764,0.143885,0.294142,0.230451,0.478599,0.889359,0.054172,0.303297,0.740286,0.647865,0.269422,0.683489,0.072693,0.903342,0.406162,0.524853,0.953937,0.650526,0.909986,0.077099,0.911528,0.884161,0.316082,0.263674,0.170931,0.410777,0.390795,0.484466,0.555642,0.693837,0.009443,0.942406,0.837722,0.303586,0.172857,0.316321,0.192944,0.227029,0.619618,0.933231,0.874894,0.889040,0.616720,0.947587,0.792381,0.022881],
[0.472440,0.746319,0.673407,0.382426,0.823418,0.584935,0.266587,0.139500,0.848609,0.437518,0.550277,0.239404,0.921984,0.105919,0.933241,0.931428,0.048325,0.770963,0.235013,0.221182,0.087285,0.427958,0.448211,0.706903,0.361188,0.323104,0.595943,0.977908,0.270691,0.388324,0.000789,0.743131,0.134643,0.674196,0.125557,0.958061,0.259132,0.392144,0.097561,0.107741,0.829662,0.647837,0.347145,0.751647,0.753756,0.280386,0.683074,0.802081,0.051350,0.918088],
[0.023262,0.138634,0.346046,0.471473,0.845537,0.707234,0.794577,0.441480,0.685142,0.065268,0.829804,0.685931,0.808399,0.964447,0.360128,0.933957,0.922508,0.619259,0.326101,0.020068,0.727000,0.155763,0.667906,0.074145,0.907410,0.421662,0.354532,0.590484,0.223742,0.405881,0.508572,0.247004,0.544516,0.854618,0.718477,0.390053,0.561851,0.513054,0.831533,0.246993,0.578323,0.661337,0.932925,0.386722,0.625783,0.293053,0.320679,0.548291,0.912312,0.646780],
[0.568359,0.639313,0.802543,0.236265,0.713458,0.709953,0.657926,0.067990,0.300437,0.881668,0.473871,0.809009,0.128673,0.018387,0.663626,0.847150,0.408440,0.225478,0.360204,0.239973,0.472471,0.938527,0.901309,0.405396,0.325249,0.527092,0.698449,0.645928,0.075383,0.610761,0.292708,0.643742,0.250073,0.095251,0.880007,0.963531,0.805204,0.537933,0.031521,0.105640,0.419601,0.505392,0.914649,0.548274,0.523779,0.578275,0.395424,0.932219,0.803753,0.755628],
[0.172192,0.276224,0.694155,0.073501,0.681620,0.019405,0.600594,0.380069,0.665333,0.675977,0.990830,0.958041,0.319719,0.240903,0.053292,0.199726,0.204434,0.858496,0.737659,0.235956,0.964136,0.157260,0.741348,0.878785,0.705534,0.265127,0.457061,0.100958,0.197347,0.260813,0.856586,0.369539,0.537037,0.550742,0.443040,0.218657,0.570146,0.043634,0.598726,0.235479,0.719611,0.589556,0.193521,0.039331,0.830459,0.246813,0.239057,0.034893,0.105309,0.976716],
[0.270849,0.069445,0.133976,0.012197,0.948231,0.839510,0.277324,0.405291,0.940468,0.474670,0.666105,0.797054,0.844209,0.203142,0.347796,0.287249,0.421799,0.917942,0.330884,0.020525,0.153421,0.050495,0.610081,0.346942,0.089825,0.440540,0.593755,0.328882,0.475433,0.699064,0.305597,0.746282,0.768509,0.439573,0.758478,0.716740,0.279083,0.035802,0.122031,0.219551,0.510473,0.788136,0.016605,0.354682,0.991278,0.364401,0.641931,0.413077,0.282343,0.972815],
[0.433603,0.435764,0.023309,0.043684,0.782706,0.113135,0.484223,0.376462,0.442017,0.959656,0.075526,0.747614,0.705938,0.844035,0.187187,0.464416,0.560775,0.466270,0.500218,0.682806,0.685821,0.010691,0.470941,0.702426,0.365372,0.462219,0.066827,0.007304,0.875296,0.349169,0.980118,0.308899,0.784934,0.003428,0.352583,0.567640,0.116562,0.836806,0.944101,0.558579,0.796462,0.019627,0.306193,0.502400,0.863662,0.493380,0.966817,0.424437,0.959650,0.467035],
[0.107243,0.645471,0.477726,0.578184,0.347898,0.843098,0.040403,0.414724,0.850402,0.915700,0.763894,0.830520,0.224599,0.548827,0.833947,0.577181,0.116467,0.950510,0.413987,0.060568,0.509089,0.210449,0.080195,0.815282,0.712850,0.943857,0.308662,0.679666,0.368294,0.268313,0.146701,0.475536,0.913784,0.624427,0.053720,0.261682,0.467525,0.094124,0.676406,0.317926,0.009823,0.440300,0.148446,0.234422,0.989127,0.982394,0.811603,0.105594,0.932904,0.225590],
[0.166163,0.441993,0.436040,0.246358,0.257275,0.148889,0.190215,0.565937,0.828556,0.558509,0.834250,0.975257,0.034046,0.748034,0.599684,0.087766,0.009716,0.067208,0.181890,0.686122,0.385135,0.191713,0.126421,0.533581,0.426135,0.115548,0.515974,0.237738,0.221143,0.448878,0.463328,0.387305,0.890871,0.899367,0.633663,0.148145,0.048257,0.823878,0.714083,0.876812,0.382388,0.548332,0.852069,0.416433,0.296366,0.451753,0.504200,0.306082,0.518961,0.686089],
