m=60;
n=60;
p=3;
q=3;

alpha=[0.741577,0.771329,0.691388,0.782845,0.614216,0.611622];

proba=[[[0.464366,0.253502,0.732921,0.731347,0.170732,0.752298,0.420522,0.242457,0.762991,0.075503,0.817914,0.595411,0.468505,0.704194,0.046747,0.047943,0.026505,0.696767,0.325704,0.185098,0.368302,0.051907,0.640950,0.861682,0.082306,0.124105,0.404340,0.465082,0.689794,0.632772,0.688326,0.154160,0.886275,0.421247,0.885506,0.057006,0.173546,0.306029,0.299464,0.936536,0.381532,0.117378,0.531947,0.850037,0.821573,0.578694,0.897980,0.848077,0.275461,0.223684,0.033176,0.643763,0.275592,0.674126,0.505445,0.357898,0.798231,0.909785,0.822980,0.488024],
[0.542557,0.511306,0.642184,0.428832,0.932554,0.527690,0.485839,0.106099,0.833719,0.785302,0.042636,0.215251,0.902681,0.574583,0.065287,0.724253,0.153277,0.963267,0.572330,0.428738,0.186951,0.605506,0.072501,0.462543,0.279632,0.577946,0.820441,0.077863,0.487731,0.643421,0.565887,0.030289,0.154727,0.208071,0.459121,0.087281,0.735761,0.944959,0.193380,0.569480,0.730262,0.236016,0.784731,0.632942,0.810599,0.850018,0.357196,0.963876,0.813285,0.929526,0.392613,0.000236,0.535032,0.465115,0.462779,0.814664,0.043061,0.283220,0.892527,0.530792],
[0.926640,0.458414,0.561081,0.081368,0.666485,0.020202,0.168648,0.402246,0.965161,0.362029,0.971727,0.695423,0.598044,0.756457,0.328365,0.408643,0.606476,0.685561,0.372519,0.419761,0.615087,0.765132,0.419997,0.150119,0.230246,0.882776,0.964783,0.273307,0.165996,0.857310,0.804099,0.092636,0.315723,0.365180,0.174004,0.982208,0.385382,0.342653,0.384454,0.350543,0.704681,0.356181,0.045966,0.302725,0.112638,0.374331,0.711368,0.719114,0.059891,0.083887,0.138874,0.674978,0.849019,0.558871,0.825097,0.079265,0.441648,0.789880,0.352573,0.607643],
[0.647190,0.156672,0.700280,0.962913,0.521852,0.874284,0.945121,0.907234,0.216936,0.329575,0.257777,0.921618,0.685756,0.303743,0.224343,0.798394,0.678073,0.935712,0.517507,0.737965,0.019599,0.656382,0.412943,0.868617,0.215253,0.238040,0.947883,0.656901,0.027920,0.300455,0.264544,0.675110,0.457127,0.964824,0.638023,0.978980,0.839108,0.583144,0.886214,0.056044,0.912719,0.143990,0.977662,0.598475,0.447733,0.202005,0.396869,0.125806,0.137717,0.914376,0.863771,0.157315,0.570757,0.276714,0.025933,0.786011,0.514755,0.973815,0.442911,0.542675],
[0.274271,0.707455,0.217785,0.731398,0.672279,0.855809,0.710378,0.511386,0.438953,0.596591,0.567431,0.351672,0.740582,0.545092,0.950147,0.188315,0.747097,0.347015,0.314121,0.884814,0.261391,0.177892,0.042129,0.832149,0.454606,0.068061,0.618159,0.969361,0.041877,0.061070,0.512036,0.316148,0.768525,0.729822,0.047546,0.440804,0.585630,0.757923,0.952190,0.024583,0.354515,0.519621,0.376255,0.095096,0.064713,0.326401,0.283411,0.811811,0.673417,0.597532,0.696625,0.934808,0.775424,0.738753,0.766956,0.230031,0.806815,0.385116,0.199392,0.848692],
[0.446186,0.711428,0.164839,0.214711,0.441249,0.212385,0.655515,0.026880,0.970309,0.607705,0.051462,0.324823,0.127326,0.427717,0.419919,0.192039,0.754119,0.703330,0.003850,0.427535,0.300862,0.700474,0.362343,0.076286,0.439228,0.129300,0.306317,0.246043,0.514415,0.505709,0.094734,0.960601,0.217136,0.259574,0.175312,0.658386,0.471959,0.830826,0.685265,0.442267,0.438531,0.736728,0.767091,0.565857,0.164445,0.187010,0.757896,0.918564,0.890341,0.761746,0.346099,0.191203,0.462221,0.708443,0.267489,0.901448,0.837742,0.573806,0.147491,0.352157],
[0.079515,0.242226,0.312758,0.296651,0.501799,0.488070,0.955037,0.973758,0.318896,0.640303,0.416026,0.757428,0.377031,0.183117,0.323285,0.541476,0.370127,0.081181,0.460040,0.260467,0.842927,0.806139,0.451670,0.305148,0.514581,0.719159,0.206596,0.352324,0.292966,0.354087,0.704481,0.372480,0.596313,0.017239,0.669132,0.098112,0.505310,0.624169,0.071871,0.824206,0.264472,0.487897,0.581634,0.641502,0.671013,0.904919,0.182978,0.041140,0.986100,0.643017,0.301607,0.829027,0.449156,0.753277,0.134175,0.963738,0.472437,0.340771,0.316061,0.765402],
[0.694859,0.020542,0.137883,0.291172,0.037782,0.807014,0.389284,0.543091,0.431183,0.461155,0.367297,0.695655,0.949051,0.948931,0.337157,0.620065,0.853850,0.520135,0.661204,0.839949,0.163152,0.962812,0.668976,0.612308,0.716089,0.803151,0.576046,0.188525,0.143923,0.892107,0.953928,0.838781,0.912649,0.091810,0.129953,0.950431,0.898825,0.519237,0.493523,0.330008,0.980391,0.860820,0.025663,0.929443,0.809751,0.362819,0.549507,0.663601,0.882954,0.210712,0.503550,0.046106,0.173523,0.172526,0.658414,0.889612,0.975678,0.234460,0.078138,0.119600],
[0.126567,0.032065,0.958382,0.039217,0.123876,0.088334,0.989648,0.022700,0.607571,0.483171,0.352708,0.587963,0.343991,0.378371,0.517405,0.153742,0.741190,0.066913,0.817343,0.624144,0.277624,0.320893,0.670250,0.451148,0.493419,0.328665,0.340760,0.469097,0.563125,0.418897,0.588697,0.689692,0.450963,0.547079,0.728909,0.574838,0.635413,0.718558,0.597539,0.242985,0.201729,0.950247,0.830947,0.545720,0.328618,0.348352,0.699462,0.069808,0.415265,0.516804,0.693952,0.692890,0.837697,0.364203,0.144037,0.331115,0.692867,0.484797,0.800212,0.255992],
[0.903695,0.388910,0.945685,0.354657,0.935989,0.674594,0.929496,0.571402,0.393152,0.527035,0.814386,0.594881,0.477282,0.645334,0.140600,0.805900,0.993686,0.840062,0.875708,0.408951,0.356866,0.569660,0.101840,0.194562,0.933863,0.245878,0.525678,0.626730,0.730675,0.325890,0.882722,0.634369,0.714800,0.828407,0.989027,0.650788,0.503001,0.918523,0.222190,0.896153,0.445557,0.036577,0.491034,0.922839,0.681910,0.631634,0.728739,0.675596,0.471696,0.604447,0.084547,0.828562,0.174107,0.186388,0.023124,0.107970,0.432265,0.548802,0.734700,0.162940],
[0.874692,0.617422,0.797310,0.589492,0.445830,0.786336,0.240280,0.948831,0.704859,0.462470,0.844984,0.150416,0.499047,0.336018,0.073255,0.180957,0.967653,0.801994,0.856553,0.439349,0.406440,0.941100,0.267910,0.580547,0.127488,0.291034,0.688517,0.559753,0.839836,0.423217,0.722693,0.714528,0.040639,0.520003,0.304020,0.486469,0.306339,0.544300,0.435300,0.011198,0.006771,0.280284,0.161614,0.505818,0.616303,0.234870,0.686775,0.583955,0.036864,0.543328,0.023304,0.443304,0.484428,0.291214,0.023851,0.611916,0.582249,0.712368,0.171669,0.422085],
[0.135585,0.894363,0.136613,0.176224,0.414365,0.440634,0.662693,0.720705,0.984934,0.097993,0.731903,0.991705,0.378277,0.893517,0.497522,0.994579,0.128387,0.184297,0.578535,0.165250,0.727625,0.601839,0.608554,0.212053,0.893053,0.632406,0.823970,0.475302,0.344774,0.995639,0.897387,0.480359,0.890002,0.034000,0.656583,0.304367,0.474634,0.319276,0.025071,0.459568,0.417269,0.756974,0.451272,0.795546,0.650491,0.948795,0.790125,0.778878,0.133091,0.368660,0.944128,0.860716,0.970499,0.552683,0.072769,0.863552,0.185088,0.896739,0.338853,0.529862],
[0.892378,0.236240,0.010222,0.782379,0.270240,0.666805,0.086746,0.744874,0.986082,0.111818,0.204442,0.403351,0.868792,0.655714,0.198897,0.519283,0.604509,0.989022,0.298161,0.737600,0.357682,0.242289,0.598316,0.328181,0.794972,0.671085,0.191733,0.980060,0.567824,0.530586,0.509923,0.460202,0.766826,0.520144,0.242581,0.037066,0.186950,0.329328,0.781940,0.173031,0.441145,0.986382,0.576382,0.309937,0.642096,0.775278,0.829220,0.246605,0.764300,0.127381,0.984205,0.121983,0.369671,0.582521,0.450164,0.164643,0.253606,0.641897,0.144703,0.821430],
[0.172483,0.654626,0.281632,0.939310,0.174770,0.524214,0.976376,0.361720,0.853541,0.758316,0.534751,0.294687,0.744698,0.111133,0.604624,0.386794,0.886411,0.433844,0.633398,0.650712,0.561225,0.617603,0.772694,0.930896,0.200123,0.222859,0.095539,0.453730,0.864756,0.240242,0.275160,0.037239,0.894868,0.556792,0.976549,0.069638,0.081006,0.952925,0.431358,0.934547,0.711241,0.966109,0.229234,0.455939,0.077242,0.833858,0.842733,0.963653,0.267701,0.476131,0.614365,0.828927,0.093734,0.387059,0.759823,0.293858,0.609918,0.855361,0.747587,0.474673],
[0.095603,0.022747,0.511913,0.990470,0.579539,0.488461,0.060108,0.660545,0.441386,0.491467,0.595093,0.152627,0.457576,0.824326,0.608566,0.534818,0.658184,0.451299,0.498471,0.925885,0.927430,0.112835,0.754812,0.021164,0.499895,0.514635,0.315021,0.109813,0.369996,0.062608,0.584486,0.465599,0.085355,0.096399,0.456069,0.664895,0.584860,0.516178,0.325440,0.026246,0.007644,0.920532,0.178873,0.465220,0.744859,0.787439,0.000037,0.403043,0.238738,0.498508,0.328928,0.166168,0.611344,0.083740,0.187331,0.111238,0.598375,0.502353,0.221051,0.968371],
[0.564961,0.805537,0.433970,0.650317,0.901935,0.890039,0.315211,0.486795,0.406217,0.640651,0.513041,0.413861,0.561183,0.691914,0.879081,0.306042,0.479353,0.879118,0.709085,0.718091,0.377626,0.038013,0.884259,0.988970,0.121753,0.071590,0.100208,0.720128,0.573943,0.321259,0.688499,0.138905,0.126796,0.122469,0.789221,0.028731,0.012508,0.104433,0.515526,0.418725,0.745084,0.028568,0.832586,0.306267,0.720482,0.711667,0.612309,0.199835,0.590785,0.321394,0.917927,0.968411,0.359407,0.802186,0.957381,0.481160,0.873776,0.057590,0.201288,0.447719],
[0.378849,0.889787,0.586624,0.505644,0.012257,0.375845,0.534376,0.024765,0.480277,0.049902,0.443490,0.225361,0.078470,0.276076,0.531628,0.798952,0.987743,0.143937,0.998787,0.578528,0.465331,0.916714,0.546940,0.824737,0.718899,0.504321,0.305897,0.592675,0.561911,0.507185,0.040394,0.940759,0.396973,0.627018,0.446404,0.409229,0.002862,0.980779,0.433994,0.483140,0.030681,0.877484,0.708501,0.109151,0.153560,0.240129,0.908103,0.141303,0.384065,0.906889,0.719832,0.849396,0.823603,0.266771,0.674133,0.542502,0.771092,0.980030,0.135177,0.333003],
[0.487215,0.175571,0.273762,0.884188,0.802589,0.720166,0.293417,0.805451,0.700945,0.727411,0.288591,0.731627,0.604895,0.997091,0.840778,0.758456,0.237220,0.748880,0.899759,0.621285,0.655770,0.619591,0.470681,0.479373,0.886362,0.144814,0.021875,0.657454,0.124845,0.157052,0.990457,0.612060,0.332623,0.264219,0.496247,0.135212,0.984385,0.789664,0.940663,0.685331,0.517075,0.229253,0.416957,0.121970,0.226345,0.257735,0.880426,0.463565,0.006615,0.780185,0.084850,0.662385,0.399776,0.555531,0.141757,0.286138,0.700346,0.163632,0.943593,0.825190],
[0.320684,0.934050,0.437250,0.653307,0.198269,0.933497,0.788519,0.182655,0.723161,0.729181,0.867985,0.240237,0.958435,0.284943,0.362207,0.184780,0.542677,0.242633,0.648344,0.549292,0.022819,0.733194,0.211677,0.422595,0.288726,0.353434,0.708733,0.989071,0.517066,0.652325,0.814262,0.837750,0.586375,0.251512,0.491057,0.784645,0.185009,0.279576,0.967299,0.908170,0.008757,0.835284,0.148407,0.967192,0.120227,0.510614,0.151972,0.662904,0.753247,0.800316,0.212197,0.776066,0.533511,0.423874,0.198661,0.822236,0.777308,0.907394,0.811308,0.294374],
