m=20;
n=20;
p=3;
q=3;

alpha=[0.592783,0.777116,0.993396,0.861482,0.587129,0.757515];

proba=[[[0.162728,0.845826,0.787666,0.914972,0.906820,0.687299,0.007796,0.883997,0.365677,0.654414,0.791014,0.807871,0.753479,0.234338,0.647661,0.160535,0.490225,0.583653,0.475851,0.626448],
[0.688520,0.705554,0.780802,0.683250,0.460598,0.966368,0.237482,0.447391,0.689331,0.411739,0.962421,0.852059,0.257565,0.750087,0.767031,0.164384,0.437386,0.774827,0.048382,0.803063],
[0.429241,0.839395,0.610934,0.182719,0.073733,0.258595,0.343254,0.563959,0.842248,0.819105,0.190407,0.530768,0.524659,0.971209,0.214019,0.985258,0.937577,0.451500,0.432649,0.626909],
[0.863239,0.395070,0.478968,0.120804,0.145157,0.245999,0.285188,0.582543,0.020826,0.333569,0.385606,0.450067,0.172965,0.996541,0.632786,0.246698,0.255136,0.976040,0.810657,0.097385],
[0.795146,0.001063,0.628153,0.319805,0.972273,0.842171,0.305063,0.909850,0.293672,0.737711,0.536759,0.156911,0.132781,0.015727,0.277714,0.277938,0.261726,0.562902,0.860481,0.282552],
[0.896472,0.246088,0.732619,0.069436,0.242629,0.365405,0.316134,0.497765,0.341445,0.126791,0.595149,0.136591,0.127855,0.223302,0.456396,0.100127,0.065474,0.761459,0.009977,0.359145],
[0.499170,0.546736,0.516056,0.631951,0.562463,0.793770,0.909889,0.824189,0.356672,0.770371,0.106741,0.253144,0.016459,0.839360,0.322580,0.259087,0.204765,0.638715,0.756852,0.546210],
[0.765506,0.352001,0.682801,0.893361,0.575304,0.139197,0.993488,0.640777,0.900656,0.003465,0.999922,0.399826,0.550201,0.515978,0.031777,0.112664,0.309748,0.941666,0.936853,0.666421],
[0.712037,0.043593,0.919564,0.728496,0.882953,0.242144,0.987583,0.087718,0.880859,0.744435,0.633928,0.646365,0.096436,0.316730,0.539725,0.671740,0.455927,0.533213,0.312517,0.356583],
[0.536678,0.312439,0.756409,0.086880,0.828418,0.788186,0.199544,0.138166,0.729853,0.136396,0.804587,0.441890,0.179990,0.724151,0.170386,0.062943,0.966295,0.157969,0.150661,0.847154],
[0.902403,0.784589,0.493519,0.998840,0.101319,0.033244,0.670579,0.557246,0.566458,0.983096,0.913829,0.103136,0.295536,0.670238,0.190016,0.123954,0.458424,0.389560,0.262120,0.188276],
[0.525956,0.066706,0.630166,0.705946,0.790857,0.800552,0.768889,0.757152,0.958520,0.919550,0.604306,0.860924,0.704139,0.097825,0.859763,0.805458,0.131070,0.530343,0.362703,0.697527],
