m=20;
n=20;
p=3;
q=3;

alpha=[0.637988,0.956813,0.952352,0.520821,0.768842,0.895997];

proba=[[[0.059115,0.074664,0.524709,0.729969,0.946569,0.646020,0.718943,0.332657,0.325486,0.292493,0.186002,0.906138,0.593927,0.298737,0.134330,0.231671,0.696919,0.139952,0.148798,0.939587],
[0.344302,0.213483,0.796222,0.643381,0.836657,0.072199,0.557007,0.741360,0.113841,0.094692,0.533353,0.172956,0.169356,0.058063,0.902925,0.115924,0.704082,0.621868,0.448581,0.029568],
[0.914361,0.634583,0.935706,0.508288,0.933320,0.070036,0.739959,0.630239,0.209989,0.888757,0.569826,0.554291,0.102239,0.366048,0.197672,0.938896,0.438247,0.754679,0.680257,0.552088],
[0.849371,0.213610,0.725043,0.018727,0.271673,0.627968,0.134651,0.975755,0.249836,0.583233,0.005323,0.164197,0.217816,0.941029,0.672485,0.151136,0.011066,0.412444,0.781376,0.221054],
[0.301201,0.351202,0.775345,0.403440,0.717250,0.973017,0.342337,0.155497,0.727696,0.022593,0.707585,0.577068,0.236203,0.432628,0.595795,0.507876,0.060596,0.730446,0.483631,0.310432],
[0.313679,0.488954,0.474629,0.531495,0.429983,0.147114,0.682631,0.441049,0.559558,0.464007,0.662103,0.860759,0.815209,0.437449,0.264199,0.532459,0.410466,0.606536,0.687956,0.138162],
[0.629129,0.395541,0.715230,0.865333,0.828169,0.311025,0.373209,0.888766,0.041471,0.856839,0.199198,0.355149,0.345793,0.673827,0.886644,0.775776,0.820941,0.569276,0.216825,0.380499],
[0.033283,0.878929,0.241258,0.848492,0.316377,0.505457,0.380951,0.726843,0.111993,0.068908,0.865005,0.741122,0.464449,0.580235,0.606455,0.292618,0.891260,0.979663,0.181384,0.932730],
[0.836502,0.380581,0.287880,0.182296,0.054408,0.174524,0.958072,0.875349,0.743800,0.174897,0.255848,0.777082,0.053826,0.497105,0.625574,0.370203,0.002562,0.006525,0.097046,0.114554],
[0.075433,0.962052,0.855676,0.539882,0.542287,0.462131,0.832500,0.433546,0.441794,0.013884,0.366277,0.278296,0.394465,0.654157,0.460592,0.448873,0.828681,0.418664,0.324222,0.572480],
