m=30;
n=30;
p=3;
q=3;

alpha=[0.832974,0.866662,0.872833,0.632892,0.776572,0.841732];

proba=[[[0.308538,0.213932,0.308554,0.681829,0.205191,0.896631,0.606442,0.743513,0.008405,0.781697,0.097092,0.203459,0.818969,0.305715,0.124531,0.752122,0.441687,0.676119,0.830919,0.575766,0.075742,0.353437,0.622284,0.187017,0.274978,0.288231,0.920341,0.020643,0.554016,0.473486],
[0.704108,0.862554,0.687417,0.012662,0.544383,0.892608,0.909293,0.150826,0.636121,0.917698,0.932523,0.733213,0.121157,0.751492,0.038929,0.245687,0.503614,0.480616,0.921806,0.334532,0.056382,0.997548,0.687969,0.678665,0.184565,0.962947,0.966896,0.104906,0.983589,0.520912],
[0.578392,0.687697,0.383466,0.265809,0.700359,0.927850,0.158417,0.609652,0.078676,0.794538,0.527349,0.011198,0.527752,0.648506,0.762690,0.566680,0.894193,0.266304,0.047296,0.815999,0.600836,0.103678,0.813547,0.288805,0.782343,0.998112,0.251752,0.749239,0.103019,0.235341],
[0.270151,0.681410,0.923038,0.653617,0.947220,0.623397,0.581467,0.105637,0.233048,0.660143,0.900175,0.760397,0.671341,0.427927,0.408903,0.434032,0.994608,0.303096,0.700335,0.041904,0.119095,0.301171,0.145581,0.932642,0.589977,0.927924,0.930754,0.841728,0.677163,0.033773],
[0.077069,0.947314,0.715183,0.000107,0.600932,0.662403,0.623504,0.182399,0.768040,0.856552,0.842542,0.668215,0.616949,0.513883,0.096143,0.025852,0.947915,0.090750,0.328948,0.648250,0.132654,0.448043,0.949422,0.278235,0.380686,0.539398,0.206159,0.311440,0.381127,0.883322],
[0.345213,0.458196,0.830637,0.060396,0.458303,0.431568,0.722799,0.081807,0.613967,0.490839,0.938359,0.456509,0.159055,0.555308,0.970392,0.255197,0.581160,0.918307,0.345948,0.910108,0.566558,0.478602,0.358152,0.515980,0.756837,0.738837,0.055378,0.962996,0.050277,0.436505],
[0.846319,0.395490,0.894700,0.676955,0.455886,0.353004,0.108524,0.178685,0.434811,0.722491,0.669524,0.373169,0.179000,0.828579,0.928477,0.149392,0.083776,0.509637,0.067700,0.429724,0.419745,0.634258,0.908326,0.777897,0.150237,0.665163,0.516734,0.205615,0.628159,0.567011],
[0.642120,0.474478,0.962501,0.536820,0.151433,0.418387,0.889824,0.259957,0.597072,0.324634,0.982448,0.266596,0.697804,0.161448,0.095175,0.626281,0.310840,0.178951,0.135918,0.378540,0.608675,0.555664,0.012797,0.517001,0.333561,0.163034,0.182164,0.850295,0.368650,0.810323],
[0.417306,0.010769,0.284801,0.379807,0.547589,0.436235,0.798194,0.437413,0.696192,0.395265,0.762047,0.678639,0.661862,0.459851,0.840087,0.757037,0.086132,0.150927,0.935988,0.222051,0.529467,0.544664,0.777715,0.542264,0.061665,0.111275,0.705298,0.243828,0.961570,0.073948],
[0.054152,0.378876,0.084717,0.338953,0.758683,0.632306,0.775187,0.556876,0.069719,0.471379,0.952142,0.831767,0.150018,0.614003,0.291618,0.990105,0.371040,0.377750,0.141032,0.307028,0.599801,0.670499,0.851692,0.377516,0.212762,0.913356,0.488791,0.918061,0.157185,0.450361],
[0.992009,0.211336,0.829237,0.076726,0.550289,0.587919,0.709032,0.325476,0.144795,0.778751,0.796855,0.096937,0.610517,0.946874,0.710940,0.902135,0.936979,0.081980,0.279885,0.078011,0.389009,0.879686,0.748509,0.240700,0.257202,0.961272,0.154057,0.745993,0.879333,0.311241],
[0.196354,0.871341,0.522578,0.025590,0.948067,0.072867,0.613509,0.657099,0.398343,0.758305,0.435850,0.195198,0.855242,0.046367,0.142072,0.566182,0.948503,0.079051,0.648162,0.228388,0.157062,0.037171,0.108075,0.905571,0.277871,0.365277,0.866843,0.431928,0.111270,0.746176],
[0.743169,0.307623,0.617517,0.265747,0.333213,0.565584,0.338613,0.946723,0.222683,0.736957,0.705027,0.658533,0.932155,0.560269,0.704901,0.074227,0.126451,0.653404,0.153277,0.774613,0.881792,0.310339,0.811784,0.989866,0.215910,0.089656,0.355143,0.082753,0.521583,0.466413],
[0.828929,0.264752,0.774036,0.446446,0.530499,0.107249,0.012030,0.869112,0.053972,0.234714,0.606069,0.758999,0.893247,0.538224,0.319268,0.598148,0.612451,0.445719,0.251551,0.765728,0.220332,0.133343,0.076067,0.032117,0.123210,0.291977,0.121772,0.478353,0.374730,0.643355],
[0.944766,0.203659,0.908108,0.718801,0.650105,0.438607,0.826051,0.662135,0.307719,0.880022,0.896849,0.913788,0.639021,0.790096,0.452012,0.958289,0.388244,0.064462,0.404008,0.639796,0.830190,0.624341,0.773139,0.906257,0.656457,0.896348,0.198234,0.778229,0.374701,0.572965],
[0.421585,0.319467,0.776624,0.329692,0.038268,0.426729,0.768299,0.864319,0.088864,0.076018,0.744341,0.985713,0.989805,0.383363,0.775809,0.441817,0.341652,0.164053,0.506279,0.745660,0.803849,0.336469,0.370001,0.576988,0.242726,0.026458,0.473336,0.440961,0.804688,0.848037],
[0.013925,0.226272,0.167504,0.790549,0.555965,0.205772,0.217278,0.324263,0.070091,0.306142,0.400281,0.814432,0.291855,0.390086,0.197794,0.067664,0.831903,0.539446,0.231718,0.338182,0.285107,0.035567,0.674651,0.655108,0.612554,0.917378,0.681566,0.085890,0.358338,0.486253],
[0.933928,0.372264,0.712526,0.101431,0.162813,0.268490,0.307203,0.380091,0.592753,0.377294,0.686233,0.993034,0.191725,0.978087,0.383121,0.389520,0.045752,0.215024,0.928966,0.277469,0.553206,0.214073,0.313036,0.227857,0.869180,0.925591,0.145235,0.550746,0.011481,0.503573],
[0.036999,0.945409,0.875837,0.749525,0.046840,0.038650,0.018015,0.354043,0.418741,0.610768,0.731337,0.104974,0.603803,0.923062,0.083061,0.986923,0.312582,0.128813,0.201947,0.241548,0.406282,0.755153,0.455620,0.719319,0.983010,0.324800,0.644909,0.128245,0.875546,0.656390],
[0.631819,0.912545,0.601799,0.507656,0.662070,0.648639,0.546307,0.680085,0.002682,0.965048,0.290854,0.734018,0.070021,0.894656,0.657080,0.153083,0.881580,0.969662,0.281896,0.083527,0.211210,0.688178,0.838680,0.666830,0.407496,0.821691,0.991630,0.052406,0.949936,0.867176],
[0.708796,0.581755,0.779722,0.310595,0.089411,0.441792,0.959233,0.635718,0.121877,0.961915,0.600765,0.412731,0.695933,0.670787,0.307388,0.353014,0.823869,0.188967,0.322676,0.105765,0.272494,0.533885,0.793943,0.111175,0.200715,0.201439,0.932865,0.192345,0.253845,0.882802],
[0.059521,0.962641,0.464557,0.839243,0.273236,0.553968,0.281035,0.232469,0.189685,0.402912,0.194384,0.790451,0.815643,0.890318,0.461237,0.123031,0.243331,0.285107,0.311999,0.566007,0.390872,0.584493,0.099892,0.184815,0.695668,0.300607,0.386254,0.628533,0.492952,0.640099],
[0.511335,0.552473,0.602740,0.975891,0.391716,0.875975,0.529859,0.672751,0.108444,0.719544,0.075663,0.302829,0.509995,0.891307,0.193146,0.971232,0.014338,0.436478,0.256339,0.326336,0.002485,0.647211,0.910829,0.102377,0.832026,0.606497,0.402984,0.218280,0.235030,0.895936],
[0.858379,0.746365,0.448409,0.461119,0.722256,0.840125,0.337094,0.252115,0.512876,0.445539,0.971659,0.588539,0.748367,0.481654,0.479845,0.941513,0.452887,0.494183,0.377991,0.709226,0.820519,0.380476,0.356437,0.731348,0.482853,0.188463,0.337845,0.885837,0.406743,0.572875],
[0.781773,0.265122,0.319240,0.230182,0.726241,0.041497,0.070306,0.063335,0.293612,0.583182,0.508874,0.265271,0.171720,0.257241,0.746926,0.651565,0.198754,0.199812,0.145748,0.576746,0.909038,0.966267,0.957221,0.265475,0.697615,0.440074,0.453938,0.035460,0.325911,0.860681],
[0.608336,0.107684,0.125803,0.927576,0.337865,0.852044,0.969073,0.408172,0.915379,0.262685,0.991354,0.424253,0.527956,0.163074,0.681494,0.274881,0.814640,0.880248,0.474693,0.960388,0.456994,0.383731,0.926655,0.414215,0.649206,0.624270,0.854289,0.103144,0.659730,0.180200],
[0.963825,0.268066,0.287884,0.089628,0.195642,0.625749,0.941672,0.164714,0.033921,0.857051,0.427399,0.025274,0.281303,0.955354,0.188348,0.962797,0.230236,0.002988,0.843045,0.704929,0.963375,0.300039,0.088660,0.890030,0.714254,0.737866,0.514300,0.568543,0.841010,0.174030],
[0.748743,0.804835,0.442095,0.036627,0.894463,0.637737,0.662376,0.836134,0.802451,0.696297,0.693185,0.229850,0.721571,0.974488,0.185204,0.909919,0.937285,0.415440,0.912907,0.780330,0.120369,0.876282,0.080369,0.209030,0.766312,0.794623,0.946896,0.280612,0.363166,0.787906],
[0.454642,0.111909,0.592741,0.896738,0.148537,0.487204,0.534475,0.810913,0.323338,0.336926,0.507210,0.016523,0.566776,0.228781,0.991011,0.751980,0.138700,0.928296,0.167420,0.051607,0.708626,0.287790,0.927889,0.788994,0.496819,0.694202,0.583617,0.443715,0.974814,0.946783],
[0.231621,0.429456,0.058692,0.824362,0.326194,0.207229,0.311566,0.860668,0.018142,0.634904,0.197594,0.525351,0.651426,0.764370,0.754132,0.642437,0.516350,0.892832,0.570732,0.683771,0.944439,0.279358,0.971561,0.872329,0.068353,0.468380,0.566531,0.651970,0.912095,0.541345]],
[[0.598753,0.143716,0.970801,0.657445,0.968078,0.296995,0.864674,0.279644,0.157663,0.882815,0.914548,0.355258,0.408167,0.565974,0.119628,0.162299,0.208411,0.635978,0.055131,0.779143,0.319749,0.999570,0.058502,0.291310,0.871899,0.126854,0.759690,0.438430,0.778824,0.671785],
