m=10;
n=10;
p=3;
q=3;

alpha=[0.654980,0.826894,0.504676,0.804868,0.802818,0.501931];

proba=[[[0.831323,0.549238,0.526450,0.122798,0.244277,0.450345,0.539549,0.417313,0.835346,0.004938],
[0.881521,0.093759,0.169592,0.917369,0.020347,0.268558,0.138539,0.089161,0.600475,0.514103],
[0.584516,0.527224,0.351557,0.962112,0.561712,0.661518,0.615899,0.571064,0.271254,0.221536],
[0.574926,0.102577,0.770774,0.101377,0.225375,0.015051,0.551721,0.764924,0.432364,0.387067],
[0.769862,0.313885,0.480826,0.939454,0.231253,0.501174,0.208012,0.369793,0.590334,0.808488],
[0.883896,0.174850,0.335712,0.235453,0.136962,0.897424,0.896971,0.752861,0.468488,0.168225],
[0.974398,0.043415,0.270803,0.745172,0.144791,0.496178,0.760223,0.696513,0.261102,0.192586],
[0.083580,0.030963,0.506471,0.564406,0.970417,0.737725,0.065579,0.178430,0.107517,0.655914],
[0.986918,0.991413,0.830764,0.322630,0.226866,0.967726,0.220054,0.123838,0.720587,0.688542],
[0.292063,0.694985,0.731957,0.562866,0.440157,0.876748,0.059043,0.200379,0.573261,0.320145]],
[[0.392965,0.656840,0.351109,0.899437,0.221246,0.321526,0.637161,0.286825,0.499956,0.744678],
[0.942739,0.486873,0.736092,0.773503,0.809503,0.962958,0.741229,0.029557,0.086795,0.461816],
[0.718099,0.378859,0.156801,0.450056,0.941724,0.596958,0.326804,0.000768,0.797337,0.900065],
[0.320913,0.190303,0.556905,0.672021,0.089739,0.778152,0.993547,0.726900,0.064977,0.493503],
[0.471579,0.007716,0.980376,0.207670,0.781219,0.789879,0.170628,0.522448,0.819437,0.257423],
[0.984264,0.537536,0.636282,0.141065,0.987592,0.578006,0.738023,0.314397,0.578774,0.535360],
[0.214462,0.899687,0.725663,0.771367,0.571708,0.815402,0.549519,0.565256,0.542303,0.614496],
[0.058759,0.013881,0.622212,0.039135,0.221551,0.403431,0.829015,0.392179,0.925878,0.648451],
[0.649603,0.910142,0.185987,0.285885,0.051208,0.173579,0.863891,0.789231,0.487976,0.442665],
[0.324591,0.702437,0.342352,0.050254,0.473805,0.914060,0.865657,0.023323,0.479315,0.407959]],
[[0.637819,0.538074,0.421840,0.260030,0.577209,0.643391,0.663461,0.406224,0.035571,0.589339],
[0.054675,0.685173,0.499481,0.240662,0.971058,0.550689,0.414241,0.834949,0.339920,0.902217],
[0.277614,0.664511,0.604654,0.619965,0.714766,0.078458,0.534025,0.580422,0.101782,0.013341],
[0.988382,0.739600,0.551415,0.410222,0.999630,0.128624,0.053613,0.663091,0.534848,0.089184],
[0.252430,0.589522,0.774357,0.751912,0.830184,0.745415,0.302601,0.244425,0.580364,0.642521],
[0.146641,0.857978,0.307032,0.751295,0.477943,0.021798,0.829754,0.011968,0.602221,0.931535],
[0.025309,0.590602,0.671135,0.576724,0.000824,0.670766,0.705347,0.054437,0.333857,0.240195],
[0.143621,0.586288,0.829717,0.917979,0.338199,0.659901,0.663394,0.640800,0.904326,0.243758],
[0.283321,0.050967,0.101735,0.590354,0.802262,0.579678,0.612152,0.632015,0.591647,0.214373],
[0.563550,0.616955,0.804975,0.234686,0.193679,0.805799,0.905452,0.899026,0.860237,0.239309]],
[[0.139221,0.003858,0.825596,0.968939,0.921837,0.163796,0.628840,0.585230,0.804596,0.533165],
[0.828988,0.087917,0.584132,0.930723,0.678271,0.386394,0.510402,0.290423,0.018409,0.102048],
[0.504796,0.581960,0.719004,0.309771,0.816645,0.912683,0.115571,0.722097,0.811709,0.975807],
[0.961406,0.950930,0.979666,0.787003,0.919869,0.901503,0.950798,0.548708,0.486733,0.755394],
[0.081873,0.315721,0.843312,0.666005,0.246445,0.521583,0.052399,0.756846,0.812006,0.070808],
[0.858895,0.316802,0.652768,0.577898,0.626573,0.469413,0.490581,0.742143,0.191511,0.302290],
[0.717951,0.152917,0.253220,0.697616,0.939920,0.173089,0.599119,0.890718,0.721797,0.085852],
[0.646113,0.803670,0.401573,0.489424,0.469676,0.648018,0.011007,0.522075,0.404864,0.823013],
[0.592883,0.263759,0.139814,0.245651,0.841657,0.766387,0.715065,0.332238,0.508530,0.906575],
[0.634528,0.226481,0.059492,0.887748,0.924097,0.999412,0.060836,0.523216,0.890130,0.782633]],
[[0.609068,0.536243,0.586303,0.010642,0.025667,0.055979,0.658659,0.036674,0.578054,0.063524],
[0.859686,0.170937,0.327283,0.999500,0.416589,0.168940,0.765887,0.131653,0.501178,0.274417],
[0.038229,0.135705,0.500898,0.097721,0.023453,0.424995,0.097133,0.084289,0.948211,0.987263],
[0.866922,0.557279,0.523506,0.453226,0.567921,0.549173,0.509205,0.226580,0.585846,0.087259],
[0.290104,0.445533,0.258196,0.617387,0.445033,0.674785,0.786326,0.210920,0.806438,0.287504],
[0.485337,0.844667,0.423209,0.986235,0.942388,0.446662,0.411230,0.039521,0.530952,0.359441],
[0.026784,0.397874,0.916720,0.550290,0.851100,0.484641,0.099463,0.360305,0.711222,0.685309],
[0.447564,0.001326,0.130842,0.705760,0.618712,0.575875,0.380544,0.405038,0.786796,0.186983],
[0.692542,0.272133,0.031649,0.115752,0.258368,0.974037,0.562414,0.669598,0.013558,0.093366],
[0.029040,0.040343,0.491240,0.945760,0.590633,0.342340,0.430401,0.690096,0.702645,0.141623]],
[[0.375405,0.150208,0.142949,0.506247,0.855968,0.761661,0.082122,0.236512,0.166699,0.868918],
[0.423495,0.859242,0.141051,0.455145,0.974993,0.399420,0.429182,0.537407,0.069018,0.442740],
[0.630773,0.098057,0.483083,0.122013,0.043817,0.073716,0.464353,0.474219,0.763811,0.166998],
[0.615842,0.139216,0.317206,0.758790,0.645464,0.173174,0.520451,0.727586,0.409687,0.687151],
[0.596504,0.833182,0.546393,0.737555,0.288326,0.521386,0.136975,0.717508,0.058793,0.205993],
[0.160248,0.689566,0.304050,0.643331,0.811579,0.347868,0.717047,0.275933,0.822086,0.480859],
[0.442931,0.437928,0.620075,0.760137,0.196719,0.265539,0.933311,0.717170,0.993125,0.342998],
[0.404321,0.589629,0.176179,0.950714,0.327184,0.464505,0.472099,0.464159,0.182014,0.530892],
[0.670152,0.342262,0.220459,0.974202,0.985593,0.032038,0.322070,0.702641,0.307971,0.144156],
[0.183500,0.750902,0.582084,0.803575,0.511039,0.778803,0.069114,0.444350,0.495973,0.062239]]];

c=[[5,3,4,1,6,1,8,3,9,1],
[3,4,6,5,4,1,8,2,9,9],
[8,5,3,3,2,3,2,8,3,7],
[4,7,1,9,9,8,1,9,10,10],
[9,5,3,7,9,8,9,6,10,9],
[4,7,5,8,2,6,10,5,5,3],
[1,1,1,1,9,2,8,2,10,10],
[1,10,4,5,8,4,2,8,9,3],
[6,4,2,3,2,3,10,3,7,5],
[7,10,7,10,10,5,1,10,6,2],
];
