m=30;
n=30;
p=3;
q=3;

alpha=[0.703200,0.898065,0.578272,0.632166,0.631567,0.572980];

proba=[[[0.975442,0.919748,0.136875,0.469098,0.995688,0.828079,0.015313,0.781658,0.191217,0.446313,0.583932,0.323533,0.089686,0.811578,0.834821,0.787445,0.641258,0.770401,0.109545,0.215592,0.626119,0.220210,0.290888,0.048840,0.596556,0.697288,0.844970,0.753101,0.961620,0.108105],
[0.899061,0.937063,0.027853,0.035936,0.406161,0.023541,0.864015,0.421473,0.805199,0.055232,0.867786,0.389131,0.378765,0.957472,0.200709,0.213586,0.744917,0.841968,0.983987,0.854462,0.057559,0.610107,0.074672,0.348447,0.658947,0.671228,0.045735,0.503917,0.424329,0.007356],
[0.612022,0.323390,0.944419,0.639875,0.359326,0.350579,0.663416,0.223341,0.772053,0.468614,0.278573,0.639839,0.857745,0.657338,0.597311,0.058454,0.870925,0.342228,0.900422,0.854912,0.196690,0.957981,0.465019,0.271362,0.306428,0.123966,0.942590,0.352164,0.627883,0.366919],
[0.359520,0.239904,0.690309,0.303939,0.879779,0.049634,0.654518,0.543195,0.272975,0.426570,0.011809,0.551548,0.066409,0.869554,0.208886,0.663720,0.928009,0.079811,0.005948,0.828431,0.934723,0.202638,0.786412,0.399742,0.474000,0.092841,0.523707,0.416590,0.445005,0.151590],
[0.783509,0.804524,0.391494,0.473818,0.108463,0.271273,0.523452,0.762981,0.814467,0.796428,0.189551,0.826276,0.347976,0.255961,0.695830,0.556862,0.919681,0.623839,0.636673,0.925629,0.452270,0.571396,0.128267,0.238682,0.971137,0.602268,0.331523,0.494844,0.018858,0.776527],
[0.646434,0.802368,0.581051,0.037928,0.276186,0.689514,0.309201,0.799638,0.452495,0.123668,0.596066,0.642046,0.949944,0.944041,0.898007,0.645775,0.500903,0.817688,0.269614,0.137576,0.743316,0.721884,0.708972,0.871583,0.960565,0.680109,0.473851,0.292088,0.174953,0.492709],
[0.068615,0.821387,0.295077,0.649666,0.859315,0.571262,0.339181,0.168516,0.370900,0.791676,0.292184,0.966966,0.433722,0.242128,0.911007,0.331729,0.887902,0.411911,0.149417,0.157516,0.549487,0.892733,0.879400,0.258458,0.764316,0.839965,0.938567,0.238167,0.132053,0.113521],
[0.730876,0.200668,0.934908,0.025953,0.850335,0.794223,0.597215,0.189516,0.962738,0.968115,0.981191,0.254922,0.935081,0.414914,0.497050,0.846088,0.746643,0.384952,0.257999,0.896059,0.542468,0.807486,0.788792,0.421868,0.065944,0.553109,0.261833,0.004511,0.791276,0.393886],
[0.118032,0.522152,0.594555,0.052940,0.548105,0.444890,0.847163,0.145320,0.634405,0.809901,0.113435,0.615597,0.064823,0.048516,0.030510,0.561873,0.894604,0.777153,0.946825,0.152603,0.673212,0.489293,0.960089,0.462005,0.911161,0.026033,0.015113,0.172994,0.030544,0.806389],
[0.566880,0.148576,0.328541,0.161435,0.201516,0.876645,0.606325,0.048679,0.021965,0.240730,0.858580,0.135400,0.856326,0.923403,0.183916,0.886837,0.485275,0.078520,0.663989,0.432100,0.231123,0.337202,0.921393,0.191212,0.799207,0.832554,0.217245,0.814320,0.005548,0.247789],
