m=80;
n=80;
p=3;
q=3;

alpha=[0.863138,0.706677,0.862173,0.699371,0.551202,0.802188];

proba=[[[0.672976,0.493474,0.709949,0.266425,0.882143,0.428534,0.815530,0.622565,0.035473,0.836349,0.955573,0.006164,0.097351,0.332673,0.361824,0.860668,0.710115,0.719319,0.780679,0.171971,0.680369,0.367153,0.598729,0.358434,0.022353,0.325005,0.771788,0.746700,0.723746,0.874192,0.351076,0.396722,0.367665,0.061025,0.663147,0.249808,0.489560,0.478677,0.872373,0.525032,0.315026,0.827946,0.531197,0.412377,0.160620,0.893021,0.273046,0.870735,0.612341,0.053724,0.042706,0.292710,0.420877,0.641435,0.651144,0.443230,0.966440,0.422932,0.189931,0.690186,0.297123,0.541007,0.086908,0.664789,0.602032,0.750056,0.914597,0.091592,0.228733,0.786970,0.616625,0.543759,0.614916,0.147821,0.956137,0.775536,0.040843,0.229182,0.646271,0.653183],
[0.282906,0.688976,0.945893,0.703783,0.330411,0.597037,0.147014,0.296851,0.019969,0.336944,0.987037,0.317092,0.877951,0.073945,0.981881,0.479984,0.824000,0.896478,0.571576,0.052733,0.683447,0.188200,0.596492,0.298364,0.336022,0.552629,0.073899,0.376864,0.781811,0.720170,0.030048,0.064717,0.409146,0.975940,0.768501,0.739557,0.572977,0.915515,0.036408,0.592946,0.252459,0.023445,0.910038,0.130410,0.097390,0.891918,0.610394,0.921390,0.788396,0.181970,0.974123,0.471843,0.370170,0.570616,0.770207,0.706192,0.123245,0.844106,0.083056,0.905056,0.564276,0.113104,0.969773,0.973423,0.089044,0.738274,0.712980,0.662021,0.653789,0.749388,0.254967,0.906248,0.772833,0.165005,0.036658,0.870223,0.056923,0.647052,0.791613,0.845319],
[0.829022,0.765736,0.317162,0.199192,0.336352,0.087369,0.905384,0.459596,0.931475,0.988441,0.364652,0.495752,0.101545,0.334425,0.469174,0.190589,0.072700,0.182154,0.852611,0.726488,0.931543,0.107578,0.632736,0.704376,0.272582,0.669394,0.574598,0.329505,0.316446,0.366211,0.174824,0.145469,0.131947,0.491987,0.344661,0.468299,0.579356,0.250045,0.927895,0.510831,0.238486,0.292547,0.006583,0.340031,0.626973,0.475757,0.530620,0.699672,0.657912,0.383231,0.426160,0.589454,0.490808,0.058897,0.293830,0.763391,0.728291,0.868428,0.092896,0.044737,0.234639,0.267721,0.190206,0.366586,0.759708,0.534867,0.834884,0.339064,0.784912,0.762779,0.849895,0.023398,0.055327,0.856478,0.363429,0.682299,0.332236,0.894049,0.381971,0.990147],
[0.277280,0.808132,0.579601,0.768088,0.867028,0.873431,0.531479,0.595319,0.741859,0.624376,0.640057,0.976498,0.892096,0.830262,0.343084,0.651804,0.365129,0.177968,0.990868,0.150041,0.940747,0.840763,0.173439,0.996074,0.697241,0.536868,0.678373,0.029476,0.430917,0.060344,0.019623,0.708197,0.868476,0.599225,0.476285,0.735504,0.472656,0.007764,0.330824,0.214515,0.632140,0.970880,0.191013,0.524236,0.801142,0.534096,0.176040,0.166272,0.712064,0.166908,0.316313,0.652811,0.007671,0.489752,0.648885,0.704911,0.026620,0.327258,0.734388,0.457537,0.387602,0.754011,0.165734,0.256078,0.353236,0.642019,0.991582,0.825892,0.649783,0.322406,0.040407,0.281923,0.293286,0.231419,0.806159,0.094428,0.765515,0.982199,0.260700,0.477580],
[0.149107,0.577013,0.130391,0.156778,0.066765,0.779276,0.861689,0.093385,0.106533,0.596077,0.550922,0.494135,0.350088,0.716656,0.750213,0.703324,0.358675,0.741795,0.529216,0.008458,0.064200,0.569623,0.290381,0.357486,0.801042,0.096540,0.451914,0.566557,0.078739,0.712614,0.044137,0.227846,0.289627,0.174528,0.384624,0.356392,0.953803,0.246313,0.449776,0.060336,0.842390,0.000698,0.554471,0.192478,0.717354,0.304684,0.895802,0.076029,0.046479,0.425018,0.084486,0.110679,0.994640,0.374867,0.468165,0.795682,0.471406,0.920080,0.362239,0.550145,0.632694,0.406376,0.777991,0.922321,0.580903,0.162615,0.278713,0.534707,0.408928,0.728489,0.595043,0.251318,0.729188,0.149514,0.443795,0.446542,0.454198,0.339597,0.522570,0.500676],
[0.764614,0.607057,0.611356,0.759255,0.981923,0.079521,0.554936,0.453330,0.999601,0.917175,0.003475,0.632295,0.323551,0.781467,0.554616,0.904455,0.944082,0.833329,0.439161,0.353010,0.561818,0.034204,0.604328,0.291006,0.183718,0.048123,0.737548,0.637916,0.387720,0.260118,0.138592,0.152334,0.867174,0.749948,0.911589,0.849098,0.829469,0.466525,0.302428,0.829069,0.383701,0.305903,0.461364,0.707252,0.087370,0.015980,0.611707,0.031452,0.849309,0.050868,0.384462,0.411128,0.085073,0.988789,0.702134,0.268791,0.036912,0.439681,0.906707,0.424632,0.699799,0.045299,0.576966,0.566973,0.795247,0.488555,0.416071,0.624715,0.955080,0.718499,0.453785,0.338781,0.024402,0.915149,0.046033,0.111772,0.931130,0.657740,0.143224,0.780439],
[0.708608,0.527686,0.191567,0.793681,0.516475,0.893701,0.062471,0.553387,0.333382,0.969178,0.978019,0.033181,0.014477,0.554985,0.600155,0.809724,0.043539,0.016226,0.434439,0.998619,0.734725,0.888224,0.337400,0.759127,0.803373,0.383433,0.870899,0.734503,0.041172,0.014123,0.514942,0.749780,0.541809,0.706509,0.543461,0.058284,0.600210,0.605932,0.611671,0.933592,0.575111,0.589689,0.966773,0.589588,0.144674,0.566927,0.399311,0.188213,0.583153,0.833751,0.186833,0.317878,0.721975,0.524233,0.077005,0.525348,0.907665,0.947905,0.259851,0.948837,0.962028,0.774793,0.698618,0.503837,0.481302,0.242079,0.562121,0.081511,0.848011,0.173792,0.015103,0.423122,0.763481,0.981876,0.012709,0.908155,0.548803,0.412021,0.096369,0.131956],
[0.245771,0.283201,0.449834,0.967746,0.807434,0.526839,0.493094,0.715099,0.474744,0.752945,0.663936,0.436772,0.527737,0.362554,0.940609,0.009039,0.604633,0.502730,0.090551,0.452644,0.676522,0.105654,0.875765,0.440004,0.087529,0.888475,0.348159,0.636332,0.300495,0.444527,0.768288,0.546267,0.727728,0.218121,0.514012,0.535162,0.744960,0.007106,0.250261,0.219704,0.760050,0.914197,0.656476,0.287788,0.276751,0.597085,0.296827,0.881384,0.099815,0.387378,0.334028,0.776337,0.493032,0.209793,0.216341,0.580561,0.098268,0.564500,0.216893,0.398763,0.009027,0.985181,0.945030,0.736755,0.203302,0.459042,0.271917,0.948262,0.466148,0.522178,0.167966,0.226198,0.436376,0.824441,0.513986,0.713127,0.421526,0.810813,0.594511,0.521341],
[0.198192,0.928538,0.297678,0.691223,0.138331,0.514019,0.271784,0.236599,0.078518,0.488678,0.635362,0.087545,0.473858,0.580392,0.824301,0.677160,0.039434,0.096218,0.625422,0.505582,0.618397,0.793387,0.731780,0.054772,0.617828,0.245766,0.767899,0.039354,0.056580,0.362410,0.560695,0.254771,0.290948,0.858373,0.945995,0.429280,0.372392,0.217779,0.665879,0.450910,0.706457,0.301241,0.538455,0.180315,0.881634,0.362756,0.857475,0.921068,0.458974,0.482897,0.426649,0.077371,0.276284,0.158430,0.132143,0.894112,0.404196,0.900042,0.933466,0.460776,0.262452,0.494161,0.715547,0.553401,0.352534,0.661542,0.982681,0.724925,0.879321,0.648560,0.175835,0.585777,0.949801,0.714291,0.766092,0.831435,0.077046,0.623567,0.752502,0.536020],
[0.106463,0.179152,0.613391,0.382747,0.337581,0.745534,0.276860,0.741777,0.645576,0.210326,0.202553,0.908029,0.704487,0.918100,0.461430,0.057021,0.579641,0.444111,0.781947,0.458962,0.092670,0.957782,0.044739,0.042472,0.672072,0.810831,0.873907,0.749119,0.434398,0.626409,0.285139,0.540862,0.805561,0.898530,0.923609,0.143142,0.644064,0.200469,0.884920,0.289640,0.410795,0.087473,0.197669,0.115283,0.005572,0.659099,0.172304,0.585214,0.103209,0.954251,0.044176,0.195880,0.912032,0.088915,0.238352,0.584105,0.899746,0.112258,0.333224,0.334144,0.738668,0.618363,0.875006,0.544229,0.516893,0.798615,0.687371,0.160957,0.999083,0.572291,0.450598,0.409879,0.659763,0.648267,0.525161,0.665336,0.307366,0.697465,0.250550,0.410575],
