m=10;
n=10;
p=3;
q=3;

alpha=[0.566150,0.788725,0.676492,0.524279,0.846794,0.673445];

proba=[[[0.085135,0.988816,0.091093,0.941801,0.087931,0.175564,0.937639,0.229190,0.218503,0.450487],
[0.047030,0.546783,0.499930,0.714574,0.947833,0.648596,0.236846,0.969017,0.617619,0.020696],
[0.215977,0.205699,0.160397,0.513113,0.561286,0.292697,0.090564,0.914270,0.341256,0.784151],
[0.261161,0.426390,0.772967,0.352254,0.368191,0.860898,0.527818,0.305831,0.090088,0.746321],
[0.756317,0.137118,0.293104,0.256248,0.851692,0.240938,0.904844,0.088538,0.209955,0.522463],
[0.109234,0.425932,0.728161,0.269631,0.939045,0.289447,0.562328,0.029609,0.203717,0.903584],
[0.813761,0.464878,0.329974,0.586727,0.817132,0.698165,0.447625,0.344950,0.003996,0.537714],
[0.091271,0.760313,0.674832,0.384376,0.016561,0.526524,0.625314,0.921405,0.615062,0.835268],
[0.443867,0.724296,0.261200,0.172029,0.993927,0.200246,0.461476,0.556255,0.229855,0.665193],
[0.459839,0.043615,0.130072,0.789813,0.630343,0.947204,0.487978,0.077968,0.292154,0.491974]],
[[0.615682,0.383425,0.252287,0.290513,0.767801,0.268848,0.817037,0.393114,0.190252,0.432099],
[0.228383,0.634120,0.156395,0.489583,0.806149,0.150322,0.689829,0.267625,0.706577,0.919683],
[0.932818,0.166416,0.963299,0.062889,0.956229,0.593642,0.010093,0.444206,0.671610,0.302247],
[0.936180,0.287292,0.685672,0.188467,0.577805,0.453473,0.457315,0.394842,0.846587,0.647567],
[0.826941,0.074970,0.281687,0.983336,0.564553,0.087835,0.133659,0.254382,0.355460,0.840236],
[0.174065,0.288277,0.006652,0.137364,0.351167,0.962881,0.731006,0.361260,0.407087,0.402615],
[0.663507,0.343268,0.689907,0.349179,0.531735,0.267712,0.802652,0.989049,0.662554,0.649239],
[0.636616,0.489495,0.724209,0.918303,0.472832,0.288762,0.006138,0.606490,0.543144,0.361597],
[0.446726,0.717209,0.649875,0.453378,0.854573,0.001042,0.416259,0.585579,0.362302,0.823347],
[0.988194,0.025809,0.166614,0.678101,0.374988,0.698349,0.945813,0.177639,0.687398,0.608368]],
[[0.826878,0.324014,0.097863,0.551088,0.242317,0.570695,0.839850,0.248455,0.177185,0.382994],
