m=50;
n=50;
p=3;
q=3;

alpha=[0.958163,0.540593,0.962986,0.680189,0.837298,0.961084];

proba=[[[0.445446,0.854454,0.364120,0.221214,0.252050,0.238793,0.279088,0.612915,0.467277,0.634457,0.023514,0.890886,0.659774,0.137871,0.732101,0.113959,0.853712,0.665656,0.260388,0.850121,0.752309,0.530979,0.881851,0.299902,0.009529,0.798178,0.381088,0.935500,0.158555,0.055685,0.857668,0.604002,0.910139,0.221788,0.825216,0.162189,0.460580,0.104304,0.775104,0.927857,0.738760,0.798618,0.818744,0.398534,0.936489,0.550845,0.512493,0.790201,0.216501,0.772881],
[0.640322,0.968810,0.303860,0.522173,0.268712,0.313389,0.320351,0.649800,0.248888,0.478906,0.705485,0.106556,0.082908,0.615624,0.328344,0.908123,0.777813,0.788924,0.012427,0.552917,0.716781,0.751187,0.351535,0.535525,0.149722,0.288024,0.086370,0.662215,0.078225,0.302871,0.435096,0.718547,0.271681,0.738956,0.240720,0.540393,0.052344,0.561071,0.190194,0.301233,0.039978,0.895679,0.407789,0.122885,0.511304,0.736133,0.031009,0.289117,0.525057,0.043436],
[0.842034,0.241838,0.794624,0.193569,0.777363,0.944345,0.481593,0.863733,0.606560,0.559818,0.166604,0.041656,0.278365,0.438285,0.780612,0.519085,0.978679,0.832957,0.080157,0.168873,0.134189,0.120134,0.064552,0.541979,0.243020,0.575856,0.278112,0.274029,0.864973,0.803168,0.317465,0.707007,0.045007,0.112088,0.900576,0.822370,0.056434,0.382170,0.686103,0.662994,0.941988,0.852707,0.704650,0.220353,0.290993,0.485262,0.739438,0.269672,0.318219,0.819595],
[0.438544,0.452408,0.939729,0.503096,0.994387,0.182749,0.078952,0.272499,0.456778,0.943925,0.075667,0.774242,0.650931,0.120674,0.886331,0.551507,0.943044,0.942764,0.933677,0.629147,0.605758,0.875665,0.481854,0.310408,0.096018,0.772847,0.795671,0.835456,0.042519,0.113890,0.655051,0.481063,0.566298,0.594780,0.984159,0.560685,0.777529,0.063111,0.833183,0.234307,0.007036,0.908851,0.008549,0.657967,0.029524,0.894880,0.209475,0.972568,0.837645,0.143151],
[0.601715,0.443403,0.018816,0.083569,0.753811,0.114834,0.856416,0.549482,0.950290,0.898935,0.663371,0.605341,0.379998,0.229669,0.200121,0.364157,0.790354,0.977651,0.427268,0.623538,0.211958,0.434304,0.532388,0.220507,0.092271,0.561913,0.115387,0.301746,0.534481,0.953032,0.444897,0.136195,0.396435,0.463713,0.219764,0.150246,0.578548,0.076181,0.699728,0.528838,0.975115,0.363099,0.134179,0.355113,0.592769,0.334300,0.719270,0.383123,0.311951,0.146538],
[0.006661,0.523909,0.580842,0.539049,0.744416,0.673113,0.100962,0.859803,0.974859,0.635442,0.812835,0.419756,0.771638,0.209270,0.883470,0.991402,0.359515,0.462017,0.067583,0.059243,0.990855,0.042698,0.422343,0.125034,0.397811,0.015111,0.459334,0.117081,0.398234,0.771285,0.263619,0.404895,0.295193,0.844461,0.943944,0.039609,0.517575,0.044906,0.899412,0.492434,0.680348,0.712247,0.912190,0.451986,0.921517,0.795660,0.443389,0.281032,0.257677,0.510971],
[0.340276,0.248532,0.553669,0.762618,0.373565,0.951480,0.777729,0.832899,0.068561,0.175964,0.604184,0.332180,0.580859,0.899377,0.176641,0.524803,0.938986,0.694216,0.569709,0.838399,0.186650,0.250058,0.550646,0.098839,0.702044,0.472163,0.894499,0.145432,0.753195,0.152176,0.656404,0.093471,0.400707,0.210073,0.856089,0.774273,0.161554,0.633818,0.607172,0.230115,0.809782,0.211356,0.562295,0.390641,0.110733,0.738937,0.915444,0.049719,0.433153,0.485153],
[0.888118,0.619802,0.735210,0.438764,0.718642,0.437254,0.910927,0.613141,0.582687,0.664122,0.765316,0.239090,0.757593,0.166024,0.449163,0.613681,0.940296,0.610717,0.247500,0.547468,0.840832,0.057282,0.758824,0.403127,0.447922,0.869557,0.142064,0.363366,0.919276,0.575217,0.848518,0.807395,0.195019,0.583729,0.246159,0.913660,0.020983,0.157085,0.526801,0.603669,0.821207,0.292117,0.842760,0.578800,0.458141,0.291923,0.192481,0.398437,0.902640,0.439981],
[0.945905,0.743472,0.497262,0.704729,0.146599,0.945185,0.574286,0.288663,0.308550,0.493563,0.863879,0.157069,0.300957,0.058898,0.740798,0.547116,0.972558,0.761780,0.704201,0.499359,0.365450,0.525408,0.791477,0.208210,0.104208,0.249617,0.500133,0.296689,0.648054,0.402773,0.736670,0.593960,0.146244,0.233932,0.298689,0.292843,0.179117,0.872975,0.581506,0.487667,0.366538,0.445385,0.644736,0.667495,0.504283,0.385534,0.214611,0.476841,0.147314,0.918812],
[0.976201,0.512764,0.444220,0.767677,0.720974,0.548428,0.017295,0.221106,0.845117,0.665349,0.623879,0.581787,0.259309,0.770123,0.815720,0.557998,0.062966,0.994837,0.430972,0.644472,0.482504,0.797510,0.089857,0.127240,0.465005,0.594140,0.512774,0.679615,0.070981,0.660088,0.598427,0.047181,0.172852,0.042647,0.814859,0.893825,0.591075,0.832153,0.114932,0.436192,0.497502,0.738810,0.017979,0.756811,0.508933,0.833699,0.314809,0.571899,0.828536,0.745781],
