m=10;
n=10;
p=3;
q=3;

alpha=[0.627283,0.541318,0.788590,0.534510,0.532842,0.944650];

proba=[[[0.678259,0.539406,0.962800,0.394466,0.112583,0.657366,0.476645,0.320179,0.769247,0.997175],
[0.520978,0.068447,0.595370,0.007996,0.980849,0.829038,0.454538,0.672374,0.933830,0.598950],
[0.837261,0.072772,0.695717,0.256083,0.270153,0.950284,0.338719,0.847334,0.019303,0.404403],
[0.736634,0.697562,0.943810,0.699434,0.092029,0.056392,0.356800,0.568673,0.376572,0.126047],
[0.565848,0.897550,0.194494,0.161218,0.905546,0.175342,0.990256,0.360084,0.847716,0.924086],
[0.959034,0.684977,0.996858,0.654751,0.941060,0.267011,0.605035,0.279778,0.114345,0.624338],
[0.684182,0.850978,0.321901,0.627992,0.550413,0.413929,0.684384,0.907212,0.982602,0.060956],
[0.033259,0.548450,0.958506,0.227753,0.709668,0.864051,0.403095,0.699924,0.224135,0.250811],
[0.624010,0.183169,0.935788,0.620868,0.837920,0.876848,0.887879,0.442955,0.156626,0.002224],
[0.067293,0.840808,0.853202,0.389194,0.468799,0.403615,0.803123,0.153183,0.310827,0.785726]],
[[0.214139,0.344086,0.334176,0.172645,0.571839,0.043844,0.036696,0.974934,0.743768,0.260831],
[0.225746,0.367778,0.444000,0.161534,0.988646,0.281920,0.038381,0.876525,0.724876,0.195007],
[0.878748,0.792169,0.035815,0.731950,0.181363,0.504614,0.135565,0.984486,0.657798,0.446392],
[0.770212,0.871937,0.790478,0.104388,0.044581,0.362317,0.148232,0.081278,0.337251,0.891999],
[0.342109,0.562997,0.259777,0.786109,0.724531,0.248423,0.068030,0.762912,0.124948,0.792905],
[0.957920,0.003696,0.585074,0.993735,0.735647,0.766437,0.498349,0.871212,0.750923,0.156147],
[0.317604,0.521135,0.028083,0.108082,0.625523,0.072665,0.470399,0.773755,0.153942,0.807650],
[0.665754,0.496051,0.370647,0.925532,0.282160,0.095178,0.173955,0.350190,0.858090,0.298903],
[0.143095,0.816010,0.302599,0.728169,0.809744,0.038246,0.494606,0.308093,0.909457,0.245530],
[0.464240,0.227061,0.766665,0.492323,0.335143,0.392188,0.564988,0.805541,0.165943,0.718930]],
[[0.613192,0.831697,0.214982,0.983839,0.757229,0.497142,0.079017,0.931183,0.847332,0.937107],
[0.230086,0.990427,0.753117,0.532685,0.718596,0.562861,0.570931,0.213202,0.870954,0.480388],
[0.458732,0.335194,0.707449,0.225397,0.827517,0.042592,0.617585,0.392505,0.848133,0.783528],
[0.111436,0.461325,0.615225,0.326417,0.445164,0.372454,0.823559,0.524181,0.303637,0.670891],
[0.461288,0.533723,0.661318,0.214405,0.066409,0.379914,0.777266,0.637340,0.593116,0.648220],
[0.117728,0.051848,0.983414,0.825177,0.277245,0.810932,0.867769,0.894831,0.203437,0.715902],
[0.678359,0.314873,0.177227,0.293584,0.641290,0.622391,0.666037,0.464850,0.146572,0.969675],
[0.135741,0.607860,0.503398,0.797059,0.822265,0.569807,0.176973,0.599531,0.207146,0.770089],
[0.247751,0.324874,0.821938,0.231166,0.150051,0.099183,0.042097,0.017820,0.994014,0.245534],
[0.733722,0.672372,0.560407,0.910948,0.965956,0.201698,0.533339,0.631993,0.666547,0.679911]],
[[0.601668,0.802288,0.287771,0.105066,0.599347,0.110036,0.674873,0.776320,0.709567,0.882019],
[0.546409,0.957318,0.206893,0.368347,0.188484,0.356944,0.467530,0.230581,0.374764,0.461543],
[0.476116,0.108485,0.133915,0.036523,0.019434,0.099871,0.238221,0.552773,0.731865,0.904768],
[0.232684,0.333533,0.707056,0.520455,0.438599,0.306403,0.630491,0.113471,0.082722,0.340058],
[0.995490,0.629132,0.297376,0.202383,0.997478,0.485860,0.559327,0.465008,0.716441,0.934091],
[0.926551,0.192557,0.042576,0.060467,0.229079,0.062010,0.160338,0.467300,0.614782,0.892203],
[0.372068,0.847466,0.225736,0.079123,0.367921,0.664335,0.385526,0.998412,0.777806,0.468248],
[0.338470,0.773296,0.097380,0.635846,0.975679,0.094858,0.121706,0.535006,0.559866,0.838147],
[0.469097,0.486418,0.030703,0.511673,0.546885,0.259782,0.573683,0.707223,0.727082,0.188465],
[0.599426,0.099150,0.035931,0.825162,0.178274,0.403852,0.489496,0.563800,0.402264,0.267302]],
[[0.032048,0.740733,0.040599,0.129428,0.376579,0.016278,0.224286,0.498285,0.551284,0.784153],
[0.336431,0.020381,0.270571,0.367134,0.532054,0.817455,0.626917,0.105737,0.524678,0.353999],
[0.294202,0.124104,0.453149,0.330134,0.949265,0.631423,0.733986,0.438761,0.195222,0.136250],
[0.706064,0.227270,0.876984,0.746662,0.356698,0.253563,0.762940,0.580985,0.751847,0.314225],
[0.365138,0.088279,0.334606,0.635708,0.455413,0.866660,0.453163,0.082330,0.972397,0.977841],
[0.436329,0.266600,0.101945,0.889479,0.596733,0.051210,0.520902,0.330719,0.489971,0.716124],
[0.466969,0.196035,0.943395,0.343953,0.942697,0.300093,0.597516,0.705638,0.881078,0.349363],
[0.019862,0.246216,0.437642,0.354468,0.881924,0.893055,0.221128,0.335087,0.975385,0.193525],
[0.312929,0.411714,0.460125,0.414874,0.301193,0.056858,0.466084,0.822095,0.387577,0.956055],
[0.538219,0.854547,0.152090,0.481613,0.198500,0.094788,0.781706,0.796015,0.800425,0.662784]],
[[0.145378,0.820287,0.909000,0.583020,0.174755,0.790924,0.476075,0.395883,0.126011,0.451459],
[0.589408,0.438940,0.863174,0.049533,0.853813,0.164367,0.106391,0.319897,0.986461,0.493969],
[0.275952,0.524680,0.348515,0.428043,0.006293,0.547015,0.522830,0.788000,0.343030,0.323255],
[0.450784,0.488408,0.143543,0.359784,0.071428,0.318298,0.150708,0.547503,0.714181,0.276719],
[0.998962,0.303589,0.715658,0.862136,0.353122,0.569472,0.026502,0.459513,0.889369,0.012963],
[0.953481,0.165321,0.537643,0.301997,0.593364,0.543937,0.849012,0.116194,0.331937,0.192042],
[0.439449,0.782721,0.680450,0.582992,0.142505,0.751878,0.901289,0.293212,0.299381,0.615470],
[0.569931,0.298343,0.919059,0.285589,0.160479,0.272181,0.855061,0.186981,0.731694,0.744429],
[0.199944,0.685175,0.909750,0.737588,0.987172,0.503114,0.281524,0.836184,0.619308,0.613461],
[0.028226,0.058757,0.396182,0.708676,0.641749,0.538686,0.460554,0.543038,0.831899,0.759935]]];

c=[[10,2,1,10,8,6,5,8,10,1],
[6,3,10,10,4,8,8,5,5,2],
[7,5,2,1,4,4,2,6,8,5],
[9,7,6,9,6,5,4,3,2,6],
[3,7,8,2,9,4,1,6,8,7],
[10,6,1,1,6,7,4,8,4,3],
[2,3,10,9,3,7,3,9,9,5],
[4,1,3,3,4,3,6,6,9,6],
[5,8,1,7,10,7,3,6,6,7],
[8,9,1,7,7,3,6,1,1,6],
];
