m=60;
n=60;
p=3;
q=3;

alpha=[0.590758,0.849110,0.578882,0.937399,0.737823,0.733529];

proba=[[[0.337460,0.910590,0.551789,0.914664,0.446343,0.712350,0.603413,0.567971,0.666040,0.172051,0.048948,0.672508,0.675533,0.779198,0.896325,0.556787,0.227069,0.437044,0.350330,0.345427,0.912640,0.485527,0.410904,0.139751,0.413485,0.592419,0.837972,0.571250,0.467217,0.313617,0.038307,0.804678,0.224208,0.590095,0.719342,0.670551,0.302445,0.322755,0.238521,0.968485,0.494806,0.287469,0.640994,0.170339,0.066668,0.537318,0.727126,0.293736,0.974362,0.077455,0.639163,0.887002,0.562983,0.050067,0.026753,0.976468,0.642486,0.864725,0.547718,0.109703],
[0.178342,0.586025,0.914381,0.402550,0.176120,0.633723,0.073100,0.478565,0.956478,0.311621,0.447051,0.451284,0.599091,0.088044,0.621623,0.665758,0.625362,0.348749,0.959494,0.599724,0.426204,0.598658,0.486726,0.989187,0.648724,0.513479,0.965654,0.291210,0.378204,0.513372,0.400914,0.556546,0.099396,0.315295,0.959096,0.275516,0.949018,0.032196,0.754082,0.905497,0.343817,0.201132,0.356780,0.942908,0.289177,0.978403,0.608666,0.914539,0.327152,0.568161,0.514263,0.753356,0.166818,0.000989,0.742542,0.815543,0.514469,0.708197,0.106753,0.892673],
[0.221569,0.507667,0.449219,0.320965,0.822962,0.408314,0.596481,0.771981,0.440510,0.350563,0.677477,0.784327,0.551696,0.034258,0.727235,0.840872,0.012661,0.335902,0.755411,0.339813,0.904062,0.269674,0.093169,0.070880,0.270664,0.835712,0.886423,0.785132,0.543908,0.993176,0.677805,0.765477,0.500844,0.127024,0.086442,0.323806,0.535338,0.682923,0.095787,0.975848,0.033487,0.773264,0.760176,0.585182,0.807522,0.487411,0.426055,0.820183,0.823312,0.181466,0.159996,0.727374,0.451140,0.253165,0.798255,0.721804,0.088877,0.684678,0.506937,0.632785],
[0.677855,0.184742,0.398262,0.178698,0.311765,0.484703,0.502504,0.847104,0.167627,0.598291,0.822952,0.201113,0.371555,0.583127,0.786296,0.179076,0.070538,0.212350,0.999259,0.893851,0.393816,0.159255,0.621225,0.844957,0.412420,0.419480,0.566761,0.501297,0.104158,0.073697,0.134082,0.782013,0.258439,0.532343,0.960711,0.570205,0.017047,0.463215,0.417308,0.184674,0.061505,0.240260,0.385787,0.433060,0.823387,0.172083,0.612136,0.893925,0.384433,0.611395,0.787776,0.778249,0.770650,0.409001,0.623206,0.183070,0.828481,0.189967,0.684367,0.932639],
[0.263664,0.818449,0.714651,0.522103,0.350792,0.675362,0.092308,0.367839,0.138577,0.509616,0.552512,0.200083,0.749876,0.938299,0.633143,0.573263,0.110382,0.245279,0.467188,0.494815,0.856674,0.254964,0.273064,0.627324,0.663965,0.896270,0.810394,0.492446,0.086237,0.494761,0.425085,0.349901,0.313210,0.139736,0.872005,0.664002,0.815099,0.964313,0.031840,0.953676,0.473929,0.584352,0.153758,0.223804,0.522651,0.786901,0.797067,0.633033,0.032180,0.264256,0.127848,0.888853,0.519220,0.400912,0.516177,0.183185,0.297182,0.326572,0.675631,0.383419],
[0.821333,0.100716,0.733320,0.134542,0.240452,0.605325,0.798544,0.055551,0.569638,0.830384,0.009226,0.043566,0.414736,0.162985,0.267371,0.937388,0.949886,0.064438,0.570420,0.982065,0.328694,0.698268,0.870918,0.847914,0.099180,0.387096,0.031099,0.396362,0.713667,0.706730,0.779781,0.535000,0.807446,0.513101,0.669542,0.047898,0.118427,0.468087,0.103449,0.688064,0.298471,0.112675,0.731631,0.713207,0.275660,0.999001,0.650595,0.225546,0.063439,0.221015,0.207611,0.392133,0.919283,0.078529,0.240047,0.018463,0.465625,0.271145,0.414825,0.179292],
[0.977875,0.194606,0.714292,0.785321,0.707707,0.383835,0.833220,0.826134,0.851921,0.936669,0.514198,0.150392,0.049344,0.245829,0.863599,0.325004,0.244830,0.514194,0.550550,0.308270,0.735209,0.758161,0.700403,0.654492,0.836690,0.940449,0.672955,0.302315,0.211595,0.087780,0.481608,0.189470,0.282386,0.195900,0.974791,0.990094,0.579735,0.808011,0.816228,0.431656,0.744680,0.330426,0.582048,0.794024,0.576255,0.445648,0.119028,0.821086,0.959842,0.669578,0.129355,0.695051,0.427739,0.829758,0.349543,0.264429,0.770207,0.022498,0.566744,0.981802],
[0.110279,0.048351,0.171272,0.392665,0.244251,0.146063,0.382759,0.823986,0.954074,0.198986,0.255642,0.698754,0.529412,0.837690,0.492777,0.105668,0.283338,0.611805,0.926753,0.243179,0.281383,0.056109,0.938230,0.709122,0.885867,0.287773,0.973550,0.656074,0.310271,0.540294,0.637875,0.420550,0.588645,0.809147,0.813215,0.832896,0.955210,0.195974,0.656882,0.909284,0.394960,0.912524,0.608038,0.924372,0.750215,0.100815,0.030040,0.033553,0.712620,0.956793,0.276732,0.994004,0.012902,0.214962,0.703125,0.898768,0.502735,0.676676,0.554842,0.813006],
[0.216970,0.192717,0.233556,0.805615,0.001864,0.046771,0.638511,0.957073,0.242745,0.295393,0.866357,0.637705,0.207918,0.474395,0.562077,0.958132,0.575210,0.592117,0.991685,0.287831,0.548910,0.268417,0.281834,0.561812,0.483379,0.984960,0.460580,0.986114,0.661635,0.015422,0.799120,0.878605,0.208138,0.032677,0.684219,0.210002,0.079448,0.322730,0.167075,0.322193,0.618124,0.033433,0.959898,0.826041,0.507828,0.521975,0.784173,0.083038,0.114092,0.775858,0.370868,0.663002,0.044275,0.652703,0.224813,0.527654,0.637662,0.685393,0.513768,0.299297],
[0.700815,0.312888,0.177902,0.908953,0.345564,0.862121,0.118955,0.425012,0.184852,0.286031,0.747205,0.802975,0.319463,0.707103,0.629017,0.827291,0.229078,0.413190,0.910329,0.343169,0.189048,0.281197,0.006171,0.233323,0.933900,0.230984,0.760977,0.571562,0.916377,0.274744,0.870859,0.617192,0.587632,0.048761,0.526145,0.933196,0.910883,0.645100,0.358208,0.095734,0.931130,0.105413,0.898710,0.250594,0.812516,0.527727,0.077885,0.041594,0.940917,0.988214,0.384763,0.129965,0.269412,0.390934,0.363288,0.203312,0.621918,0.124265,0.774874,0.538295],
[0.399010,0.645733,0.155487,0.986642,0.694495,0.681631,0.919838,0.605377,0.326731,0.278047,0.701112,0.257861,0.383460,0.599822,0.508455,0.195976,0.127548,0.586340,0.237570,0.068465,0.574555,0.622333,0.198430,0.843966,0.013267,0.561718,0.047278,0.635185,0.685983,0.822152,0.173480,0.084993,0.467885,0.328967,0.071635,0.162380,0.010598,0.991473,0.767757,0.337329,0.269519,0.468869,0.595190,0.652979,0.068690,0.103646,0.848956,0.196239,0.689986,0.086526,0.264704,0.264541,0.708859,0.463133,0.108507,0.722127,0.024852,0.155784,0.357312,0.710835],
