m=40;
n=40;
p=3;
q=3;

alpha=[0.994613,0.595086,0.605866,0.808004,0.835841,0.512318];

proba=[[[0.962071,0.560317,0.631674,0.669292,0.035307,0.124644,0.177643,0.242692,0.560779,0.166430,0.810816,0.896794,0.057351,0.608952,0.354694,0.659227,0.054630,0.661683,0.783637,0.159585,0.995745,0.913051,0.511703,0.544839,0.404517,0.500929,0.735012,0.616248,0.116937,0.406694,0.640884,0.079008,0.967011,0.272558,0.748300,0.002318,0.397202,0.925944,0.245010,0.957981],
[0.092374,0.055826,0.854775,0.149725,0.664778,0.209469,0.808953,0.719407,0.871152,0.592589,0.878992,0.866898,0.505640,0.390695,0.411737,0.910157,0.891624,0.146749,0.526405,0.008562,0.553443,0.167289,0.087570,0.520454,0.439846,0.835870,0.522772,0.837048,0.761814,0.767782,0.795029,0.854188,0.823608,0.649804,0.003913,0.488386,0.859273,0.812866,0.207794,0.730425],
[0.405456,0.086786,0.597323,0.911096,0.477481,0.009061,0.821252,0.369106,0.155810,0.347657,0.377667,0.709253,0.514946,0.465237,0.229707,0.954792,0.301107,0.752480,0.791840,0.062921,0.520262,0.586869,0.917109,0.343870,0.236673,0.921022,0.832257,0.095946,0.733888,0.040050,0.826371,0.139344,0.126836,0.423695,0.050440,0.604317,0.432755,0.871692,0.973423,0.588565],
[0.219349,0.351090,0.297818,0.734295,0.816327,0.527525,0.689087,0.117434,0.280005,0.480928,0.180354,0.800267,0.067797,0.097463,0.144137,0.304470,0.018485,0.976394,0.400416,0.752374,0.016444,0.226788,0.891718,0.143280,0.650482,0.942157,0.747598,0.083238,0.813850,0.721021,0.671803,0.033199,0.072111,0.969620,0.767494,0.888437,0.497145,0.456582,0.005871,0.777150],
[0.937509,0.186225,0.577417,0.005307,0.283688,0.721554,0.309777,0.302174,0.697948,0.710193,0.054547,0.714392,0.936981,0.946265,0.857673,0.587464,0.888422,0.605270,0.670701,0.702272,0.326291,0.342504,0.735471,0.398402,0.312124,0.502965,0.286839,0.809269,0.959546,0.292710,0.586420,0.897056,0.478935,0.163837,0.902362,0.762624,0.885391,0.212139,0.064797,0.583339],
[0.922333,0.119344,0.297731,0.859314,0.065609,0.155403,0.446777,0.954032,0.760674,0.117478,0.656304,0.086965,0.459982,0.391775,0.485366,0.772106,0.894740,0.772205,0.581376,0.854286,0.064915,0.167795,0.751342,0.543851,0.331632,0.653704,0.306474,0.217023,0.865843,0.371271,0.800361,0.788176,0.490616,0.098092,0.647489,0.556225,0.253495,0.094266,0.510257,0.014169],
[0.211745,0.166561,0.101133,0.671727,0.558336,0.586500,0.443833,0.453075,0.358705,0.025208,0.307361,0.423621,0.193004,0.058703,0.967471,0.524636,0.712407,0.273945,0.741658,0.578250,0.645216,0.542019,0.366426,0.135832,0.640111,0.013916,0.692057,0.893606,0.108182,0.202314,0.907774,0.319927,0.368875,0.008908,0.991654,0.927211,0.595407,0.435486,0.380286,0.954113],
[0.460695,0.687647,0.377733,0.653699,0.746350,0.345204,0.178334,0.458757,0.619149,0.919992,0.037008,0.264366,0.462011,0.403434,0.400198,0.102122,0.417349,0.092255,0.995728,0.525531,0.294569,0.903502,0.845458,0.663444,0.912410,0.837112,0.590654,0.507818,0.272598,0.970940,0.461930,0.733293,0.658588,0.839663,0.386992,0.404938,0.184868,0.565326,0.863695,0.804017],
[0.485318,0.900703,0.068383,0.947330,0.304136,0.468581,0.049452,0.721485,0.560835,0.045180,0.247017,0.855404,0.948682,0.092475,0.518847,0.861093,0.929587,0.109502,0.368910,0.202185,0.080442,0.830840,0.935478,0.739030,0.670504,0.322470,0.143967,0.855371,0.887796,0.007662,0.659388,0.373114,0.908365,0.727771,0.320444,0.212501,0.196352,0.369896,0.933987,0.757187],
[0.415076,0.181003,0.612591,0.363758,0.273478,0.131438,0.224851,0.203065,0.240940,0.593761,0.405250,0.321382,0.424601,0.340728,0.060412,0.095105,0.663198,0.204379,0.950477,0.550994,0.212042,0.609865,0.924109,0.120406,0.337636,0.244553,0.332908,0.533988,0.614448,0.266894,0.291175,0.029524,0.447898,0.903766,0.393283,0.721376,0.035204,0.618134,0.924441,0.276144],
[0.211895,0.329691,0.597526,0.636496,0.670419,0.657938,0.731601,0.333618,0.862317,0.682078,0.884612,0.074359,0.291943,0.808720,0.194765,0.629579,0.053273,0.527673,0.163568,0.667721,0.794567,0.454743,0.697246,0.242465,0.358509,0.090529,0.963841,0.393713,0.708662,0.888282,0.669857,0.920557,0.217973,0.267383,0.557053,0.888392,0.925321,0.288654,0.222010,0.787639],
[0.970732,0.106621,0.861997,0.262675,0.915342,0.056762,0.892255,0.968614,0.584435,0.055822,0.636336,0.379002,0.510565,0.333581,0.621466,0.869074,0.424110,0.585307,0.262787,0.132772,0.473589,0.932644,0.053329,0.691561,0.200028,0.610382,0.579953,0.125349,0.899037,0.801963,0.912988,0.869769,0.908584,0.774985,0.132444,0.823926,0.831747,0.024699,0.792540,0.416182],
[0.080522,0.428876,0.795184,0.591087,0.762457,0.416650,0.460161,0.186567,0.001957,0.722947,0.319339,0.475546,0.655591,0.372668,0.167107,0.855619,0.983051,0.747060,0.980968,0.882087,0.549023,0.893955,0.751856,0.457607,0.668940,0.884301,0.281533,0.500687,0.909000,0.074073,0.916869,0.989521,0.502949,0.712053,0.580608,0.265406,0.128703,0.040769,0.451973,0.130660],
[0.763716,0.771312,0.606206,0.419308,0.143981,0.773313,0.274926,0.127031,0.520373,0.255894,0.009119,0.069396,0.149850,0.760975,0.527003,0.818790,0.645276,0.808536,0.319477,0.554276,0.882609,0.236346,0.543797,0.385558,0.948399,0.124405,0.650964,0.077102,0.165174,0.102937,0.207763,0.928890,0.874249,0.813969,0.348198,0.018230,0.587282,0.623124,0.145261,0.107655],
[0.879018,0.154379,0.177051,0.028868,0.915354,0.704055,0.847658,0.560630,0.512591,0.167135,0.114906,0.395200,0.403482,0.658703,0.780758,0.351881,0.783108,0.431722,0.428983,0.948282,0.534658,0.636746,0.877172,0.408907,0.450714,0.225369,0.427137,0.037996,0.848493,0.572398,0.145651,0.727512,0.726777,0.322702,0.756380,0.642131,0.026756,0.604038,0.202761,0.539347],
[0.771173,0.317666,0.934547,0.174654,0.976369,0.715305,0.526535,0.759477,0.147027,0.955518,0.707759,0.681685,0.592264,0.584930,0.090593,0.042978,0.810300,0.517729,0.080974,0.658793,0.090127,0.226624,0.386305,0.816904,0.549326,0.142684,0.459035,0.576082,0.746722,0.661796,0.115430,0.517895,0.979462,0.049977,0.692549,0.955831,0.765282,0.219085,0.715308,0.912310],
[0.174603,0.423067,0.593995,0.766867,0.007997,0.684588,0.809845,0.818297,0.202317,0.890818,0.477090,0.292444,0.117442,0.863395,0.109348,0.666768,0.006079,0.568383,0.242851,0.752801,0.230179,0.358280,0.270696,0.209641,0.408257,0.963245,0.165473,0.173540,0.182330,0.880781,0.085849,0.356933,0.303848,0.679844,0.123800,0.311845,0.364432,0.933644,0.130143,0.566749],
[0.824462,0.607233,0.859193,0.941905,0.470628,0.968541,0.608673,0.476707,0.536924,0.851524,0.229507,0.767103,0.209804,0.500203,0.976744,0.618062,0.463449,0.142216,0.791602,0.645779,0.022997,0.877451,0.002712,0.326845,0.557295,0.126511,0.638691,0.921727,0.060155,0.768834,0.488476,0.884618,0.376066,0.347670,0.826523,0.846694,0.316211,0.435196,0.323400,0.853135],
[0.286720,0.552908,0.620238,0.496524,0.053111,0.596981,0.114586,0.516560,0.739198,0.906188,0.162339,0.762195,0.783638,0.165050,0.089041,0.340934,0.291562,0.727732,0.262661,0.351717,0.496565,0.751137,0.236335,0.872632,0.098807,0.062857,0.719326,0.415018,0.498053,0.042726,0.268152,0.784773,0.595634,0.888390,0.281298,0.648745,0.485371,0.395884,0.165306,0.224569],
[0.302071,0.327644,0.986764,0.085710,0.492695,0.075805,0.426644,0.784256,0.803537,0.689305,0.135973,0.300102,0.440442,0.372308,0.172734,0.539249,0.435165,0.892059,0.954266,0.933219,0.934785,0.222418,0.717992,0.530420,0.110808,0.999290,0.179165,0.596179,0.395174,0.344470,0.820748,0.697245,0.672115,0.807513,0.782955,0.164810,0.883318,0.209599,0.949066,0.686855],
[0.898903,0.085039,0.986957,0.339345,0.457347,0.159691,0.878594,0.892513,0.051750,0.832860,0.825731,0.986535,0.055278,0.543724,0.516955,0.166086,0.543013,0.696120,0.762266,0.938187,0.040590,0.583014,0.635432,0.712705,0.390527,0.418388,0.877515,0.273845,0.627986,0.826581,0.960700,0.526890,0.911620,0.947657,0.866235,0.368968,0.107347,0.744828,0.261480,0.159097],
[0.577688,0.087212,0.145633,0.632966,0.630935,0.662588,0.799052,0.173949,0.358707,0.561318,0.112136,0.399298,0.144332,0.747568,0.112003,0.534859,0.165956,0.989518,0.808704,0.793942,0.816099,0.769404,0.320832,0.727719,0.717060,0.187067,0.096686,0.824407,0.931895,0.358167,0.983504,0.509583,0.445378,0.129137,0.142549,0.076314,0.791725,0.941601,0.250262,0.150432],
[0.502919,0.362398,0.549730,0.647251,0.109966,0.661733,0.182110,0.275922,0.651251,0.990814,0.069864,0.467349,0.760217,0.390696,0.195068,0.477278,0.577763,0.291755,0.301685,0.509658,0.649921,0.285189,0.019241,0.095300,0.414326,0.161790,0.171613,0.206051,0.103391,0.421875,0.356483,0.606310,0.784273,0.906213,0.253561,0.894239,0.567946,0.435671,0.170161,0.219196],
[0.426485,0.240025,0.686545,0.186703,0.630721,0.881613,0.663980,0.208484,0.173368,0.965665,0.718142,0.823289,0.250855,0.737383,0.918589,0.665181,0.899173,0.090202,0.871232,0.002564,0.512077,0.227715,0.608874,0.296350,0.133928,0.862436,0.190590,0.701873,0.298107,0.360751,0.921070,0.724592,0.600776,0.607615,0.911295,0.231498,0.489228,0.575275,0.439982,0.662596],
[0.540940,0.158123,0.485886,0.791795,0.895506,0.404474,0.456976,0.794679,0.494676,0.328208,0.797243,0.006754,0.555923,0.406117,0.303104,0.689851,0.268553,0.493694,0.391725,0.566660,0.854445,0.312794,0.291252,0.455221,0.920409,0.202546,0.686719,0.409638,0.777821,0.126700,0.072234,0.318761,0.284824,0.558120,0.110556,0.180330,0.962594,0.567532,0.975009,0.457271],
[0.895740,0.772252,0.464024,0.451664,0.178369,0.767128,0.141515,0.446921,0.260822,0.533240,0.013581,0.115267,0.846034,0.304832,0.570489,0.766443,0.507379,0.257208,0.176081,0.285200,0.383908,0.248315,0.603961,0.668732,0.806434,0.714518,0.849062,0.769028,0.282050,0.824070,0.226299,0.177790,0.596322,0.690323,0.629454,0.774691,0.457451,0.770969,0.221612,0.718274],
[0.304209,0.235193,0.833541,0.150243,0.540025,0.404029,0.916686,0.047404,0.661237,0.092766,0.332604,0.045145,0.341081,0.936565,0.713877,0.147515,0.651083,0.562938,0.916543,0.933133,0.387009,0.142842,0.110923,0.983330,0.833165,0.740377,0.758021,0.290616,0.511346,0.979633,0.008890,0.815555,0.214826,0.842431,0.965798,0.754851,0.246460,0.882484,0.802255,0.907697],
[0.975250,0.134858,0.952842,0.316331,0.071423,0.666719,0.463846,0.722506,0.229657,0.380390,0.655638,0.616666,0.523232,0.766561,0.599996,0.356397,0.506938,0.358017,0.647013,0.018285,0.337650,0.655903,0.833840,0.552475,0.498334,0.799638,0.307326,0.744795,0.682122,0.109580,0.652492,0.657372,0.244439,0.605334,0.973703,0.315862,0.272053,0.437550,0.038367,0.501710],
[0.817939,0.694006,0.118376,0.341171,0.460567,0.718371,0.697568,0.967506,0.076388,0.344581,0.985791,0.414038,0.000484,0.819631,0.966513,0.498819,0.619269,0.273839,0.243613,0.301391,0.383419,0.896105,0.958763,0.627858,0.501439,0.932466,0.943719,0.773492,0.370016,0.982087,0.275202,0.187955,0.676093,0.393578,0.529126,0.136660,0.111949,0.226694,0.104166,0.188338],
[0.571275,0.089956,0.602375,0.571759,0.909587,0.568889,0.070578,0.528856,0.842727,0.314191,0.830246,0.226147,0.210296,0.789010,0.854004,0.711736,0.721476,0.797724,0.485228,0.091492,0.779811,0.760430,0.279447,0.455903,0.154008,0.808573,0.592563,0.265957,0.035267,0.696729,0.454295,0.606541,0.786685,0.056670,0.178300,0.696272,0.625559,0.248878,0.225127,0.468286],
[0.563069,0.055374,0.694433,0.773366,0.844384,0.548437,0.485102,0.565860,0.346161,0.970329,0.657352,0.125971,0.730760,0.936799,0.581875,0.884768,0.745372,0.174438,0.150725,0.780638,0.871167,0.605019,0.387179,0.657852,0.661690,0.565480,0.354124,0.287248,0.814358,0.579252,0.755534,0.377427,0.634626,0.449967,0.150793,0.479009,0.998404,0.635895,0.044869,0.344565],
[0.606224,0.702221,0.470536,0.336984,0.639019,0.052411,0.221751,0.384391,0.226849,0.372476,0.165029,0.098017,0.977495,0.552209,0.755869,0.639185,0.117688,0.109994,0.926433,0.932046,0.689245,0.681967,0.309474,0.323871,0.131934,0.460267,0.802880,0.130338,0.096161,0.847749,0.474903,0.702385,0.549970,0.945439,0.039369,0.188989,0.997850,0.261120,0.573380,0.224699],
[0.633596,0.738410,0.322716,0.611091,0.290618,0.078585,0.250276,0.408307,0.188579,0.176709,0.340353,0.877824,0.858676,0.649827,0.201695,0.990610,0.110093,0.004576,0.120948,0.206254,0.852325,0.595851,0.908640,0.402295,0.541290,0.948008,0.591284,0.539140,0.209129,0.164665,0.763839,0.842725,0.903074,0.086555,0.453816,0.193693,0.165140,0.704092,0.602000,0.353719],
[0.880802,0.942353,0.231543,0.739478,0.592179,0.433239,0.730089,0.702272,0.437814,0.851037,0.908527,0.290139,0.446888,0.817166,0.692434,0.988178,0.765175,0.283719,0.527317,0.974303,0.448383,0.291156,0.817028,0.351458,0.377711,0.270844,0.545150,0.542852,0.974936,0.147150,0.896571,0.855738,0.089502,0.128114,0.595216,0.681682,0.561353,0.325305,0.383954,0.999167],
[0.176342,0.292481,0.289306,0.623230,0.109647,0.981740,0.611407,0.874821,0.265459,0.138725,0.849124,0.713842,0.429881,0.666152,0.065300,0.807592,0.936996,0.610450,0.350444,0.911932,0.757600,0.247015,0.767670,0.847103,0.375129,0.362886,0.528784,0.936482,0.688191,0.912738,0.935649,0.864532,0.205219,0.224955,0.487762,0.314865,0.206696,0.099169,0.189687,0.472155],
[0.237894,0.038811,0.185997,0.667775,0.704963,0.251297,0.475368,0.641959,0.861748,0.825812,0.553891,0.619348,0.072827,0.321562,0.466451,0.447956,0.684448,0.995235,0.384438,0.372638,0.907973,0.320087,0.237171,0.113192,0.545042,0.724933,0.428058,0.751738,0.824102,0.617744,0.223893,0.061996,0.656555,0.409890,0.729772,0.361518,0.661187,0.205139,0.003478,0.522935],
[0.030951,0.557369,0.142283,0.103778,0.878930,0.608733,0.551734,0.563378,0.603968,0.936172,0.936017,0.511941,0.256260,0.173187,0.625133,0.801302,0.898120,0.053191,0.553040,0.722222,0.670935,0.776933,0.784219,0.327490,0.186823,0.513990,0.689009,0.848011,0.719130,0.692486,0.370946,0.750081,0.249855,0.513228,0.853859,0.128786,0.121961,0.405593,0.692164,0.725930],
[0.341766,0.628181,0.237871,0.598025,0.801368,0.863004,0.399327,0.699488,0.916195,0.952368,0.421711,0.587130,0.729301,0.205929,0.914621,0.916124,0.719920,0.603630,0.764135,0.439049,0.296116,0.135080,0.189130,0.545972,0.648308,0.042989,0.674758,0.770270,0.448583,0.366922,0.496199,0.790349,0.995102,0.734070,0.388374,0.796470,0.597074,0.787701,0.495959,0.513270],
[0.740069,0.917669,0.100400,0.469369,0.123598,0.015021,0.385493,0.843518,0.618651,0.149628,0.282567,0.914767,0.284708,0.471698,0.460739,0.933017,0.514687,0.135497,0.703287,0.963270,0.502418,0.199486,0.753618,0.497521,0.933556,0.141992,0.293991,0.530630,0.929694,0.789950,0.043900,0.669762,0.707619,0.144300,0.139132,0.831217,0.159321,0.524625,0.674735,0.777972],
[0.674253,0.957303,0.692739,0.958962,0.429000,0.153478,0.891979,0.943687,0.288975,0.595265,0.906957,0.791393,0.794751,0.660575,0.288914,0.728307,0.802568,0.582906,0.258937,0.732261,0.372855,0.302837,0.402023,0.080475,0.447137,0.541155,0.911692,0.606458,0.065780,0.586427,0.384430,0.740034,0.543730,0.077170,0.698996,0.972730,0.230648,0.590974,0.916418,0.519623]],
[[0.186239,0.823375,0.311017,0.980990,0.483950,0.599931,0.709297,0.286517,0.182836,0.968234,0.018779,0.555692,0.271071,0.420802,0.636166,0.718209,0.961957,0.547858,0.324667,0.027738,0.134286,0.709097,0.767772,0.678016,0.786267,0.466767,0.650747,0.016915,0.057742,0.567164,0.536538,0.243981,0.390539,0.847555,0.224972,0.874489,0.447485,0.934269,0.161006,0.630322],
[0.902503,0.179785,0.186014,0.173575,0.600587,0.822180,0.891783,0.562544,0.370039,0.216450,0.590282,0.504325,0.925548,0.358053,0.182341,0.711814,0.824821,0.833087,0.728730,0.882562,0.400251,0.265268,0.126543,0.790790,0.112822,0.351515,0.665279,0.560308,0.285784,0.826285,0.190630,0.188287,0.006070,0.376643,0.361861,0.606657,0.198824,0.253645,0.169201,0.568862],
[0.470095,0.759483,0.073187,0.395642,0.117536,0.255528,0.107457,0.942356,0.088615,0.836186,0.824919,0.488866,0.101454,0.951462,0.279657,0.214276,0.302977,0.944936,0.774584,0.588761,0.771221,0.965214,0.777047,0.777291,0.341857,0.138909,0.383948,0.540681,0.392554,0.553149,0.109543,0.862649,0.312631,0.182730,0.258291,0.430167,0.438258,0.365748,0.372524,0.526873],
[0.201935,0.197442,0.015739,0.303389,0.148904,0.295396,0.517665,0.451881,0.240332,0.292249,0.040642,0.011553,0.257463,0.817689,0.788844,0.599321,0.956598,0.172791,0.140001,0.349152,0.725940,0.249545,0.211801,0.038572,0.432275,0.470092,0.468739,0.870532,0.835840,0.841262,0.397405,0.037774,0.038705,0.413144,0.341163,0.187609,0.708540,0.858828,0.639490,0.948871],
[0.151078,0.680131,0.960424,0.408541,0.497821,0.749268,0.007862,0.454419,0.922059,0.147863,0.803571,0.647999,0.397408,0.015371,0.686571,0.829682,0.485463,0.155310,0.700214,0.321303,0.996572,0.097619,0.359077,0.035277,0.510763,0.700241,0.222885,0.219303,0.559069,0.862375,0.168175,0.710147,0.542506,0.128599,0.118688,0.040327,0.877866,0.126549,0.494746,0.799925],
[0.274412,0.298316,0.447924,0.671820,0.313688,0.134495,0.501502,0.799151,0.289805,0.201716,0.120454,0.286377,0.299336,0.479531,0.321654,0.810099,0.179772,0.544539,0.029402,0.738841,0.406914,0.197577,0.448987,0.949420,0.326176,0.567675,0.989747,0.204042,0.694224,0.484493,0.003967,0.968637,0.782809,0.451891,0.640456,0.096497,0.586387,0.141958,0.895648,0.876192],
[0.343674,0.016102,0.162569,0.643010,0.495633,0.484222,0.453109,0.675405,0.028761,0.482512,0.414245,0.435675,0.680089,0.863233,0.385095,0.006264,0.430908,0.374842,0.210306,0.125132,0.859335,0.214273,0.093769,0.642145,0.666164,0.734225,0.738642,0.252551,0.876184,0.634290,0.128742,0.219858,0.650392,0.291311,0.862868,0.146025,0.775533,0.315978,0.821429,0.804294],
[0.798489,0.235675,0.239969,0.478578,0.098907,0.625064,0.484842,0.529815,0.999907,0.695148,0.654948,0.859242,0.909421,0.748717,0.501387,0.575586,0.482942,0.240029,0.828136,0.359126,0.874319,0.956879,0.578984,0.524710,0.248190,0.441852,0.670735,0.023723,0.757830,0.492164,0.828018,0.556319,0.727839,0.067987,0.034897,0.826746,0.693052,0.519739,0.356561,0.692958],
[0.214887,0.011509,0.552200,0.124309,0.760226,0.053587,0.699894,0.243169,0.293616,0.528031,0.602295,0.167935,0.484909,0.181279,0.692645,0.733099,0.623131,0.363380,0.756823,0.380961,0.855545,0.584841,0.937280,0.583383,0.652828,0.972177,0.410130,0.345879,0.491916,0.766691,0.038838,0.706804,0.778200,0.591038,0.831113,0.538427,0.644626,0.531007,0.781595,0.938242],
[0.059037,0.383890,0.106176,0.543947,0.565168,0.798821,0.277046,0.188300,0.162202,0.033869,0.569261,0.017746,0.618709,0.506541,0.601130,0.271537,0.478718,0.011259,0.617417,0.970635,0.777951,0.656255,0.677439,0.556151,0.247293,0.508551,0.094578,0.891919,0.039558,0.876173,0.830160,0.098596,0.260062,0.936336,0.642542,0.825231,0.735158,0.919588,0.013531,0.897359],
