m=80;
n=80;
p=3;
q=3;

alpha=[0.628171,0.938585,0.800391,0.942298,0.997621,0.864203];

proba=[[[0.295809,0.755091,0.598235,0.630377,0.203626,0.556793,0.062324,0.309376,0.430358,0.891220,0.542091,0.192646,0.309671,0.631983,0.425235,0.185310,0.997668,0.096112,0.478940,0.866417,0.176260,0.777827,0.218196,0.773100,0.777912,0.474538,0.650269,0.378694,0.359133,0.645510,0.107101,0.654943,0.400601,0.705335,0.285320,0.604227,0.262129,0.347644,0.913603,0.692487,0.238864,0.455694,0.885132,0.548535,0.087676,0.310367,0.733845,0.085344,0.406479,0.212785,0.951761,0.582740,0.990612,0.169957,0.355839,0.768524,0.644495,0.006108,0.147218,0.003628,0.651618,0.254319,0.658571,0.052219,0.959654,0.943890,0.656446,0.221783,0.291534,0.570048,0.914270,0.530399,0.025742,0.799402,0.078934,0.113418,0.109769,0.812778,0.198763,0.516248],
[0.025563,0.150524,0.098988,0.016175,0.320481,0.454827,0.784699,0.964976,0.460935,0.931917,0.968604,0.112553,0.186236,0.627175,0.164771,0.145890,0.571065,0.821217,0.367673,0.862600,0.391265,0.281943,0.392998,0.417007,0.081345,0.471932,0.530426,0.191114,0.284710,0.729189,0.707363,0.310274,0.879713,0.806351,0.326449,0.200194,0.261178,0.111148,0.165171,0.722113,0.043065,0.133775,0.834666,0.229301,0.760950,0.999437,0.375192,0.332015,0.820654,0.742865,0.194615,0.211919,0.024809,0.587613,0.628926,0.106154,0.059545,0.159352,0.297268,0.344255,0.888540,0.004630,0.654529,0.768253,0.810981,0.980978,0.968447,0.072159,0.092126,0.133618,0.794272,0.135191,0.267393,0.628938,0.364493,0.028343,0.628374,0.739684,0.360358,0.449028],
[0.482550,0.554973,0.660947,0.507358,0.142586,0.289873,0.613512,0.202130,0.449225,0.910780,0.546385,0.337765,0.915410,0.200914,0.106018,0.726391,0.181892,0.074466,0.798550,0.274018,0.208084,0.592822,0.409209,0.475476,0.221760,0.773702,0.503819,0.850134,0.513386,0.864177,0.299162,0.995936,0.419150,0.960109,0.503294,0.561736,0.249982,0.116806,0.763866,0.699207,0.027586,0.310251,0.036972,0.942996,0.511166,0.142991,0.669388,0.693058,0.217457,0.467938,0.967076,0.425540,0.060761,0.376285,0.901017,0.282521,0.149987,0.404836,0.132655,0.663373,0.269013,0.431818,0.659309,0.688163,0.391927,0.162604,0.249899,0.641909,0.279410,0.013765,0.341116,0.306996,0.324016,0.378089,0.249993,0.835182,0.521080,0.919381,0.528240,0.738536],
[0.387319,0.495316,0.164077,0.448080,0.871601,0.065093,0.730601,0.021588,0.469929,0.863256,0.684961,0.738942,0.295074,0.344270,0.427106,0.687001,0.506874,0.677004,0.328910,0.786284,0.690769,0.670026,0.093280,0.014785,0.048115,0.343272,0.849966,0.569195,0.262653,0.378206,0.307731,0.649972,0.873521,0.471808,0.098052,0.745122,0.536901,0.828652,0.766710,0.006830,0.691908,0.451671,0.745773,0.986982,0.795941,0.172878,0.673983,0.302814,0.849882,0.002893,0.089098,0.540651,0.672919,0.182377,0.555436,0.721034,0.525650,0.405402,0.290229,0.788302,0.783608,0.597961,0.438274,0.657129,0.069769,0.536326,0.402251,0.606670,0.364978,0.168961,0.613500,0.056887,0.620631,0.359273,0.043869,0.416572,0.532151,0.717851,0.719386,0.382033],
[0.720744,0.808484,0.922684,0.393663,0.990862,0.478120,0.114698,0.516511,0.883522,0.404927,0.304814,0.667130,0.002888,0.743088,0.324259,0.072656,0.279414,0.726510,0.679326,0.644392,0.895471,0.292826,0.701278,0.516103,0.652099,0.745147,0.932675,0.184250,0.462998,0.652061,0.566283,0.183743,0.460545,0.488968,0.577406,0.451406,0.967088,0.692104,0.967918,0.850610,0.097030,0.272731,0.517739,0.099918,0.015819,0.841998,0.172574,0.295233,0.568509,0.851900,0.939625,0.463980,0.144726,0.640903,0.980082,0.796825,0.386050,0.912757,0.981075,0.849049,0.564818,0.547359,0.032791,0.025362,0.036326,0.610197,0.476769,0.003414,0.302301,0.444686,0.854024,0.399331,0.717417,0.371763,0.499249,0.733237,0.213762,0.671823,0.028469,0.782270],
[0.523724,0.968094,0.246250,0.668450,0.608997,0.226332,0.465276,0.995048,0.139089,0.446351,0.844096,0.703907,0.993710,0.876887,0.729269,0.030036,0.487085,0.206038,0.033450,0.789386,0.650724,0.887474,0.188717,0.368141,0.259237,0.687966,0.101378,0.472999,0.359789,0.129847,0.255269,0.883513,0.097941,0.501520,0.551963,0.706939,0.727852,0.017239,0.701986,0.866941,0.463590,0.546082,0.570848,0.457300,0.422970,0.300117,0.487336,0.910055,0.506154,0.520786,0.699440,0.156878,0.408260,0.888157,0.525019,0.667498,0.576123,0.626397,0.140497,0.935912,0.756244,0.395766,0.819425,0.854185,0.897286,0.371389,0.561124,0.625138,0.388627,0.263110,0.492079,0.852217,0.809193,0.062926,0.309517,0.232163,0.363043,0.796852,0.142217,0.869197],
[0.317638,0.841658,0.026075,0.725899,0.729815,0.551094,0.393396,0.305938,0.177491,0.533893,0.241850,0.933735,0.929659,0.061276,0.787921,0.826945,0.432664,0.349045,0.452082,0.821291,0.612155,0.944161,0.673508,0.421348,0.007087,0.983025,0.653510,0.370130,0.779877,0.795728,0.239327,0.097516,0.637385,0.265402,0.823414,0.367200,0.816497,0.216810,0.673137,0.993988,0.750703,0.914988,0.927723,0.680363,0.976263,0.715644,0.507308,0.408927,0.064688,0.959390,0.230219,0.676843,0.903551,0.903727,0.098191,0.910638,0.886752,0.751701,0.280768,0.666630,0.547429,0.520096,0.764145,0.184814,0.785498,0.587559,0.552014,0.601995,0.804370,0.225151,0.595983,0.555073,0.140139,0.523706,0.235436,0.116402,0.239349,0.742744,0.525329,0.304038],
[0.702134,0.755548,0.980881,0.605685,0.659275,0.079072,0.516323,0.546027,0.830773,0.797091,0.212657,0.378202,0.317187,0.976802,0.563016,0.102685,0.564362,0.115029,0.704680,0.368731,0.340180,0.300662,0.923805,0.480319,0.824368,0.159241,0.596721,0.063717,0.901984,0.122050,0.367755,0.604118,0.877598,0.348636,0.209802,0.536873,0.427708,0.726125,0.082900,0.258481,0.523217,0.295557,0.636682,0.840403,0.272359,0.199698,0.943088,0.836721,0.314727,0.647768,0.205452,0.654908,0.948430,0.129257,0.135226,0.772798,0.288498,0.731947,0.836516,0.190483,0.853997,0.204271,0.794601,0.731595,0.552907,0.004403,0.268467,0.980615,0.730528,0.351368,0.239095,0.253745,0.646925,0.875778,0.094148,0.919284,0.075476,0.037236,0.756005,0.390203],
[0.685004,0.961458,0.045111,0.633435,0.090715,0.180337,0.406233,0.379213,0.912284,0.242749,0.569696,0.766281,0.447020,0.364296,0.497876,0.999926,0.368699,0.766343,0.980541,0.099228,0.117711,0.219636,0.352973,0.764636,0.095414,0.447121,0.683920,0.170890,0.484357,0.439926,0.561093,0.169362,0.401383,0.606204,0.802796,0.492098,0.786541,0.209029,0.871311,0.698826,0.451778,0.441007,0.465107,0.898797,0.805304,0.962983,0.898724,0.174003,0.729326,0.879265,0.273231,0.847037,0.098901,0.626204,0.611674,0.194315,0.073324,0.295594,0.365205,0.557682,0.735520,0.926298,0.727043,0.136903,0.532502,0.529840,0.629001,0.319044,0.738869,0.500313,0.017869,0.190647,0.941320,0.482977,0.089444,0.746624,0.445960,0.988168,0.920627,0.175286],
[0.867432,0.193858,0.022323,0.966333,0.820061,0.633997,0.160648,0.893386,0.929591,0.525853,0.451067,0.665110,0.452151,0.178111,0.802014,0.984654,0.707950,0.431015,0.303697,0.446819,0.931328,0.321567,0.637466,0.872648,0.804543,0.726910,0.619272,0.250503,0.715078,0.539899,0.425788,0.582510,0.733756,0.448112,0.548843,0.553818,0.082108,0.709492,0.447203,0.011699,0.235345,0.898270,0.676810,0.687496,0.076381,0.478823,0.672150,0.784331,0.909838,0.975847,0.231151,0.841166,0.297414,0.868616,0.713815,0.101957,0.595526,0.333087,0.352459,0.310604,0.872986,0.778248,0.893114,0.606742,0.226359,0.441957,0.160560,0.308468,0.151449,0.607763,0.320167,0.386794,0.506033,0.996976,0.074291,0.582414,0.475799,0.746441,0.366745,0.385638],
[0.722288,0.597896,0.226804,0.019701,0.466512,0.940619,0.121658,0.062039,0.273705,0.474117,0.372642,0.146691,0.252365,0.265756,0.753433,0.478724,0.707714,0.913992,0.787192,0.859163,0.521755,0.107358,0.245958,0.027788,0.104335,0.320248,0.610202,0.580134,0.066689,0.976947,0.965772,0.788977,0.574843,0.192576,0.808678,0.041356,0.133194,0.930336,0.103394,0.406900,0.404453,0.476037,0.553591,0.656818,0.741793,0.307024,0.135542,0.449507,0.221016,0.922734,0.308670,0.742771,0.030092,0.554627,0.770559,0.134427,0.874876,0.380761,0.714561,0.941565,0.357709,0.680332,0.730542,0.932552,0.872908,0.539220,0.973907,0.006103,0.469556,0.077302,0.413002,0.874009,0.553338,0.966593,0.530828,0.295131,0.273617,0.666370,0.744638,0.494633],
[0.589104,0.053308,0.237404,0.619196,0.607935,0.007964,0.753623,0.482811,0.388725,0.468184,0.424376,0.746434,0.148516,0.154918,0.678986,0.021424,0.694137,0.652893,0.027527,0.163694,0.730195,0.440529,0.037703,0.283533,0.407122,0.568531,0.578664,0.680739,0.234901,0.323301,0.175372,0.824004,0.376609,0.412777,0.443201,0.984544,0.420740,0.196823,0.467355,0.809465,0.665007,0.891731,0.555899,0.813523,0.046649,0.234884,0.834947,0.740786,0.887777,0.862474,0.904480,0.617972,0.303003,0.942183,0.901505,0.710125,0.510713,0.480168,0.390865,0.745614,0.803470,0.566237,0.569618,0.180079,0.979014,0.012819,0.164623,0.399754,0.209642,0.631978,0.209220,0.874649,0.523709,0.765118,0.688173,0.570358,0.000003,0.523120,0.311144,0.887780],
[0.385594,0.215624,0.505752,0.688597,0.157807,0.407256,0.398722,0.668520,0.887425,0.789587,0.414134,0.690894,0.355824,0.983752,0.870973,0.334838,0.996571,0.035596,0.734592,0.206213,0.667574,0.943811,0.080863,0.191284,0.708930,0.769035,0.761642,0.708932,0.292155,0.072786,0.596712,0.677749,0.288410,0.102464,0.366346,0.446217,0.509721,0.765068,0.114737,0.397145,0.554654,0.528871,0.088040,0.910478,0.512623,0.959012,0.245316,0.509194,0.994608,0.979908,0.715408,0.662183,0.923719,0.796270,0.853466,0.632649,0.565305,0.615108,0.341581,0.857460,0.687894,0.938294,0.535209,0.976304,0.040758,0.901555,0.422520,0.550479,0.666622,0.537257,0.947624,0.221276,0.066128,0.035663,0.131754,0.578752,0.994676,0.377070,0.087946,0.989284],
[0.356978,0.803354,0.651467,0.280697,0.599624,0.504933,0.913346,0.164929,0.120040,0.254927,0.022389,0.807934,0.193221,0.557599,0.784238,0.233979,0.459153,0.206758,0.784457,0.125775,0.744015,0.732081,0.347052,0.810144,0.767745,0.478806,0.388896,0.762421,0.855876,0.476842,0.751705,0.212854,0.280195,0.403172,0.493551,0.879819,0.908105,0.406897,0.044748,0.028145,0.661824,0.067138,0.836079,0.855045,0.624736,0.620317,0.089024,0.083889,0.827075,0.873481,0.209665,0.571090,0.605563,0.556716,0.381234,0.373308,0.035522,0.770130,0.135728,0.891399,0.246971,0.887433,0.104253,0.527167,0.290605,0.597804,0.406986,0.198710,0.004701,0.451734,0.226855,0.666526,0.518872,0.062934,0.521571,0.143608,0.683251,0.610595,0.227497,0.510326],
[0.484076,0.437162,0.081416,0.089639,0.993878,0.462651,0.462947,0.029401,0.232780,0.598675,0.920799,0.479752,0.486109,0.025052,0.006918,0.776714,0.622856,0.413904,0.975424,0.627557,0.865638,0.202279,0.294083,0.384510,0.265213,0.815654,0.528118,0.948465,0.426248,0.755615,0.458791,0.910325,0.192777,0.540207,0.999964,0.186656,0.002858,0.462911,0.216056,0.235638,0.061586,0.136855,0.715390,0.547694,0.161907,0.722308,0.324408,0.784764,0.136212,0.299832,0.412321,0.001850,0.502111,0.706404,0.386360,0.767325,0.522058,0.914478,0.715790,0.948306,0.670094,0.174581,0.858631,0.862871,0.714788,0.858595,0.049527,0.717646,0.321505,0.265583,0.953284,0.383091,0.402438,0.668673,0.930786,0.564346,0.390981,0.255194,0.349109,0.527193],
