m=80;
n=80;
p=3;
q=3;

alpha=[0.715951,0.577141,0.519992,0.665574,0.582541,0.560445];

proba=[[[0.141744,0.443066,0.358417,0.950190,0.475548,0.672282,0.348610,0.116379,0.589790,0.082682,0.525137,0.217366,0.294283,0.452343,0.187519,0.041529,0.866263,0.937940,0.743074,0.207528,0.480074,0.702298,0.926032,0.083059,0.470440,0.357934,0.237341,0.510423,0.689081,0.402423,0.631313,0.830826,0.845490,0.989730,0.781015,0.321037,0.662013,0.129625,0.437416,0.251803,0.212307,0.962553,0.469168,0.506590,0.414896,0.656688,0.548120,0.281159,0.594627,0.291193,0.488688,0.074701,0.993491,0.414720,0.157761,0.463932,0.772653,0.395102,0.974355,0.461734,0.797525,0.605668,0.292560,0.643015,0.595399,0.073575,0.964053,0.257411,0.203201,0.401469,0.509214,0.415508,0.364022,0.978383,0.922098,0.778918,0.635070,0.470218,0.060077,0.229697],
[0.761411,0.548765,0.304399,0.754902,0.963485,0.462160,0.218834,0.736138,0.857262,0.193189,0.197873,0.654787,0.798858,0.490433,0.297802,0.394256,0.564008,0.261855,0.651668,0.767208,0.663324,0.160882,0.182716,0.027345,0.139264,0.104814,0.806264,0.774334,0.575032,0.866341,0.004031,0.336443,0.415106,0.308430,0.091345,0.378591,0.770590,0.310179,0.114729,0.627851,0.503368,0.312602,0.282638,0.302225,0.803034,0.580440,0.696481,0.367042,0.842295,0.348149,0.134250,0.505619,0.509031,0.316967,0.532964,0.648295,0.421781,0.339227,0.422629,0.996813,0.205568,0.426660,0.333255,0.620675,0.735090,0.424600,0.999265,0.505680,0.734779,0.113994,0.133531,0.238146,0.426596,0.416169,0.540372,0.229630,0.996609,0.236853,0.596672,0.838904],
[0.585002,0.730923,0.344523,0.094032,0.047889,0.877487,0.742327,0.469670,0.216714,0.164956,0.466483,0.422283,0.591616,0.799738,0.042957,0.326706,0.224338,0.042223,0.832386,0.959117,0.156217,0.965917,0.197263,0.582813,0.382086,0.737635,0.812444,0.378695,0.974488,0.409116,0.217600,0.559490,0.140038,0.562123,0.653522,0.187928,0.439609,0.395849,0.657598,0.656324,0.560805,0.124081,0.078606,0.152421,0.923819,0.121564,0.479128,0.148158,0.163786,0.311514,0.107275,0.320004,0.277431,0.304538,0.902817,0.659517,0.042173,0.715261,0.038212,0.016661,0.124376,0.255812,0.576151,0.264415,0.817935,0.229673,0.452342,0.257544,0.625522,0.109940,0.913868,0.186327,0.234021,0.992474,0.338749,0.157840,0.114038,0.817876,0.305998,0.277825],
[0.129390,0.413273,0.597828,0.406820,0.717811,0.500645,0.066337,0.759984,0.215906,0.104549,0.776645,0.340282,0.360362,0.352795,0.604696,0.178296,0.582468,0.057039,0.435840,0.207990,0.166979,0.349708,0.394318,0.401000,0.342183,0.733066,0.558840,0.456221,0.550943,0.864838,0.734045,0.680332,0.278111,0.331873,0.087153,0.995922,0.832519,0.153490,0.755906,0.048424,0.258039,0.532550,0.388706,0.618401,0.885345,0.993403,0.796697,0.467813,0.050441,0.232538,0.675803,0.217420,0.582246,0.070121,0.618419,0.924429,0.803187,0.177259,0.380649,0.354130,0.042098,0.114695,0.034462,0.320208,0.446568,0.121615,0.316130,0.279087,0.275105,0.072036,0.327511,0.533144,0.604586,0.716217,0.151545,0.489931,0.709620,0.948243,0.957744,0.760061],
[0.180780,0.633547,0.977481,0.763026,0.703668,0.595900,0.687455,0.506856,0.773160,0.068104,0.860985,0.815257,0.182799,0.895447,0.135466,0.629367,0.017062,0.451596,0.908453,0.292167,0.523631,0.235964,0.825312,0.128217,0.952181,0.976857,0.618148,0.661801,0.925100,0.575892,0.421862,0.105880,0.209440,0.399343,0.868906,0.913108,0.995243,0.556361,0.419963,0.768403,0.624465,0.280949,0.583660,0.807264,0.176396,0.719126,0.436631,0.193458,0.170722,0.345084,0.485626,0.694353,0.581048,0.310938,0.822570,0.533229,0.287795,0.440718,0.195030,0.212895,0.016610,0.616892,0.318775,0.226050,0.016235,0.187681,0.139158,0.011478,0.744042,0.559121,0.779881,0.368508,0.840070,0.363541,0.175772,0.016466,0.082667,0.612402,0.209924,0.253388],
[0.957486,0.695550,0.947741,0.538534,0.006488,0.770311,0.071763,0.294282,0.211029,0.266793,0.507177,0.227639,0.883685,0.825952,0.453689,0.899919,0.013633,0.592846,0.911397,0.757675,0.151967,0.691278,0.126183,0.992037,0.054819,0.301955,0.008503,0.137485,0.914357,0.218427,0.390874,0.871844,0.913978,0.338615,0.410378,0.920465,0.108926,0.482141,0.214748,0.319955,0.748933,0.721925,0.547594,0.632618,0.547877,0.001282,0.532537,0.561510,0.594129,0.443934,0.319185,0.746096,0.135212,0.445368,0.738133,0.190031,0.747323,0.746636,0.327516,0.661680,0.965064,0.718390,0.533524,0.879041,0.057004,0.943901,0.799507,0.165930,0.426042,0.014255,0.485884,0.174975,0.736179,0.033478,0.807594,0.284056,0.034760,0.340131,0.845566,0.628889],
[0.784065,0.164750,0.374985,0.919278,0.610118,0.113118,0.109308,0.357441,0.859754,0.436825,0.019122,0.824818,0.155214,0.552645,0.703859,0.212219,0.496547,0.503366,0.378148,0.922589,0.517621,0.864033,0.097565,0.253800,0.897511,0.905158,0.537856,0.932271,0.245289,0.383422,0.561160,0.029354,0.548172,0.936145,0.948632,0.158291,0.049263,0.057941,0.515732,0.909017,0.494765,0.534853,0.733835,0.649979,0.087499,0.437694,0.862198,0.584046,0.941060,0.240346,0.506635,0.458681,0.104379,0.604200,0.712481,0.001890,0.509358,0.250337,0.934162,0.754647,0.633759,0.495322,0.784001,0.181931,0.431467,0.732633,0.340222,0.480729,0.790574,0.855953,0.389746,0.285339,0.390807,0.123581,0.935318,0.478306,0.561276,0.797516,0.062352,0.502336],
[0.037863,0.568987,0.961017,0.142242,0.173186,0.673499,0.144133,0.682544,0.923836,0.078294,0.437190,0.557595,0.573616,0.221191,0.739526,0.005083,0.953825,0.079747,0.485812,0.744398,0.935701,0.875559,0.029737,0.326508,0.999140,0.965055,0.804813,0.560416,0.762572,0.867165,0.062752,0.800434,0.436152,0.023769,0.942676,0.609338,0.697268,0.086809,0.291882,0.621104,0.165104,0.729073,0.178699,0.738720,0.950264,0.918224,0.743803,0.904089,0.997972,0.229615,0.648487,0.933672,0.105174,0.678224,0.260180,0.104314,0.643279,0.064993,0.664730,0.405851,0.932159,0.727482,0.206285,0.368311,0.751252,0.148961,0.977649,0.448520,0.235771,0.269531,0.069623,0.400874,0.998604,0.248322,0.139594,0.948868,0.166547,0.883397,0.852957,0.164518],
[0.113012,0.501444,0.098191,0.218186,0.179668,0.358371,0.322500,0.822947,0.423364,0.987230,0.228798,0.355523,0.714712,0.435083,0.723834,0.465964,0.584044,0.701483,0.914483,0.819815,0.971014,0.984107,0.220689,0.969618,0.232429,0.360283,0.918487,0.398975,0.243679,0.771443,0.563494,0.356691,0.272887,0.661684,0.574877,0.452555,0.020055,0.897377,0.275501,0.443420,0.884607,0.504299,0.798943,0.599319,0.939381,0.522777,0.065282,0.523425,0.224260,0.979765,0.343240,0.195274,0.963872,0.563929,0.164892,0.196301,0.924211,0.083379,0.595276,0.167890,0.854822,0.158770,0.524581,0.127709,0.820454,0.099458,0.580264,0.840509,0.996835,0.855765,0.283929,0.881442,0.360064,0.082872,0.480760,0.299446,0.605648,0.546043,0.822871,0.829908],
[0.525808,0.166111,0.025182,0.489680,0.730040,0.190075,0.685981,0.654251,0.273454,0.281257,0.822141,0.128276,0.440026,0.346723,0.255986,0.260481,0.446181,0.836250,0.100990,0.443016,0.692015,0.384919,0.324458,0.052080,0.467791,0.805218,0.351525,0.073439,0.351261,0.174397,0.903347,0.877069,0.340508,0.928530,0.366749,0.070548,0.118604,0.052730,0.724799,0.392058,0.333987,0.546940,0.520334,0.774013,0.893663,0.776320,0.034494,0.339844,0.612570,0.135484,0.782860,0.304585,0.520403,0.107318,0.356665,0.988193,0.912536,0.708190,0.061633,0.263796,0.882587,0.964980,0.140865,0.223094,0.893510,0.507614,0.293642,0.012114,0.560343,0.018441,0.404172,0.894330,0.565381,0.924507,0.668343,0.459044,0.700827,0.702836,0.798888,0.313396],
