m=80;
n=80;
p=3;
q=3;

alpha=[0.758345,0.642006,0.669432,0.818086,0.879954,0.664758];

proba=[[[0.889037,0.534617,0.718459,0.994940,0.642678,0.380230,0.193882,0.195751,0.351294,0.164217,0.070299,0.326655,0.760943,0.055253,0.928252,0.346999,0.893913,0.326867,0.171153,0.371303,0.008323,0.849173,0.478551,0.090156,0.687906,0.995242,0.374169,0.026769,0.631413,0.134077,0.356285,0.520450,0.668694,0.074744,0.515390,0.311372,0.454974,0.709272,0.507123,0.806267,0.873490,0.577422,0.132922,0.634432,0.632675,0.061175,0.981432,0.526588,0.388042,0.152585,0.897891,0.396365,0.001758,0.376442,0.486521,0.689664,0.371684,0.860690,0.716433,0.003097,0.994767,0.072718,0.523547,0.663461,0.147462,0.038937,0.974833,0.602436,0.748209,0.481955,0.408703,0.621699,0.059377,0.541625,0.256131,0.692052,0.602800,0.237563,0.218640,0.990843],
[0.390148,0.116531,0.387208,0.391906,0.492974,0.873729,0.081570,0.864658,0.734419,0.798004,0.867755,0.729186,0.870722,0.391302,0.392647,0.018184,0.430239,0.367479,0.620619,0.178448,0.849435,0.029322,0.800147,0.908812,0.570948,0.056278,0.600864,0.173748,0.293841,0.819503,0.164591,0.683989,0.936035,0.551798,0.075896,0.429008,0.425527,0.157466,0.293666,0.159945,0.955470,0.161421,0.889131,0.826192,0.552723,0.281778,0.844375,0.982962,0.649257,0.464995,0.161410,0.498692,0.494317,0.961557,0.407503,0.065265,0.017835,0.008367,0.239013,0.311676,0.827870,0.403603,0.995665,0.763905,0.955401,0.071561,0.192913,0.380928,0.229027,0.486579,0.540873,0.184496,0.648000,0.430004,0.010688,0.200723,0.711782,0.855064,0.183685,0.361039],
[0.320058,0.345095,0.859731,0.814375,0.306651,0.267234,0.879640,0.324486,0.275601,0.118653,0.636163,0.103471,0.522256,0.631828,0.867376,0.477658,0.703389,0.060289,0.858586,0.932415,0.546869,0.399459,0.116912,0.194869,0.829464,0.127600,0.395592,0.541246,0.982663,0.579276,0.902285,0.302722,0.924371,0.762016,0.117097,0.231022,0.029250,0.996737,0.555509,0.304850,0.115390,0.191671,0.408322,0.637647,0.823499,0.275698,0.115304,0.526888,0.335987,0.973890,0.459303,0.882856,0.373350,0.576215,0.077725,0.202814,0.703815,0.473317,0.744059,0.686479,0.052593,0.646345,0.989201,0.976964,0.408360,0.106298,0.207986,0.437610,0.103035,0.763495,0.742460,0.218425,0.955167,0.150782,0.856072,0.778666,0.426480,0.971377,0.305554,0.762467],
[0.945267,0.764857,0.645323,0.318617,0.341072,0.723047,0.521430,0.044888,0.196364,0.265490,0.731367,0.248957,0.911834,0.720567,0.225921,0.320194,0.826865,0.433908,0.757804,0.929900,0.197403,0.500265,0.148325,0.152569,0.651047,0.004397,0.931235,0.077526,0.975774,0.236789,0.839993,0.921041,0.001646,0.485315,0.239658,0.342719,0.208363,0.761088,0.387606,0.404727,0.026578,0.118973,0.653684,0.938412,0.839540,0.879605,0.258606,0.666405,0.313513,0.016411,0.596305,0.510915,0.516675,0.744630,0.663485,0.167722,0.749028,0.594720,0.245248,0.724802,0.831509,0.085241,0.645843,0.833155,0.570557,0.885500,0.175873,0.778919,0.646588,0.563480,0.183646,0.673166,0.682453,0.837330,0.611578,0.521993,0.716935,0.870184,0.188398,0.030448],
[0.886595,0.784703,0.541363,0.403270,0.529333,0.204848,0.570992,0.278361,0.799568,0.816241,0.003163,0.631077,0.901482,0.649005,0.464231,0.472039,0.534506,0.640105,0.250958,0.181094,0.203584,0.434604,0.854260,0.886037,0.271934,0.465838,0.408030,0.988870,0.336022,0.596427,0.019317,0.222616,0.381130,0.560680,0.625886,0.910463,0.765528,0.196879,0.188823,0.565096,0.013119,0.191986,0.196173,0.914601,0.840991,0.660404,0.386640,0.375497,0.300509,0.637598,0.556592,0.504094,0.072203,0.410852,0.390131,0.344137,0.876690,0.798160,0.333006,0.212711,0.394588,0.352324,0.435328,0.775717,0.913004,0.061214,0.686180,0.678532,0.258093,0.875003,0.243629,0.271212,0.066990,0.439801,0.185813,0.907981,0.100206,0.572453,0.283478,0.400715],
[0.210052,0.840070,0.904809,0.282254,0.250922,0.294939,0.626391,0.127612,0.093099,0.959397,0.340323,0.487687,0.311721,0.775651,0.263404,0.224725,0.836865,0.949584,0.903258,0.094958,0.824588,0.146886,0.366170,0.891577,0.586688,0.551984,0.799558,0.686894,0.124437,0.083037,0.087609,0.334489,0.923107,0.992417,0.616743,0.174029,0.287356,0.243134,0.301640,0.380456,0.202531,0.641963,0.868143,0.514252,0.417614,0.131547,0.738978,0.254479,0.081131,0.642235,0.349437,0.905719,0.789122,0.715608,0.797297,0.375810,0.267591,0.596855,0.062703,0.392028,0.679892,0.150312,0.726517,0.602999,0.142729,0.343259,0.777027,0.430085,0.586393,0.078668,0.810541,0.788924,0.720631,0.678684,0.303176,0.138245,0.810231,0.042154,0.392725,0.891362],
[0.684389,0.742162,0.797082,0.473511,0.457770,0.594378,0.849321,0.725361,0.191233,0.912024,0.117389,0.871125,0.062336,0.843905,0.474123,0.205065,0.187165,0.251151,0.635151,0.773557,0.329818,0.445692,0.562481,0.050449,0.124376,0.865657,0.188694,0.934607,0.907811,0.581419,0.825969,0.592200,0.323581,0.623051,0.065711,0.781351,0.217429,0.915032,0.506711,0.408662,0.827056,0.624100,0.279787,0.889392,0.468005,0.753911,0.094458,0.655170,0.005061,0.729608,0.428727,0.334880,0.175300,0.991208,0.385329,0.299676,0.856866,0.574023,0.234283,0.764677,0.155442,0.060252,0.356877,0.479023,0.683303,0.422588,0.260374,0.900732,0.337620,0.767085,0.309394,0.164676,0.391185,0.589181,0.054068,0.859191,0.343092,0.148526,0.514360,0.348154],
[0.878134,0.943088,0.683033,0.053435,0.934296,0.068362,0.353111,0.791162,0.642386,0.587393,0.555839,0.797828,0.647645,0.912715,0.276852,0.330948,0.335303,0.537226,0.231680,0.672923,0.304311,0.541074,0.837599,0.695496,0.130256,0.891667,0.554686,0.473348,0.040193,0.069047,0.821502,0.918327,0.012135,0.504535,0.971762,0.946431,0.572897,0.324872,0.737593,0.215283,0.912266,0.293431,0.013111,0.559911,0.206147,0.289963,0.890860,0.541450,0.827188,0.122540,0.214373,0.131499,0.663614,0.051972,0.826995,0.793869,0.943639,0.381681,0.267217,0.983831,0.450728,0.088719,0.902159,0.462863,0.593254,0.873920,0.409294,0.166151,0.198793,0.146886,0.381434,0.111059,0.440318,0.394545,0.670970,0.646464,0.684508,0.561830,0.187914,0.511696],
[0.684369,0.402287,0.643195,0.347983,0.454259,0.470190,0.141853,0.397897,0.851872,0.409070,0.381729,0.302600,0.497789,0.283887,0.765463,0.091042,0.157808,0.174756,0.257193,0.356601,0.321642,0.638628,0.467660,0.761960,0.033173,0.138630,0.408424,0.717681,0.700460,0.596338,0.229377,0.384829,0.998625,0.872573,0.732813,0.452884,0.342763,0.874665,0.850781,0.194635,0.283735,0.232509,0.497234,0.781524,0.516397,0.262697,0.872566,0.674205,0.437453,0.129759,0.030805,0.759096,0.768387,0.498465,0.521056,0.801560,0.637095,0.929480,0.519241,0.337555,0.525818,0.748618,0.722384,0.524443,0.621191,0.455197,0.977327,0.963953,0.329862,0.828108,0.158588,0.613597,0.060617,0.655822,0.395121,0.577014,0.918519,0.267687,0.251219,0.355973],
[0.397446,0.282024,0.115068,0.165833,0.780489,0.636124,0.967392,0.417584,0.565603,0.486633,0.755139,0.091421,0.235251,0.477523,0.615865,0.856441,0.932720,0.593191,0.820395,0.262583,0.421299,0.978983,0.876180,0.481916,0.634805,0.271301,0.058930,0.553325,0.538987,0.310149,0.909297,0.936433,0.592173,0.024365,0.102266,0.372662,0.660489,0.069658,0.790246,0.226093,0.556291,0.545385,0.317514,0.791541,0.022908,0.933378,0.647983,0.955629,0.526570,0.468377,0.218211,0.947869,0.447360,0.094391,0.429785,0.082165,0.365692,0.488716,0.635490,0.904679,0.798865,0.544787,0.841112,0.391037,0.569153,0.943378,0.763699,0.229642,0.013036,0.553945,0.455734,0.569327,0.099329,0.773248,0.360868,0.122237,0.706627,0.008851,0.077866,0.233197],
