m=10;
n=10;
p=3;
q=3;

alpha=[0.795555,0.526720,0.550727,0.578638,0.622074,0.568085];

proba=[[[0.589119,0.058052,0.889553,0.945502,0.056022,0.925220,0.469050,0.256969,0.587011,0.168837],
[0.584585,0.476355,0.815549,0.926068,0.526523,0.582250,0.729398,0.225236,0.264172,0.633585],
[0.538175,0.016651,0.931518,0.347546,0.205714,0.522629,0.400985,0.307168,0.679904,0.645134],
[0.443339,0.269022,0.703186,0.332892,0.214524,0.759208,0.258112,0.683574,0.016177,0.845123],
[0.852411,0.600763,0.321478,0.667960,0.526830,0.848000,0.250210,0.256228,0.073236,0.514382],
[0.889813,0.611411,0.531033,0.821331,0.958957,0.736747,0.343959,0.359942,0.043915,0.023863],
[0.005076,0.487254,0.292886,0.708262,0.820146,0.507410,0.467471,0.078258,0.190984,0.483648],
[0.923381,0.043395,0.084411,0.244858,0.711355,0.611241,0.092858,0.961565,0.867469,0.166094],
[0.475947,0.757282,0.777505,0.006980,0.578613,0.736462,0.743727,0.922572,0.096404,0.787642],
[0.946435,0.101480,0.274897,0.239321,0.809743,0.095043,0.746730,0.277214,0.173301,0.937714]],
[[0.760862,0.096681,0.981109,0.845273,0.341540,0.692463,0.456514,0.434398,0.654029,0.323983],
[0.600492,0.129976,0.081265,0.377997,0.136956,0.659878,0.114459,0.880683,0.582450,0.210863],
[0.668326,0.528885,0.312343,0.943222,0.768206,0.122086,0.038265,0.514936,0.399300,0.211565],
[0.452650,0.160162,0.308247,0.433758,0.005435,0.649787,0.126222,0.461949,0.084185,0.780251],
[0.785932,0.684677,0.910227,0.867197,0.062674,0.047183,0.527075,0.177133,0.927866,0.109525],
[0.387996,0.596191,0.638409,0.700340,0.539413,0.406615,0.822426,0.577678,0.921551,0.221726],
[0.789244,0.374201,0.381888,0.097491,0.807959,0.387323,0.747277,0.934181,0.849272,0.831462],
[0.714432,0.635204,0.516139,0.624658,0.502401,0.578813,0.671841,0.029476,0.755945,0.599707],
[0.139001,0.143942,0.195898,0.777410,0.844281,0.735311,0.184025,0.666707,0.312990,0.105576],
[0.888433,0.102233,0.479777,0.270321,0.199724,0.287736,0.657643,0.947001,0.221918,0.506915]],
[[0.778463,0.936349,0.142119,0.294601,0.561007,0.644520,0.873414,0.232848,0.673996,0.629359],
[0.832555,0.812997,0.773301,0.028453,0.590407,0.617582,0.763764,0.774432,0.284289,0.076753],
[0.880009,0.172722,0.178987,0.359786,0.443043,0.378710,0.647522,0.100686,0.325711,0.869440],
[0.607600,0.104174,0.805789,0.749719,0.398775,0.366796,0.394239,0.272189,0.599644,0.068235],
[0.901549,0.432199,0.881232,0.674850,0.460652,0.471639,0.292432,0.224415,0.246071,0.576721],
[0.301169,0.126080,0.749443,0.480156,0.485866,0.192486,0.858866,0.133388,0.293171,0.184577],
[0.002828,0.900772,0.288752,0.808617,0.650491,0.687527,0.175413,0.044729,0.959716,0.775058],
[0.112964,0.861265,0.207257,0.994196,0.536115,0.667908,0.465835,0.828546,0.892324,0.711906],
[0.405267,0.193493,0.837986,0.154711,0.673648,0.323852,0.347196,0.532514,0.457240,0.640368],
[0.717092,0.460067,0.541140,0.005843,0.268684,0.191630,0.693370,0.444097,0.236360,0.653087]],
[[0.219155,0.349324,0.514352,0.426412,0.343520,0.050466,0.094320,0.809355,0.879013,0.986644],
[0.521261,0.284280,0.180136,0.359247,0.438990,0.853785,0.683098,0.786187,0.386299,0.140338],
[0.426555,0.103390,0.600405,0.967694,0.109233,0.869090,0.159324,0.802604,0.313187,0.395684],
[0.455690,0.532342,0.745008,0.970042,0.958753,0.088528,0.020508,0.053073,0.897883,0.899521],
[0.039717,0.419144,0.183801,0.219853,0.778391,0.622791,0.073638,0.461489,0.408978,0.459937],
[0.601827,0.835533,0.563327,0.202232,0.803227,0.672560,0.071322,0.962551,0.475164,0.384509],
[0.358235,0.930854,0.916851,0.103244,0.900896,0.875604,0.191772,0.921405,0.928678,0.089655],
[0.820926,0.968395,0.508799,0.004727,0.188248,0.287189,0.627518,0.261886,0.748678,0.036496],
[0.721822,0.350505,0.872028,0.285149,0.552738,0.675255,0.957709,0.624060,0.637806,0.432873],
[0.008569,0.996042,0.363727,0.925420,0.099285,0.264624,0.801024,0.291057,0.186029,0.729702]],
[[0.380712,0.006954,0.698096,0.889511,0.011681,0.886344,0.176700,0.639199,0.148230,0.925379],
[0.675694,0.870053,0.275884,0.547723,0.155202,0.828622,0.222978,0.112911,0.452681,0.860784],
[0.545784,0.461250,0.856826,0.909512,0.386669,0.956111,0.174136,0.187693,0.247168,0.360164],
[0.917395,0.627880,0.367118,0.615491,0.517391,0.378799,0.501835,0.694091,0.017998,0.650066],
[0.619470,0.693692,0.520118,0.895354,0.241415,0.675320,0.723975,0.464393,0.788231,0.176656],
[0.325177,0.334016,0.637906,0.182003,0.243528,0.024575,0.138114,0.417663,0.212269,0.385282],
[0.777828,0.129663,0.013161,0.144946,0.745154,0.530552,0.523745,0.246990,0.224643,0.541743],
[0.897055,0.844113,0.235435,0.417174,0.739467,0.476850,0.092494,0.463442,0.941243,0.880725],
[0.640098,0.266420,0.214741,0.278005,0.448423,0.458269,0.302580,0.586537,0.875932,0.514849],
[0.971818,0.653760,0.644512,0.984980,0.798706,0.389667,0.515532,0.322451,0.636656,0.740175]],
[[0.864194,0.533712,0.584288,0.099629,0.950885,0.323755,0.576479,0.043379,0.787197,0.517722],
[0.924104,0.427295,0.784142,0.138845,0.705300,0.232565,0.597114,0.007880,0.819102,0.473045],
[0.522729,0.790920,0.126805,0.167241,0.775899,0.925511,0.556908,0.291431,0.247962,0.193564],
[0.031606,0.112157,0.727276,0.615894,0.211786,0.678161,0.939649,0.788265,0.721540,0.726846],
[0.305987,0.645644,0.154141,0.090130,0.784489,0.859441,0.322695,0.381603,0.867321,0.141796],
[0.854648,0.390050,0.932716,0.981453,0.557291,0.708616,0.906964,0.114199,0.000047,0.154927],
[0.307763,0.031653,0.267083,0.035039,0.647548,0.478869,0.713200,0.587197,0.267134,0.434740],
[0.314043,0.573122,0.080384,0.468185,0.663252,0.864873,0.327626,0.985946,0.246476,0.194948],
[0.127743,0.101124,0.584998,0.060459,0.082577,0.142289,0.769074,0.989541,0.256489,0.769121],
[0.144468,0.564252,0.800775,0.411551,0.599291,0.448322,0.890420,0.312491,0.035519,0.157555]]];

c=[[8,5,2,1,1,7,5,5,4,8],
[4,5,8,3,2,8,10,6,7,9],
[10,6,6,3,2,6,10,10,2,7],
[3,2,1,6,4,3,2,10,8,7],
[9,3,1,7,5,4,4,7,10,1],
[5,9,6,2,3,10,8,4,9,1],
[10,3,4,2,9,8,5,2,7,4],
[9,6,6,1,2,3,7,5,9,6],
[7,3,6,3,7,10,2,4,4,2],
[6,3,7,10,5,5,7,1,8,5],
];
