
P = 1;

n = 45;

m = 45;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[80,62,84,77,64,95,78,93,71,69,74,76,82,78,82,89,96,87,95,63,63,84,70,63,78,91,95,83,98,76,98,78,78,82,88,82,69,98,68,81,99,82,89,81,92],
[63,71,80,91,98,83,94,82,85,89,92,76,85,75,74,61,65,84,80,79,72,94,89,62,94,62,62,68,91,83,60,94,86,80,77,76,95,72,99,80,93,91,96,78,99],
[62,72,96,87,84,76,91,70,97,94,65,99,96,73,90,71,66,76,90,86,94,66,82,98,65,62,91,89,91,62,88,93,74,84,80,90,92,64,60,89,98,97,88,94,63],
[70,97,69,87,87,95,73,86,69,71,91,64,94,72,95,96,92,80,62,77,93,92,61,97,85,91,95,74,71,81,77,82,78,86,61,98,74,66,84,75,77,67,79,63,80],
[66,60,72,87,94,81,80,87,83,69,64,66,64,78,77,85,88,91,95,74,84,93,80,90,77,96,99,85,67,63,97,74,95,69,61,89,83,73,68,66,82,64,72,78,83],
[81,95,63,73,90,69,89,84,90,80,93,78,71,78,85,66,67,99,61,77,92,83,92,97,83,98,71,88,62,89,63,75,84,66,88,75,75,70,91,97,90,84,75,93,95],
[93,60,62,84,93,79,77,68,63,66,92,61,78,72,95,67,67,71,92,65,91,99,72,61,90,70,83,74,77,77,69,62,69,72,87,94,83,96,63,87,62,87,80,80,91],
[68,88,98,79,72,95,70,71,67,64,61,69,87,75,79,96,77,81,65,81,68,60,96,64,95,75,67,82,96,87,73,64,67,63,75,79,98,77,90,97,81,83,67,61,99],
[86,97,68,99,95,89,68,87,77,64,82,93,63,96,89,83,61,85,90,64,60,62,94,69,92,91,83,76,98,84,67,76,73,67,76,68,96,76,95,73,80,77,98,76,65],
[87,99,66,64,89,70,96,91,96,66,76,88,89,84,78,73,91,87,78,98,95,87,86,71,82,91,83,92,90,99,97,69,90,64,74,72,66,62,63,63,68,71,83,89,95],
[93,62,78,80,81,68,75,60,86,86,74,78,62,98,60,93,88,61,84,84,67,96,90,70,91,85,78,63,60,68,90,94,62,69,74,75,69,90,67,96,68,82,66,62,80],
[98,96,60,99,80,84,67,76,67,77,99,92,87,62,93,87,85,87,90,86,93,97,95,83,65,83,84,79,89,86,91,87,82,92,79,94,76,86,62,83,95,62,68,82,96],
[93,62,73,72,92,99,65,81,87,81,78,70,65,97,60,83,89,79,98,73,98,92,89,84,95,65,71,89,65,86,85,98,88,99,70,72,90,67,93,77,88,64,88,85,61],
[80,61,82,99,99,95,98,91,77,74,78,82,86,99,79,72,77,77,60,68,79,64,98,86,97,76,67,93,96,84,95,76,85,69,67,84,97,65,68,74,72,78,88,98,78],
[67,62,95,76,94,63,95,98,61,73,87,69,80,81,97,65,68,73,82,69,81,67,66,78,67,80,90,85,60,80,63,67,74,98,83,60,61,70,90,95,84,78,96,64,91],
[94,61,91,67,76,60,80,75,67,91,82,79,73,67,80,94,63,79,60,61,63,61,95,73,91,90,97,61,78,94,84,72,87,75,72,63,76,92,70,75,75,92,94,89,92],
[66,75,95,86,75,96,89,68,83,94,92,65,84,93,84,70,78,96,89,85,68,85,93,93,95,68,68,88,95,89,80,61,64,67,79,72,63,60,80,79,95,72,84,71,98],
[68,81,68,65,70,93,65,95,87,98,83,87,99,71,74,88,83,68,85,90,87,97,85,88,69,64,75,74,89,78,72,89,99,80,86,61,73,92,89,92,82,72,72,73,75],
[86,94,98,94,79,80,74,68,65,62,77,70,69,91,91,87,95,80,78,75,67,71,81,91,60,65,73,64,77,87,79,64,73,77,90,92,89,64,92,95,98,61,65,99,85],
[88,86,80,68,96,88,75,68,69,66,68,66,72,65,84,91,84,80,64,94,70,88,83,67,80,78,97,81,75,97,66,63,75,79,64,72,67,71,80,68,70,80,74,82,85],
[90,65,70,70,61,96,73,89,79,80,61,90,77,74,65,66,73,61,82,92,97,94,99,68,66,99,78,86,73,92,64,64,89,66,66,90,62,79,79,73,99,72,63,69,87],
[61,75,60,94,97,92,91,83,83,99,89,74,70,68,87,94,72,83,84,78,90,74,72,61,86,85,93,98,81,62,77,82,69,77,76,99,61,67,82,76,98,64,90,60,72],
[70,95,76,85,79,86,67,93,90,69,71,75,62,62,96,96,79,70,65,89,86,64,82,85,87,99,76,83,81,76,95,91,71,63,69,90,81,76,76,71,85,87,86,79,89],
[75,75,61,85,81,90,72,77,72,89,64,63,65,79,85,82,74,68,93,69,77,76,90,94,92,61,71,71,88,91,93,95,98,94,80,71,76,84,89,88,74,85,84,79,65],
[69,93,71,77,87,81,95,63,63,81,87,65,84,98,85,67,91,80,66,85,60,69,61,77,98,82,91,76,66,62,73,67,96,84,84,83,97,71,78,61,84,65,66,69,95],
[83,76,87,63,74,64,95,84,98,72,74,80,95,90,78,98,63,85,94,80,61,69,77,65,79,78,81,84,76,90,71,99,99,98,94,73,95,82,97,93,94,72,65,82,94],
[75,80,98,92,74,70,93,75,87,90,94,98,72,70,66,94,81,66,93,72,92,67,99,74,96,84,61,60,81,83,95,96,95,85,88,61,95,73,76,82,96,62,72,68,64],
[79,62,85,77,88,89,69,87,80,76,83,64,69,84,85,84,71,73,79,96,61,80,83,67,88,97,63,82,70,63,86,89,97,63,66,85,93,67,72,73,75,88,70,84,72],
[95,68,83,69,79,71,62,91,94,69,71,91,64,93,61,67,79,82,97,83,80,82,68,88,87,73,63,75,83,80,87,79,88,62,80,60,65,82,91,99,84,95,82,80,88],
[76,88,60,98,85,83,79,99,83,99,86,96,94,61,72,74,80,91,95,74,63,95,79,85,78,70,61,73,93,82,62,61,62,94,99,87,69,70,78,92,69,97,80,64,98],
[92,78,71,75,65,77,78,60,97,64,71,99,97,84,84,79,78,85,81,72,77,60,81,87,79,65,89,68,86,85,66,78,95,69,86,61,87,64,61,76,60,64,75,98,89],
