
P = 1;

n = 35;

m = 35;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[73,90,94,91,61,99,89,66,95,78,90,61,84,75,96,83,69,89,66,64,93,70,67,67,97,77,66,79,71,78,95,77,69,81,68],
[62,80,89,60,75,99,91,68,84,98,97,99,67,86,98,63,71,68,70,70,97,88,76,76,91,87,63,68,88,84,68,90,96,98,82],
[63,89,73,63,73,71,60,65,71,79,63,74,82,63,85,93,92,65,61,60,96,88,63,97,76,79,65,98,67,95,81,70,85,94,73],
[90,98,66,95,61,85,98,75,67,61,92,92,93,89,94,93,86,82,88,83,99,99,80,97,66,68,70,76,93,65,82,75,95,88,71],
[88,65,61,95,64,95,88,97,80,69,91,66,95,65,86,70,64,86,91,94,92,91,64,61,84,61,83,91,88,63,62,68,60,96,64],
[64,83,84,61,63,93,84,69,81,90,96,91,86,82,74,72,66,65,69,67,81,62,82,73,83,77,67,91,77,63,95,82,86,79,75],
[82,73,92,91,94,82,79,77,60,93,92,65,92,89,74,91,71,68,74,84,91,83,91,83,61,87,78,75,65,90,90,87,95,74,71],
[81,88,82,98,89,68,82,86,60,72,60,91,83,68,97,99,92,81,82,75,82,69,85,89,67,67,79,86,62,86,89,83,74,72,74],
[63,72,96,89,72,68,81,95,83,82,93,82,74,74,65,81,88,66,98,77,73,66,88,60,60,74,89,76,89,93,90,84,65,86,66],
[69,95,79,65,78,61,98,93,67,64,98,80,84,64,71,93,78,69,73,70,69,80,91,85,69,77,75,85,82,94,91,92,81,63,89],
[91,64,79,84,64,75,82,84,99,87,87,84,97,96,97,99,66,77,90,83,78,67,91,96,82,85,79,66,66,82,95,97,87,74,82],
[83,89,96,99,80,75,87,64,72,83,93,63,81,71,86,65,81,85,96,77,67,73,97,65,79,79,60,68,98,66,82,81,87,79,81],
[67,94,68,63,99,83,89,62,65,60,88,70,73,74,98,91,73,71,80,79,90,99,71,90,98,78,73,71,65,92,92,65,86,92,60],
[85,76,89,88,81,81,68,83,87,82,81,78,88,92,98,67,74,89,78,64,79,96,77,91,94,61,75,91,88,68,83,65,76,65,85],
[89,78,94,72,65,68,85,83,96,69,73,95,75,63,74,79,82,62,89,73,88,90,81,71,70,89,95,76,97,92,93,86,70,87,90],
[76,88,67,99,76,76,65,72,91,60,78,62,82,72,83,88,61,74,69,64,76,90,91,84,79,83,78,97,94,97,87,62,85,86,93],
[94,94,98,66,77,98,76,79,73,88,63,93,81,69,94,86,85,84,69,70,95,93,80,92,79,77,71,81,95,97,74,89,91,65,87],
[68,63,63,79,68,83,74,61,97,75,95,75,61,71,84,63,66,69,75,98,88,92,69,61,87,98,68,68,81,73,95,81,68,90,61],
[77,66,67,78,63,83,66,78,76,77,94,71,84,64,86,74,84,78,84,78,98,74,86,66,96,91,94,77,99,84,70,76,82,70,87],
[85,93,93,95,69,70,82,80,86,78,66,61,62,76,77,72,74,91,90,81,79,81,75,89,81,91,99,89,74,69,68,91,94,61,87],
[63,64,69,75,90,87,73,83,81,90,92,86,64,76,76,77,95,98,92,84,71,76,76,92,90,77,61,81,72,94,60,67,98,61,75],
[81,80,88,96,62,78,89,80,83,65,96,60,92,86,85,69,89,61,77,82,83,94,75,96,98,69,89,98,60,90,73,73,71,61,69],
[65,80,90,85,95,87,73,87,72,60,64,81,89,97,98,63,80,84,78,69,75,80,98,73,80,80,78,85,91,79,86,88,91,69,65],
[78,96,79,98,60,79,62,73,60,60,71,64,72,88,82,81,63,94,79,68,66,60,86,91,83,97,78,64,81,79,69,91,67,88,89],
[68,67,92,81,68,92,85,64,64,73,86,78,68,73,89,68,79,81,86,71,65,75,81,61,88,60,70,80,67,99,61,67,98,93,89],
[98,77,74,62,74,79,81,84,79,94,73,79,65,95,65,76,92,72,89,93,61,81,63,73,81,94,74,88,85,68,77,75,77,83,78],
[83,94,91,67,65,77,81,84,82,76,81,91,60,86,72,93,87,94,88,60,75,75,74,63,60,74,73,75,84,88,85,67,75,68,67],
[80,77,88,97,92,96,70,83,96,96,95,81,75,81,61,75,96,76,82,92,76,88,97,84,72,77,61,80,92,70,79,65,79,67,94],
[71,95,96,86,83,93,82,64,60,95,97,68,92,74,90,76,82,78,65,98,91,82,60,63,75,62,82,72,81,81,66,93,76,94,79],
[99,79,93,95,80,89,92,88,73,98,78,81,81,88,86,79,71,68,79,66,75,73,88,79,95,61,77,80,69,72,91,60,91,77,95],
[63,66,80,91,71,78,61,84,91,90,70,71,93,70,82,60,78,88,80,97,83,82,75,95,91,87,86,92,70,63,79,74,61,91,65],
[64,62,99,88,93,81,90,96,74,93,71,74,71,99,95,60,74,69,75,61,92,94,79,76,65,83,88,71,76,79,76,73,73,67,93],
[99,88,76,87,95,69,98,69,72,89,96,72,95,97,88,88,90,74,68,66,79,83,94,90,91,66,99,64,71,98,90,70,87,66,98],
[82,67,88,83,79,70,80,83,97,69,71,86,99,78,94,98,97,77,92,80,68,90,71,65,62,69,95,72,88,93,62,62,60,91,86],
[71,93,98,94,90,67,98,76,67,76,70,65,65,79,89,85,80,72,88,77,74,98,72,78,78,65,73,81,97,64,67,68,97,97,62]];
