
P = 1;

n = 45;

m = 45;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[97,88,80,64,74,60,94,60,61,94,88,90,96,93,90,82,82,66,70,86,73,61,71,77,77,60,90,80,67,88,60,64,68,73,60,82,73,94,82,67,81,62,89,69,87],
[79,83,69,85,93,96,91,95,67,68,64,60,98,76,67,78,77,63,86,90,63,68,95,90,82,62,71,84,84,72,71,63,96,80,81,89,68,72,76,68,72,81,68,62,97],
[67,80,66,70,98,96,65,98,92,87,80,86,90,64,70,63,67,66,99,87,79,88,88,83,65,96,95,78,64,97,67,63,69,74,65,67,70,70,65,94,90,85,73,80,81],
[75,83,88,73,74,67,92,95,95,75,92,83,62,70,79,99,77,82,68,91,87,67,94,90,72,80,80,89,85,92,70,61,68,90,74,82,90,99,77,77,74,69,61,69,71],
[80,68,89,95,69,72,82,76,66,64,81,79,76,70,64,69,73,65,77,95,72,99,85,71,69,95,77,78,96,86,90,68,87,71,63,88,83,78,96,82,82,77,93,91,80],
[97,60,85,95,77,72,99,68,90,62,77,85,71,88,81,90,70,81,77,81,77,97,96,95,93,70,69,63,63,92,75,93,92,60,80,61,64,79,70,94,81,79,79,84,67],
[92,74,69,74,91,82,83,80,71,70,74,81,71,77,77,64,92,62,96,84,82,98,88,61,60,83,74,71,94,98,79,87,73,80,93,96,63,76,77,74,86,83,87,97,60],
[96,61,84,98,90,60,80,80,88,73,80,63,87,91,98,78,62,77,83,75,70,71,78,78,88,84,64,71,63,93,63,60,87,79,98,77,79,71,89,60,84,69,63,64,92],
[93,82,87,62,97,62,64,68,72,82,89,96,78,92,91,64,96,91,91,67,82,60,87,93,89,87,77,90,82,73,82,68,95,61,70,84,63,75,93,75,97,82,63,68,74],
[95,72,62,78,95,70,60,95,97,93,84,76,63,66,98,76,88,66,64,82,69,88,85,84,81,93,73,95,88,81,62,75,85,64,94,80,66,94,75,95,80,91,71,83,97],
[62,91,78,60,95,60,69,76,77,85,97,62,99,85,91,72,87,66,98,91,60,70,90,87,78,85,67,69,97,82,99,91,73,69,91,61,69,61,77,78,86,66,81,77,91],
[72,90,70,70,80,94,71,82,84,90,60,69,89,62,66,63,61,97,68,70,81,69,71,82,78,89,60,85,62,70,68,74,92,79,85,64,73,88,86,97,70,87,98,99,89],
[97,94,82,86,62,84,67,72,95,81,90,76,74,67,79,84,76,85,76,87,70,80,92,90,66,81,60,85,79,91,66,76,85,88,63,88,72,62,92,99,84,74,68,90,74],
[79,74,90,64,82,69,67,62,61,89,60,82,90,86,61,73,92,70,91,73,65,71,77,67,63,69,83,69,77,65,83,88,79,65,92,61,74,99,95,75,81,88,89,71,74],
[91,76,98,93,67,63,98,78,81,97,73,82,73,83,99,78,98,87,90,64,71,83,70,63,79,86,84,67,67,87,73,98,63,63,83,63,67,81,73,80,71,87,62,84,62],
[93,62,60,72,84,96,75,68,67,78,87,85,62,86,92,81,99,83,77,94,66,80,61,88,93,73,99,72,67,75,74,60,69,75,64,94,71,80,62,70,98,81,95,93,67],
[88,66,98,71,83,92,77,63,86,97,89,99,88,61,99,63,68,91,65,83,96,99,86,68,61,89,98,82,84,91,81,72,90,79,75,73,71,93,69,89,90,98,81,71,91],
[80,66,99,71,71,74,99,70,93,67,63,82,66,85,66,89,66,71,79,77,86,93,89,79,62,78,62,92,91,65,83,71,71,75,83,83,89,82,93,74,82,97,96,88,74],
[95,77,73,66,97,90,92,82,71,64,76,82,98,68,73,63,83,77,66,90,60,89,80,74,75,94,96,64,83,76,70,78,94,83,76,83,66,60,97,69,64,73,91,94,73],
[97,89,88,74,96,79,66,85,91,72,60,77,61,96,60,77,67,70,63,90,86,78,88,87,75,98,83,80,81,78,85,70,99,74,76,95,93,82,73,76,87,65,93,88,62],
[94,97,69,96,61,91,83,71,80,62,79,70,85,91,91,95,77,94,95,91,70,82,76,85,95,92,72,61,77,92,63,63,89,72,60,82,95,75,86,75,77,65,85,94,96],
[69,82,65,63,69,96,65,91,64,90,87,88,94,80,66,86,83,69,68,87,61,82,82,76,68,90,93,65,67,80,62,76,62,67,71,71,96,77,62,92,99,81,73,94,61],
[71,72,76,72,72,95,74,95,70,90,63,60,76,61,67,88,63,76,90,62,87,93,90,96,87,75,88,69,80,74,62,91,86,71,95,99,66,69,86,76,92,81,68,60,82],
[76,88,77,84,70,72,71,63,94,60,90,69,80,91,81,94,94,72,72,97,60,71,95,69,89,64,93,71,72,85,93,80,73,71,64,83,83,68,78,69,60,69,79,80,60],
[92,74,86,97,86,75,97,90,71,66,71,67,92,82,79,77,68,92,83,79,96,98,94,96,77,63,96,78,74,68,78,67,82,97,96,61,72,93,83,75,91,94,82,83,69],
