
P = 1;

n = 40;

m = 40;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[74,84,66,91,88,81,90,61,84,98,86,79,95,87,95,74,90,74,99,72,65,85,89,60,67,72,86,69,75,84,88,82,60,94,65,80,68,96,81,84],
[86,60,96,82,87,91,88,77,97,87,81,94,64,71,86,72,75,72,73,83,97,61,65,97,87,70,78,87,98,99,72,85,91,60,99,78,83,87,95,80],
[75,69,66,71,80,92,75,87,64,80,70,61,73,75,91,61,78,61,80,76,60,84,93,92,84,92,62,67,80,90,79,87,99,85,90,79,77,66,98,74],
[86,69,67,60,84,98,93,94,99,73,63,92,90,96,76,74,89,78,82,61,60,93,88,99,79,78,70,88,76,69,94,63,78,62,95,94,92,88,81,84],
[93,84,68,83,80,84,90,61,94,72,62,95,65,82,86,76,93,97,97,69,66,91,72,76,93,99,70,78,79,91,62,73,67,70,88,88,86,78,81,72],
[82,76,99,80,98,86,96,91,83,93,61,81,77,65,97,62,65,99,80,84,83,74,89,90,76,70,70,62,88,92,67,71,60,66,83,98,84,79,82,99],
[65,75,72,74,80,61,76,77,61,97,94,84,63,75,66,80,85,77,74,74,61,73,77,61,80,60,91,96,71,73,96,68,88,60,82,61,62,91,78,63],
[80,64,79,83,80,85,95,65,94,70,71,95,83,80,88,95,72,80,84,84,93,80,84,74,80,99,75,82,90,85,77,62,82,88,85,62,74,81,67,60],
[83,71,96,66,91,84,94,64,64,78,80,90,90,96,96,62,95,71,77,77,88,94,79,70,83,97,72,89,78,72,89,93,75,77,99,66,94,85,70,98],
[63,82,80,85,79,76,88,74,79,65,84,60,91,95,70,74,92,75,95,62,79,85,95,94,94,87,92,88,72,95,79,68,77,99,93,96,68,81,63,79],
[78,87,79,70,82,90,76,67,97,72,69,76,89,65,62,83,92,94,72,64,89,91,64,67,82,98,95,90,71,98,62,90,77,81,92,92,71,68,99,68],
[80,68,76,61,65,78,85,97,65,89,94,94,72,90,93,94,88,81,77,92,71,79,74,81,60,66,73,64,74,64,64,87,64,81,80,70,91,65,99,96],
[86,85,83,98,76,68,85,64,81,62,88,93,73,62,74,65,68,79,69,75,83,66,94,87,79,74,89,70,72,89,99,98,66,74,89,82,74,74,79,96],
[68,67,89,81,62,63,78,70,82,80,77,97,86,71,84,65,78,66,67,90,95,66,80,93,72,69,76,87,83,95,83,83,94,72,64,96,67,75,67,89],
[95,76,86,81,80,62,86,98,68,93,88,95,92,68,89,64,70,97,91,85,92,74,69,86,78,65,83,85,80,82,66,75,90,92,96,70,87,74,68,87],
[60,88,75,92,89,96,88,99,93,80,84,85,86,85,63,65,91,78,90,71,92,97,79,83,81,67,85,60,82,94,88,74,74,95,66,63,91,86,94,84],
[66,71,61,85,96,96,90,87,75,72,91,99,69,70,74,83,77,60,83,91,86,63,65,60,98,63,96,81,90,90,65,88,93,98,65,90,95,95,69,62],
[68,92,93,69,62,68,92,72,68,68,95,86,63,93,86,62,88,74,83,70,97,81,99,90,71,64,72,98,92,74,60,92,66,86,61,61,94,86,65,94],
[86,60,80,89,93,98,83,82,73,99,92,70,72,83,60,83,80,65,82,64,79,74,96,85,60,89,78,94,75,83,80,93,84,60,83,69,99,98,83,64],
[97,68,74,69,83,66,93,95,71,67,99,82,81,95,60,74,77,78,68,92,62,81,78,78,81,61,79,72,99,95,76,89,63,90,98,86,89,83,82,92],
