
P = 1;

n = 45;

m = 45;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[79,99,60,61,69,84,91,82,74,66,70,88,63,96,79,92,86,80,99,62,66,79,79,88,62,78,63,95,94,80,73,65,71,65,66,81,89,89,95,64,95,97,92,90,86],
[71,75,72,84,66,67,90,78,86,70,80,96,73,75,82,85,80,87,97,85,85,70,75,74,97,79,69,94,63,91,80,67,66,85,91,65,92,73,83,78,83,63,66,88,70],
[88,74,90,75,71,67,60,73,82,74,70,93,75,64,89,98,77,96,65,94,87,62,86,92,85,96,75,80,62,63,82,90,69,72,97,72,71,89,85,86,63,95,71,70,92],
[60,68,61,96,65,95,75,67,73,67,84,69,74,64,63,78,78,85,87,90,82,92,94,71,77,80,66,65,91,68,89,92,68,90,80,66,77,96,65,90,95,90,91,70,86],
[86,80,65,71,99,87,85,91,81,88,61,93,86,66,85,94,95,69,94,77,89,60,94,77,66,76,65,88,99,67,74,85,87,71,96,78,99,73,62,72,61,63,66,87,69],
[83,73,96,84,99,65,65,60,91,75,98,67,80,86,66,87,92,91,66,64,79,76,95,92,78,99,93,81,97,72,82,72,77,78,96,76,83,62,76,74,77,66,73,89,92],
[79,68,77,62,66,73,81,82,68,65,61,99,98,82,97,62,65,61,79,75,98,96,91,92,64,97,61,71,71,90,95,82,90,72,85,96,85,98,70,85,64,71,77,94,86],
[66,89,83,67,68,90,65,96,81,89,61,79,90,64,90,72,99,64,94,72,89,90,89,80,93,75,84,64,84,70,82,90,99,65,97,60,88,95,96,69,84,97,88,67,61],
[70,71,93,75,66,65,96,88,86,76,81,93,92,78,77,95,92,67,94,90,65,94,78,92,91,87,68,80,68,75,74,70,79,67,77,85,64,74,65,82,82,79,76,75,89],
[85,70,81,93,96,71,90,83,89,82,74,77,90,86,77,98,92,87,77,91,65,94,87,71,99,70,93,70,86,60,99,71,62,81,96,99,92,86,82,82,60,88,91,83,66],
[60,81,99,87,98,90,84,84,78,87,75,88,81,86,66,81,77,69,84,98,98,75,83,76,97,97,77,77,80,60,83,80,73,82,99,63,65,76,87,75,63,62,63,84,80],
[61,98,98,62,74,88,60,81,63,77,70,60,86,87,80,86,62,92,91,85,92,94,82,60,81,97,63,75,92,80,88,93,70,78,87,76,66,88,97,70,97,67,62,83,86],
[83,61,88,67,92,65,91,78,87,91,91,84,95,66,68,67,86,93,77,64,81,85,63,61,82,73,98,81,75,73,67,90,74,95,98,98,61,81,76,80,73,99,97,60,97],
[65,67,84,99,76,88,72,61,91,73,75,96,63,96,64,76,95,86,82,82,76,80,75,98,88,96,71,87,85,71,84,90,70,60,81,78,89,93,79,72,98,86,69,61,74],
[65,77,69,91,99,91,68,71,67,66,99,95,77,78,80,80,95,62,82,95,76,60,76,61,79,81,60,97,90,61,71,87,71,80,78,70,63,86,74,62,84,65,97,93,84],
[69,65,71,64,87,98,80,87,75,81,98,96,81,95,78,75,66,65,86,78,75,88,82,94,62,84,78,68,74,64,92,83,69,95,87,97,93,99,84,68,81,83,96,62,70],
