
P = 1;

n = 45;

m = 45;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[75,63,69,83,71,93,63,72,67,90,74,91,77,65,93,74,92,98,60,70,80,77,86,70,99,64,69,64,96,82,96,63,78,65,78,81,90,81,94,89,71,60,80,81,98],
[66,95,90,64,95,92,76,65,70,86,64,67,87,68,63,61,96,66,71,93,85,93,83,98,79,64,62,71,85,83,69,91,78,99,87,66,83,63,71,94,89,67,61,68,75],
[96,69,64,62,73,97,79,66,73,78,77,77,72,80,94,95,90,77,65,81,64,63,65,67,74,91,88,81,84,96,89,80,98,85,74,71,82,94,69,87,64,78,65,76,98],
[91,71,88,69,68,62,65,72,67,73,86,90,93,60,74,90,81,86,80,66,60,91,88,94,60,68,98,78,65,74,68,96,77,97,97,86,99,63,98,98,76,76,88,69,76],
[94,91,97,80,71,95,80,94,76,67,86,84,65,64,89,72,73,85,89,62,83,75,93,78,73,91,86,90,71,87,98,97,79,88,77,82,83,89,77,99,96,63,83,94,60],
[64,66,65,82,95,99,97,71,92,75,76,75,61,98,86,88,97,75,99,77,84,82,60,73,91,60,62,94,75,88,86,72,94,83,94,89,82,91,92,74,66,61,89,99,91],
[67,87,88,82,87,65,98,61,98,72,92,90,66,78,97,94,97,69,80,80,63,61,63,94,94,69,92,87,99,91,78,98,71,99,73,90,96,71,91,94,75,75,76,73,85],
[74,67,74,83,79,95,79,81,90,65,67,99,98,94,90,81,64,81,92,63,94,82,92,97,65,86,73,72,95,86,90,69,86,64,84,65,91,63,86,81,69,93,73,99,79],
[63,80,84,84,65,79,70,79,71,68,85,90,73,89,85,99,79,94,77,84,70,75,67,74,61,89,75,87,62,74,98,97,86,82,74,91,94,84,63,65,84,88,95,97,69],
[72,89,89,98,66,65,69,73,72,75,75,93,90,94,95,96,92,85,74,67,99,98,61,75,61,98,92,81,86,89,90,98,70,71,97,69,68,98,82,73,73,89,66,95,83],
[94,83,68,79,97,75,70,87,68,85,88,66,77,61,92,99,84,83,69,95,80,70,64,70,93,69,83,82,75,70,98,61,93,66,80,82,81,82,70,81,68,90,87,77,84],
[72,68,68,95,78,63,67,80,99,77,73,68,92,96,76,62,86,77,95,92,90,69,65,72,79,86,72,62,65,90,86,77,90,94,72,60,89,79,81,89,96,94,89,88,82],
[65,82,68,75,77,92,65,79,97,77,90,83,82,92,89,64,70,98,94,96,71,95,86,82,76,67,71,62,96,91,85,94,74,85,69,83,78,66,62,67,75,93,83,97,77],
[72,61,88,62,96,84,73,91,62,88,99,69,99,61,98,82,78,84,96,96,93,80,66,91,74,73,66,67,96,64,77,60,65,65,63,61,81,68,84,84,96,83,93,87,77],
[83,70,87,67,98,83,60,70,89,83,85,63,90,84,91,94,61,92,99,98,95,93,80,95,77,64,84,93,89,63,62,73,65,89,80,64,73,73,74,62,96,91,97,86,68],
[89,80,61,73,72,60,60,97,80,95,66,76,79,99,65,75,61,70,80,83,91,84,96,64,91,90,92,74,80,79,82,61,91,84,74,95,76,74,92,96,69,99,64,81,90],
[69,96,84,80,68,67,63,93,95,99,76,77,91,82,97,62,65,98,86,81,72,73,97,86,98,85,88,89,89,69,79,90,97,95,62,65,94,97,90,89,96,98,99,80,81],
[96,74,78,95,60,91,99,66,88,78,64,65,66,93,86,67,64,76,96,92,71,93,86,68,84,68,97,74,67,77,95,63,91,73,90,84,64,82,90,84,60,86,81,98,79],
[67,97,75,76,93,67,79,86,86,87,62,94,84,77,61,61,72,96,85,78,79,69,74,93,91,91,93,77,64,83,88,72,80,63,80,65,63,99,91,89,78,94,83,95,63],
[76,88,67,64,73,85,83,74,92,76,65,75,61,82,79,76,70,91,96,66,63,93,69,94,85,98,73,71,73,68,74,89,96,73,93,70,99,69,76,83,77,82,98,71,64],
[77,87,67,61,76,65,64,69,74,99,86,64,64,97,77,72,63,98,60,77,83,62,68,92,79,91,70,61,89,73,97,98,60,96,99,76,61,96,78,67,87,64,71,91,94],
[80,95,97,78,95,66,62,90,66,94,69,97,96,62,78,69,91,77,62,80,68,70,81,64,88,81,83,85,92,74,79,73,61,68,83,89,75,85,79,81,72,80,71,60,74],
[81,70,65,90,64,77,99,74,91,95,95,72,79,80,64,85,99,69,87,67,93,76,74,70,95,88,74,67,99,75,81,80,77,78,71,81,96,62,87,87,97,82,99,68,62],
[95,94,93,97,81,93,82,97,67,92,84,95,67,91,86,74,72,99,91,90,70,64,78,64,91,65,61,74,96,62,68,92,96,62,81,77,95,63,74,94,87,98,82,86,89],
[60,60,93,99,91,75,61,95,94,65,79,99,99,93,88,61,93,80,97,95,61,66,82,96,80,69,83,70,83,70,91,83,70,76,83,94,91,76,81,85,82,60,77,73,93],
[65,66,79,77,63,74,70,69,89,66,81,90,81,83,73,91,74,88,94,90,63,88,73,80,69,99,94,62,68,67,95,65,65,74,74,68,81,84,69,62,82,82,84,63,65],
[89,87,71,77,81,93,81,61,66,93,62,97,87,64,65,86,92,70,91,98,84,91,71,60,92,65,74,66,89,70,71,78,97,74,88,70,67,61,71,73,94,65,71,73,70],
[68,99,62,79,82,60,95,65,72,88,89,77,62,95,99,72,66,77,61,80,97,63,79,98,74,84,84,80,95,97,82,96,88,84,67,62,76,62,67,88,82,96,98,77,83],
[97,81,89,66,83,61,64,86,72,94,93,97,79,65,84,76,87,80,65,63,87,67,79,82,67,68,64,95,98,81,79,95,63,60,61,78,94,97,64,66,92,89,63,71,94],
[88,79,73,68,84,76,88,84,96,70,83,96,74,78,86,88,97,81,91,98,74,69,84,64,65,90,88,87,86,99,81,74,70,87,74,87,95,62,71,91,64,94,79,79,64],
[65,67,62,78,90,92,85,91,76,89,88,98,77,75,84,68,89,90,78,76,65,97,71,99,68,95,64,94,66,75,91,72,74,85,82,64,77,67,87,85,88,75,75,97,91],
[60,65,80,90,76,88,87,73,99,79,74,94,83,60,61,90,91,65,64,76,79,60,85,79,79,62,67,94,78,65,77,78,62,89,60,70,77,88,76,77,67,82,63,82,82],
[96,64,66,61,60,82,73,92,60,92,71,62,99,97,72,96,75,82,91,64,83,93,82,63,69,91,62,83,94,84,66,91,80,64,84,80,78,97,72,78,89,75,73,81,72],
[77,69,79,60,92,76,75,86,90,78,87,81,80,71,67,96,69,98,76,73,75,88,83,72,92,62,94,67,67,67,71,84,68,83,76,93,99,91,71,89,69,98,62,81,61],
[69,77,62,60,85,67,75,65,91,79,97,85,65,96,92,72,68,68,73,91,85,66,82,76,69,71,78,99,65,99,61,74,69,95,74,94,63,89,60,86,61,89,63,66,86],
[95,71,86,95,84,69,72,82,91,89,91,94,67,90,99,98,83,73,67,71,80,62,66,61,94,92,62,75,95,69,93,82,72,79,69,88,88,82,70,79,71,93,65,70,75],
[64,68,91,70,68,62,82,62,68,83,88,92,78,63,79,79,97,61,91,76,62,79,97,84,81,68,87,66,74,89,81,70,90,64,80,98,66,62,60,66,78,88,98,96,91],
[77,75,80,70,98,97,65,69,86,89,90,94,69,88,68,98,61,79,88,66,91,86,64,86,86,71,64,66,61,92,98,71,99,70,73,97,67,78,66,85,68,88,80,69,76],
[80,67,77,91,96,83,75,74,88,61,93,91,65,99,92,89,89,63,88,60,77,77,99,95,75,85,95,63,97,64,71,77,64,80,61,60,96,76,66,84,77,99,67,74,99],
[99,63,88,95,83,88,64,92,88,91,67,73,79,62,70,83,65,79,79,85,80,71,81,88,78,97,65,77,64,71,76,96,66,97,91,81,85,87,73,65,78,80,70,97,74],
[80,73,79,92,92,65,64,64,78,93,82,76,90,91,72,94,60,68,60,97,91,82,74,78,95,80,97,68,90,86,74,63,99,94,87,84,91,91,80,61,76,94,77,99,85],
[90,93,85,90,93,74,82,67,89,92,95,69,81,95,91,68,69,86,99,95,73,83,78,65,63,80,73,97,89,72,75,71,97,60,62,83,75,76,90,96,68,77,97,90,72],
[88,90,82,75,89,69,80,65,88,85,68,60,91,98,89,95,73,93,93,73,95,76,80,63,98,68,63,76,65,93,80,86,75,62,93,65,64,73,70,84,91,70,84,82,68],
[65,69,81,98,62,87,85,70,99,88,69,68,92,77,73,77,97,91,85,92,84,90,88,98,92,72,81,94,96,95,63,93,64,76,84,67,95,69,69,95,90,70,95,74,87],
[60,91,77,92,76,61,76,98,89,66,82,61,79,77,89,74,72,82,79,88,98,78,76,68,79,71,90,90,66,64,69,66,87,86,90,96,87,67,86,68,65,69,69,77,78]];
