
P = 1;

n = 35;

m = 35;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[79,91,96,95,92,78,90,74,67,63,75,63,76,85,85,76,74,65,97,94,72,74,95,84,81,83,70,69,78,77,61,89,68,97,85],
[92,75,75,67,74,79,74,77,87,91,63,96,65,60,85,91,64,91,87,88,73,62,91,74,72,68,75,61,68,64,86,60,79,94,99],
[85,65,73,63,92,64,98,80,61,90,66,93,94,97,80,74,62,74,97,76,86,65,83,87,73,87,66,66,98,60,65,84,97,71,79],
[89,67,69,62,69,99,68,62,93,65,74,99,68,80,97,76,66,94,92,85,60,71,83,66,70,75,63,86,72,66,97,94,74,66,96],
[83,65,64,77,90,61,83,81,69,63,78,78,61,65,70,78,65,81,62,71,83,77,74,61,82,81,98,76,87,96,64,62,93,68,71],
[75,69,86,97,71,89,67,81,82,72,83,60,77,64,94,80,80,64,95,73,86,68,72,94,87,60,98,89,94,66,60,69,67,86,98],
[70,67,66,83,81,70,66,81,80,63,68,60,75,72,87,88,98,87,92,92,74,93,82,63,79,88,95,80,87,73,79,90,80,77,73],
[61,79,72,75,99,75,83,60,90,87,87,78,77,75,71,61,81,96,83,85,75,63,72,95,82,86,66,72,98,83,78,92,63,90,99],
[62,97,74,94,79,61,82,89,78,89,92,79,70,88,94,87,95,97,60,91,79,78,97,92,76,73,62,68,68,84,99,70,81,73,97],
[92,74,79,81,84,60,74,95,70,94,89,98,90,86,90,73,66,68,62,90,84,67,92,85,75,76,84,78,89,90,75,81,64,94,94],
[81,94,60,76,96,95,66,94,77,92,76,82,90,84,84,80,61,92,64,78,99,72,94,77,93,84,92,66,81,78,61,62,64,93,70],
[61,88,76,87,97,61,64,79,83,80,96,96,81,80,92,99,79,65,86,97,90,70,81,97,83,60,90,85,64,83,88,65,64,64,85],
[61,97,89,73,81,69,61,69,83,73,61,74,92,66,60,81,89,63,95,78,86,95,68,64,99,83,92,97,87,88,74,81,78,63,86],
[91,64,87,60,79,60,61,94,84,60,86,98,89,89,93,67,68,88,67,72,79,90,96,68,70,84,82,91,62,77,77,85,74,96,85],
[93,88,79,87,72,79,74,70,60,95,95,99,63,83,66,67,95,88,63,95,98,80,70,81,74,87,98,60,61,86,85,95,74,64,74],
[79,75,80,81,75,76,77,66,71,92,72,79,79,93,82,75,91,94,85,73,69,64,63,69,66,82,94,93,96,91,99,67,66,80,89],
[74,88,66,80,99,90,85,70,70,78,85,85,61,79,62,66,88,98,62,97,64,84,84,89,80,75,89,80,73,69,69,87,97,67,60],
[88,97,77,99,67,87,84,84,88,63,78,87,92,77,89,89,73,73,73,63,85,80,84,65,94,85,66,73,74,73,65,62,71,82,93],
[70,61,77,87,82,73,65,69,65,74,98,86,88,71,92,83,88,72,99,94,98,84,60,64,98,66,69,60,69,84,94,79,77,63,98],
[99,76,64,68,73,70,98,60,90,61,84,73,90,88,72,76,87,88,68,83,86,74,84,79,83,68,65,95,86,68,93,77,77,89,86],
[90,60,84,82,90,86,66,96,68,95,60,84,74,89,92,89,75,99,73,94,74,74,91,69,60,92,95,69,69,84,95,91,84,72,74],
[67,90,72,63,98,99,95,74,65,84,66,94,60,97,68,86,72,82,78,73,74,70,68,83,71,93,71,62,69,83,68,68,65,73,63],
[63,72,99,77,70,83,75,96,83,65,64,62,77,78,80,90,84,82,91,68,93,84,71,87,85,86,96,94,91,61,89,94,65,88,63],
[75,72,70,72,87,75,68,89,92,87,61,75,71,75,98,71,60,74,82,88,99,60,76,85,91,69,75,77,74,63,80,90,67,91,94],
[87,98,62,68,91,81,62,98,85,77,88,96,70,62,71,90,61,71,98,79,95,67,94,72,81,89,93,63,89,76,97,76,74,92,84],
[97,65,78,87,90,96,75,79,98,77,82,88,71,85,86,90,80,93,76,93,66,65,78,70,86,86,99,62,60,83,79,90,89,97,77],
[71,85,85,90,75,94,64,63,65,90,89,87,70,74,63,95,81,61,73,83,87,99,82,90,92,66,61,74,87,90,91,98,68,68,89],
[83,63,85,87,68,75,68,88,78,75,91,73,88,92,79,71,80,70,93,62,94,91,95,68,78,85,92,77,93,60,98,69,63,83,88],
[64,91,96,84,69,63,75,74,91,60,85,62,80,88,88,74,82,79,69,83,90,86,75,99,72,75,97,81,71,72,69,67,95,97,91],
[96,61,98,63,92,98,88,87,70,68,75,84,91,86,85,74,76,72,81,75,84,96,64,97,99,69,98,98,96,95,81,93,88,80,96],
[73,70,76,92,81,85,67,65,68,93,83,74,62,95,95,69,71,83,74,60,75,75,98,65,71,85,87,96,66,99,92,71,69,61,63],
[90,78,70,88,78,95,71,84,89,98,79,99,61,94,65,61,61,72,99,67,83,76,94,80,82,93,64,93,94,97,96,77,67,98,65],
[85,86,68,69,75,98,80,74,99,67,71,60,68,83,91,75,67,99,61,79,82,86,75,67,81,65,96,98,72,86,95,90,72,63,99],
[88,61,72,94,92,79,66,84,87,89,67,63,88,66,96,99,80,83,67,80,64,72,76,62,76,62,97,66,67,92,98,95,85,70,81],
[77,89,79,61,68,61,68,63,89,66,60,81,87,83,88,67,79,92,75,81,60,77,70,99,84,94,89,71,79,99,85,88,80,64,81]];
