
P = 1;

n = 30;

m = 30;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[97,85,94,68,68,73,70,73,62,67,65,75,94,70,75,82,87,83,80,85,77,65,99,93,77,86,95,76,84,68],
[85,73,85,71,73,93,84,83,99,86,90,96,93,76,66,69,99,93,84,79,70,61,77,70,94,86,96,89,94,80],
[89,80,86,67,91,99,92,68,83,91,94,65,87,88,82,93,89,73,79,65,84,89,67,93,99,93,79,88,75,66],
[60,96,86,86,63,69,86,88,77,61,71,64,66,99,84,88,84,65,61,95,70,86,85,77,79,76,63,91,64,78],
[89,97,66,75,83,70,76,61,90,86,62,61,90,61,92,66,89,77,71,83,64,81,61,89,91,72,98,86,95,94],
[64,84,91,70,91,75,72,68,68,94,94,71,96,76,64,88,82,93,97,93,68,62,66,69,83,89,74,81,75,69],
[76,71,94,99,74,77,74,78,85,83,73,71,86,69,87,90,89,61,75,79,86,84,73,85,85,88,74,99,62,90],
[61,70,61,87,69,75,64,76,94,90,91,99,93,69,60,73,99,89,74,66,60,61,82,65,86,60,86,92,99,88],
[82,60,98,76,79,99,91,84,75,77,66,98,76,99,67,76,72,98,98,79,65,90,72,79,88,90,79,74,82,79],
[62,65,71,92,81,91,83,64,67,99,74,73,97,82,72,97,91,77,95,81,96,60,63,68,72,91,98,91,65,72],
[62,99,77,66,83,90,89,67,87,96,98,93,69,95,75,73,84,98,82,80,79,70,72,75,70,84,66,68,76,64],
[81,78,63,90,76,79,73,65,86,60,61,84,85,62,71,60,68,96,91,90,76,62,61,88,77,71,65,84,72,81],
[80,85,91,83,67,68,94,80,65,80,72,67,64,97,61,68,90,69,64,81,92,72,83,85,92,93,96,97,77,60],
[70,97,77,62,72,85,62,67,65,67,79,70,66,76,67,68,84,89,69,80,70,61,92,86,86,84,79,75,82,88],
[67,92,77,85,86,81,62,88,88,67,88,60,69,94,76,77,94,60,98,96,80,61,89,64,87,68,88,98,83,70],
[78,82,95,95,99,81,76,61,62,97,61,90,97,70,76,73,79,63,65,78,99,77,79,80,81,98,88,61,96,63],
[64,74,86,99,61,85,72,77,87,74,74,88,96,63,90,65,68,70,68,65,88,99,82,99,79,95,97,68,89,85],
[63,93,91,89,84,92,67,96,69,86,63,76,66,99,79,96,64,80,66,64,85,86,95,60,85,67,87,74,67,76],
[99,70,61,90,60,85,82,99,82,84,85,77,60,91,76,71,87,73,91,86,69,77,64,65,77,90,64,96,96,71],
[73,96,81,74,86,73,60,61,64,74,85,89,91,77,72,99,80,92,64,72,78,74,81,74,71,90,96,75,86,93],
[86,91,89,99,66,67,65,98,68,69,64,85,99,87,62,63,86,75,95,91,87,65,65,60,80,68,90,76,83,68],
[69,61,60,98,92,98,98,97,96,66,67,92,84,98,79,78,61,65,93,89,88,80,94,85,72,74,93,62,83,76],
[63,92,69,63,83,62,61,81,99,89,79,98,81,63,88,60,82,82,97,75,71,86,88,65,71,60,72,65,95,95],
[73,98,87,75,93,62,77,94,83,68,83,63,99,96,66,87,96,80,69,93,96,80,71,84,86,83,76,90,80,71],
[85,93,69,64,68,62,67,77,88,82,86,63,77,85,99,76,64,87,96,74,73,92,94,84,68,72,99,85,62,79],
[96,79,73,98,84,73,92,83,91,81,65,69,76,83,86,68,99,90,95,87,64,60,80,91,85,80,95,84,65,98],
[64,62,69,69,92,93,74,84,68,65,97,74,66,74,89,92,82,80,83,69,67,87,70,79,70,87,60,66,63,65],
[96,99,99,65,68,91,91,75,68,99,80,65,73,87,71,94,71,93,74,94,95,74,74,65,93,84,84,93,82,87],
[99,78,87,90,84,87,82,67,62,82,66,75,87,72,94,99,66,65,84,73,92,71,87,66,76,80,82,92,66,97],
[80,97,75,99,87,91,86,61,98,81,83,97,96,63,69,82,62,67,87,78,72,71,90,99,69,98,72,92,91,78]];
