
P = 1;

n = 35;

m = 35;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[86,64,61,80,85,78,87,89,77,63,86,77,83,97,65,97,87,72,86,95,95,87,61,89,71,87,62,88,80,79,77,66,75,70,78],
[93,89,97,82,66,61,60,76,76,97,81,65,85,93,83,72,80,71,65,69,82,93,64,70,65,83,79,63,90,82,73,83,71,71,66],
[69,64,98,85,80,96,99,78,81,84,61,85,65,72,91,66,86,84,70,89,89,85,68,92,76,90,65,99,93,68,97,63,72,96,80],
[93,92,79,71,65,64,72,90,61,77,73,67,63,97,78,92,78,63,93,62,79,75,60,71,61,68,68,64,81,96,84,66,80,64,69],
[85,60,81,68,61,90,81,68,94,71,86,78,81,82,63,84,93,79,84,64,80,92,73,76,65,61,60,71,82,96,80,99,88,94,67],
[89,84,81,90,70,84,68,89,65,90,84,89,84,63,73,88,75,98,93,83,63,95,76,67,69,72,87,68,61,81,76,82,66,89,72],
[76,73,81,97,78,71,82,60,87,77,73,76,85,63,61,68,99,88,84,66,97,89,93,66,82,67,74,64,65,95,77,81,68,90,71],
[78,61,85,78,89,94,84,97,79,79,90,80,78,79,64,84,76,93,70,82,75,77,88,72,82,83,89,95,83,71,98,62,64,83,80],
[85,70,96,82,89,76,73,69,94,92,66,71,60,91,81,75,99,90,63,71,64,87,92,99,70,63,90,64,67,65,85,93,75,73,67],
[97,89,80,66,84,64,64,87,65,96,68,72,95,90,75,66,94,94,98,85,97,93,67,61,60,73,78,85,88,92,93,85,73,65,84],
[97,70,88,84,67,84,84,79,71,66,86,77,92,73,67,70,70,60,77,63,93,90,74,78,71,98,71,88,71,77,64,61,79,93,77],
[78,69,62,89,81,60,75,90,93,88,98,63,90,90,80,94,83,63,60,94,66,98,97,94,69,74,99,70,85,84,80,63,85,82,92],
[66,74,60,89,99,80,79,62,71,69,75,97,85,70,97,71,76,87,68,70,96,75,61,99,60,85,79,96,71,93,88,69,99,80,90],
[99,61,69,61,72,71,68,69,88,78,98,99,94,85,67,97,73,74,98,64,75,76,75,71,79,60,91,88,60,72,79,91,73,80,92],
[77,91,93,78,79,71,76,70,98,93,78,95,98,84,93,95,99,61,70,62,80,63,94,69,63,98,80,94,63,60,78,80,84,63,98],
[63,75,66,74,65,91,84,60,89,68,85,84,60,87,87,62,67,90,88,68,85,86,80,71,81,73,89,61,97,85,99,92,92,97,66],
[97,88,82,89,70,83,74,94,75,93,73,77,93,63,98,93,88,76,74,99,98,79,81,99,76,66,91,68,98,80,67,87,69,89,76],
[79,64,82,65,79,68,79,89,61,82,87,86,63,95,92,94,93,71,75,85,87,73,68,96,63,88,95,90,89,76,98,60,81,81,66],
[92,89,77,81,82,91,60,60,94,96,93,89,81,64,96,98,84,62,98,72,65,79,67,88,68,83,86,69,96,99,67,89,80,84,62],
[62,75,63,95,62,91,88,91,64,84,79,95,60,81,93,72,79,72,71,99,73,87,77,82,83,77,81,64,97,65,67,92,72,70,87],
[74,93,67,97,97,83,77,84,84,90,78,96,61,82,60,92,95,87,70,69,70,87,90,67,76,95,74,68,60,76,87,74,69,86,72],
[98,70,81,83,94,63,93,82,97,75,82,89,63,69,99,72,72,78,63,79,95,90,85,95,90,61,75,97,62,61,61,92,63,82,75],
[97,77,60,72,74,68,86,96,71,96,87,83,60,66,86,71,93,69,96,88,99,89,63,88,91,97,89,83,60,71,91,90,81,83,94],
[87,91,80,83,62,68,63,78,68,69,64,71,62,65,99,82,97,88,78,85,79,75,75,95,67,78,78,89,99,61,83,79,93,64,94],
[87,64,97,65,65,66,62,76,60,67,76,83,64,64,61,82,76,68,97,71,75,75,81,97,67,82,80,78,67,76,72,95,81,70,60],
[86,68,62,94,69,62,70,84,98,67,85,80,83,85,77,86,60,85,67,89,84,81,62,62,89,78,66,84,91,68,76,69,77,71,96],
[78,73,66,94,71,65,71,84,80,96,61,98,88,78,97,78,94,79,80,96,68,90,95,84,74,63,60,83,72,71,71,82,76,70,76],
[80,75,87,64,96,83,97,86,64,68,84,82,62,63,94,91,63,84,86,87,98,81,87,74,94,91,85,76,99,87,85,79,63,64,75],
[91,80,65,77,84,73,61,98,75,96,92,66,99,76,84,86,67,66,66,73,92,97,90,68,88,78,85,68,81,90,75,64,70,80,81],
[86,93,75,84,61,71,76,67,63,84,84,89,91,90,95,64,82,84,87,82,73,65,68,73,78,90,88,82,92,61,95,78,94,62,62],
[95,74,78,95,77,62,79,98,86,61,86,82,83,70,69,65,75,74,65,80,92,87,69,66,79,62,62,97,96,64,99,84,70,69,71],
[79,64,90,70,90,91,96,72,66,98,74,63,74,88,61,94,73,88,95,79,68,89,73,97,86,70,89,62,80,98,73,92,62,95,62],
[84,78,98,89,76,88,63,79,94,83,80,81,96,69,76,68,69,66,73,66,84,83,95,78,64,86,83,88,80,70,90,65,88,80,86],
[96,68,89,75,63,72,88,84,61,89,92,61,98,90,74,96,66,98,84,84,94,70,99,74,90,69,64,87,89,76,73,85,84,94,93],
[79,99,81,95,92,70,88,93,60,70,99,88,77,89,72,93,75,74,93,89,97,62,85,84,92,61,90,69,78,76,62,89,75,75,85]];
