
P = 1;

n = 35;

m = 35;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[87,64,60,96,63,76,98,60,82,70,82,99,90,94,88,67,60,78,71,70,88,68,83,69,97,79,68,65,68,65,99,88,62,92,84],
[97,68,82,90,82,92,72,74,74,98,94,73,90,64,76,92,92,84,76,62,81,95,70,78,96,68,78,84,70,62,68,99,62,82,89],
[85,67,93,91,73,83,85,87,73,81,63,66,73,80,74,75,93,61,78,64,97,86,74,81,88,76,81,79,78,96,69,95,63,94,86],
[76,78,63,95,83,84,91,81,98,71,95,65,96,89,75,60,86,61,74,60,81,82,73,93,61,69,62,96,64,88,75,73,66,70,68],
[82,95,99,63,85,62,91,90,99,80,98,91,98,99,98,90,73,80,64,66,81,65,60,70,70,80,85,83,79,95,91,61,82,83,96],
[67,77,87,90,68,99,88,60,90,79,98,80,84,70,76,82,92,82,74,94,92,95,79,67,74,66,98,75,89,73,63,88,91,91,70],
[99,82,90,91,72,62,89,85,86,92,61,61,76,75,75,70,67,62,81,74,76,87,65,83,68,70,87,89,61,70,91,61,84,82,92],
[97,84,74,74,62,98,67,63,74,83,71,84,90,73,65,97,82,84,94,65,93,64,92,74,66,94,65,99,79,87,83,68,63,89,82],
[66,87,89,61,61,72,64,85,95,78,82,84,60,67,78,97,60,82,82,66,80,76,71,71,95,91,95,95,94,76,77,92,64,99,86],
[97,63,90,75,98,60,97,74,92,64,92,90,96,67,72,62,87,80,66,99,68,97,86,63,83,62,73,68,98,72,94,96,67,76,63],
[98,77,60,72,61,65,65,91,93,64,95,96,91,76,94,82,76,91,60,79,66,63,84,74,93,88,60,81,96,77,84,94,86,85,66],
[87,82,63,71,75,67,66,63,91,74,97,65,90,80,66,62,87,61,86,61,94,75,62,68,71,71,92,65,97,69,63,84,91,67,87],
[99,66,94,62,89,60,60,95,91,72,61,93,99,62,71,61,88,86,95,88,97,66,73,94,95,82,98,71,66,97,99,97,95,85,99],
[85,85,91,80,68,64,73,61,95,67,73,88,87,91,83,76,89,81,89,75,68,63,65,80,69,94,79,98,90,64,98,67,81,81,79],
[90,77,92,83,73,99,96,61,78,80,77,94,61,90,75,76,99,79,82,79,80,68,90,79,90,86,69,97,67,82,76,97,92,60,81],
[65,91,69,98,70,89,67,96,90,90,72,99,89,91,73,60,63,81,82,82,72,68,83,69,67,66,78,65,90,78,78,95,62,87,85],
[72,69,85,68,91,75,80,90,96,63,63,88,67,77,70,81,89,70,97,90,77,95,60,74,85,71,92,72,73,80,89,85,81,74,85],
[72,81,98,63,77,61,98,65,60,75,67,74,96,77,71,79,87,66,79,61,83,90,86,95,63,66,84,80,79,91,66,91,72,64,86],
[82,97,77,79,90,92,79,64,81,88,67,60,75,65,79,69,88,62,95,83,97,93,99,78,72,82,76,95,95,72,82,69,69,99,88],
[91,83,67,95,64,96,62,96,63,99,68,72,87,70,67,62,67,60,94,77,64,76,93,60,63,97,74,72,99,73,93,90,88,92,78],
[85,88,72,81,84,72,89,96,99,91,96,62,99,88,88,68,93,64,94,85,68,91,99,72,90,64,65,81,92,90,91,77,70,63,91],
[94,75,72,83,75,64,79,69,95,99,97,63,92,93,97,69,93,89,68,66,71,72,63,84,97,93,75,66,64,79,89,98,94,62,81],
[61,66,92,62,61,92,91,64,76,85,62,78,78,83,86,76,94,91,80,79,80,65,86,86,69,65,76,60,92,70,73,85,76,98,88],
[69,82,71,73,90,96,67,68,67,82,95,75,69,78,87,88,98,93,66,76,94,72,84,86,96,94,92,81,62,90,69,71,72,81,77],
[62,69,76,71,68,99,98,84,68,68,63,88,66,88,94,74,83,98,99,61,94,85,93,76,88,83,85,91,95,98,68,90,60,85,93],
[60,76,83,76,84,91,80,64,89,68,98,63,83,97,94,85,91,72,78,67,92,62,85,75,89,75,84,71,67,61,64,68,69,79,84],
[85,70,96,89,91,65,79,87,80,76,73,65,60,85,84,99,69,78,76,85,99,84,61,71,91,94,67,99,63,87,76,88,97,72,77],
[89,69,88,76,90,65,89,87,97,67,63,88,76,81,65,93,81,89,94,92,80,88,99,72,91,78,80,71,76,84,80,97,94,69,65],
[76,66,86,95,63,85,99,91,62,72,88,87,93,77,82,77,90,62,69,62,86,87,74,97,95,98,78,84,84,79,89,60,85,68,88],
[80,93,87,71,87,99,92,75,85,69,89,62,91,91,63,85,77,83,99,67,78,98,77,95,82,96,84,75,81,84,63,61,78,82,64],
[65,73,96,72,98,98,61,93,89,93,96,75,62,79,66,69,90,64,86,85,79,82,61,94,95,86,89,96,96,71,93,61,84,81,66],
[75,79,67,68,61,60,96,68,63,68,74,64,90,71,91,75,90,73,68,84,61,86,65,89,82,76,82,76,92,96,82,67,67,89,67],
[68,82,64,68,85,72,83,89,62,94,72,69,84,78,69,60,79,96,65,68,78,73,83,94,97,79,76,65,86,66,72,87,88,68,95],
[65,72,78,86,66,64,99,75,80,69,85,80,88,73,77,96,91,82,71,86,80,90,94,77,69,92,89,96,72,90,91,69,62,62,96],
[69,66,87,76,87,96,93,99,84,66,69,72,98,91,76,76,71,66,62,88,67,95,70,63,67,92,95,69,94,89,65,95,95,84,72]];
