
P = 1;

n = 40;

m = 40;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[70,61,96,69,74,89,61,65,97,82,89,92,72,64,82,83,91,97,99,70,97,98,91,82,67,70,80,89,80,64,65,91,66,61,92,72,90,93,70,80],
[67,99,64,80,63,87,95,94,84,94,97,82,84,88,96,83,90,77,73,71,81,78,94,79,72,86,84,94,71,94,74,79,85,79,99,80,66,86,66,82],
[80,63,96,65,84,93,88,66,62,61,69,75,72,63,95,76,81,71,70,93,97,77,64,82,96,63,62,94,89,68,68,61,64,65,66,80,90,87,86,92],
[80,88,99,92,83,94,60,65,97,63,90,94,80,94,68,68,89,62,94,70,63,62,71,67,99,70,79,89,89,97,73,69,85,73,94,69,99,94,66,89],
[97,88,83,69,74,84,77,63,86,71,65,89,74,68,88,65,70,67,95,99,65,60,69,90,73,95,91,65,81,89,94,71,77,69,80,83,93,98,78,80],
[61,83,61,67,84,90,73,94,97,60,94,94,60,95,77,66,82,60,63,63,90,97,74,99,98,87,75,92,77,93,64,78,77,65,86,61,87,91,87,77],
[91,73,71,83,60,80,81,82,81,84,78,63,73,84,94,72,71,69,96,88,63,60,67,72,97,85,65,77,68,92,94,91,98,97,74,98,70,88,73,91],
[72,91,86,78,75,80,82,87,90,78,67,85,70,74,97,99,91,62,76,99,86,62,90,84,92,97,75,62,85,88,85,89,79,71,67,86,83,89,65,73],
[99,73,90,69,79,87,61,71,81,69,62,60,72,93,76,96,82,91,90,67,71,75,96,82,78,96,69,61,77,74,67,77,79,97,78,99,77,79,70,90],
[89,72,90,93,97,99,81,79,90,71,78,94,78,67,76,96,95,85,89,72,92,96,81,63,86,92,62,63,71,64,85,92,69,76,77,98,67,98,70,89],
[61,88,83,79,95,60,67,90,77,97,95,61,93,76,65,71,68,99,74,72,96,60,96,65,68,66,63,75,96,65,96,98,94,80,69,81,80,77,64,89],
[74,99,91,67,67,88,71,68,79,85,80,75,77,68,80,77,74,76,84,71,81,81,61,67,61,70,89,73,87,93,94,61,84,77,61,91,65,72,99,77],
[89,71,92,99,72,73,76,86,81,93,89,94,74,82,62,67,93,91,72,72,76,98,66,60,76,99,91,73,63,83,90,92,86,83,83,98,88,92,77,61],
[85,98,95,91,81,97,90,66,80,94,70,88,92,76,88,60,75,72,74,70,87,96,63,73,71,78,64,99,70,81,92,95,79,88,78,92,77,68,90,90],
[62,61,78,87,77,99,87,85,63,93,95,82,82,90,95,93,69,99,85,71,72,77,99,84,97,77,76,75,78,67,97,80,60,67,99,77,66,79,94,61],
[72,82,83,94,72,71,88,73,62,65,85,75,82,84,91,80,61,67,87,71,66,76,84,98,83,83,68,82,62,62,83,67,84,67,61,89,70,81,94,72],
[78,79,87,61,95,70,73,89,78,92,60,76,68,84,75,91,68,75,73,62,77,89,69,94,88,63,75,98,76,69,70,95,89,90,88,76,60,61,65,70],
[85,66,79,93,82,86,76,82,61,90,85,70,71,86,64,99,89,79,97,66,89,99,61,70,81,89,78,74,82,84,76,67,82,95,92,64,81,68,87,74],
