
P = 1;

n = 30;

m = 30;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[93,66,62,81,72,68,98,86,93,61,81,88,97,72,82,83,80,93,64,88,75,66,99,81,70,63,97,88,77,65],
[65,70,63,68,84,68,68,82,86,94,75,67,82,72,80,97,87,92,90,91,81,98,97,80,79,99,75,68,87,92],
[66,85,95,61,85,71,69,85,93,95,79,69,95,62,73,67,99,93,91,81,84,72,79,74,84,91,73,92,91,61],
[76,97,86,71,99,63,82,60,88,68,88,68,69,75,62,74,74,93,67,65,74,92,70,86,98,94,69,71,78,60],
[72,95,90,90,98,81,93,73,81,82,73,61,82,82,76,84,88,82,77,96,88,91,80,98,69,78,84,78,89,63],
[71,94,98,61,76,96,82,62,61,95,84,74,89,98,96,97,82,77,80,99,73,68,82,93,66,84,63,90,62,92],
[85,65,78,83,66,95,72,80,97,73,68,73,88,97,71,76,94,85,93,66,84,98,74,98,83,72,82,86,95,77],
[71,80,82,81,96,89,76,68,61,65,73,69,78,93,98,81,70,93,66,95,91,82,86,66,81,69,70,63,88,65],
[80,99,86,63,80,74,84,89,82,85,94,87,95,65,81,85,86,83,78,85,70,70,67,96,68,88,66,78,84,94],
[76,96,85,94,99,97,68,75,78,82,61,73,69,88,70,90,73,88,65,84,73,76,86,81,72,86,61,70,96,85],
[64,72,74,81,66,73,71,74,81,89,88,74,94,98,94,64,80,99,93,86,83,66,94,61,79,66,87,73,69,84],
[90,73,88,64,87,95,70,98,61,91,87,90,65,82,80,99,78,60,98,71,78,74,70,72,75,81,71,95,94,80],
[71,85,85,99,81,64,86,91,62,88,82,82,70,79,64,90,78,82,90,69,86,61,75,88,65,82,69,76,77,64],
[88,80,81,66,72,62,70,98,86,65,78,68,87,88,88,83,78,98,97,61,99,83,94,74,71,99,97,73,68,66],
[69,96,87,82,94,99,84,65,89,70,70,68,71,89,96,91,72,67,81,69,68,81,85,62,87,88,93,76,93,61],
[83,62,90,62,84,84,93,61,81,82,63,91,90,74,72,87,97,84,94,79,86,94,92,63,88,71,83,73,88,77],
[75,71,79,65,73,96,81,66,97,63,80,60,86,71,75,99,90,64,83,84,83,61,70,67,96,90,79,80,63,67],
[97,70,70,68,75,75,64,97,73,61,60,93,94,86,64,61,77,94,65,61,70,81,94,72,88,91,62,99,63,98],
[66,60,68,76,60,76,91,97,65,64,98,97,98,92,83,94,85,93,89,91,94,91,72,80,64,92,63,98,92,66],
[96,90,98,97,67,99,73,90,96,78,87,86,75,77,71,90,63,96,83,92,79,69,76,91,82,80,84,85,78,68],
[92,67,98,90,64,97,81,69,88,77,87,67,96,94,76,99,84,79,95,60,64,75,61,80,98,83,60,74,69,70],
[82,61,69,81,83,73,78,65,82,98,74,61,97,70,95,73,69,72,85,97,72,89,64,73,61,62,89,61,77,98],
[63,91,91,73,64,74,78,75,79,93,65,94,94,63,96,82,68,98,86,93,95,90,74,99,95,75,93,84,68,62],
[82,64,94,73,69,98,88,87,73,99,72,79,93,99,74,82,81,74,80,99,60,75,89,74,66,84,82,99,69,82],
[62,83,86,88,97,95,78,77,83,92,76,87,63,62,86,69,84,99,83,64,98,83,71,87,98,69,72,72,68,73],
[94,62,96,81,82,85,76,61,62,91,85,71,71,88,73,97,97,89,97,80,93,95,96,96,83,94,65,87,98,65],
[92,92,60,88,65,74,66,82,75,68,65,60,79,76,80,84,66,77,73,63,90,98,90,86,94,73,72,91,92,70],
[89,76,94,81,97,60,95,63,74,71,71,71,63,83,80,84,67,86,61,81,89,83,79,79,61,66,85,73,89,69],
[75,78,86,70,99,83,70,95,86,84,98,89,95,61,72,75,85,80,93,79,93,82,94,72,94,96,70,71,69,60],
[72,85,78,90,87,70,73,97,97,91,73,95,73,60,88,85,68,66,97,61,85,82,76,71,87,70,67,97,73,69]];
