
P = 1;

n = 30;

m = 30;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[92,77,98,81,71,81,63,85,65,82,96,90,60,60,62,76,80,66,85,92,64,83,71,96,65,84,88,70,68,78],
[66,92,95,64,74,98,86,69,84,91,83,80,73,84,73,68,92,85,74,77,69,78,93,80,66,98,97,95,60,65],
[73,66,98,61,63,64,91,89,73,67,80,88,88,86,72,93,94,97,78,68,66,80,78,91,60,85,82,97,72,74],
[95,77,73,85,70,76,81,62,65,86,69,77,74,89,63,79,74,97,76,85,97,74,65,76,66,65,93,88,95,97],
[62,90,66,67,75,77,83,96,71,88,74,72,66,88,94,61,67,68,91,83,93,88,98,98,96,96,96,81,76,91],
[70,70,73,77,78,80,86,61,68,89,90,82,61,88,70,95,89,78,64,72,93,89,61,83,80,89,79,76,71,95],
[99,81,66,64,90,84,84,68,77,92,97,67,74,91,87,76,86,69,94,82,81,80,72,74,63,84,64,75,60,75],
[70,91,88,68,95,71,84,71,71,62,63,69,61,69,60,89,77,78,98,64,61,71,84,65,86,87,89,90,62,81],
[97,65,64,77,73,91,88,98,62,60,92,65,61,93,66,93,82,83,71,72,87,64,84,63,69,62,91,90,92,85],
[63,81,82,67,98,88,98,79,78,92,71,70,97,72,63,95,65,86,71,68,90,98,73,74,62,74,68,85,97,60],
[62,60,81,77,60,72,65,90,91,83,83,62,93,72,66,96,60,63,74,71,71,65,61,76,71,95,83,80,72,80],
[72,75,72,86,84,64,98,89,95,89,64,70,83,97,74,89,85,74,84,92,85,87,89,79,96,92,74,79,64,87],
[91,77,94,63,63,78,60,61,67,87,82,63,97,97,60,71,78,77,78,62,61,95,81,82,74,77,75,89,96,79],
[76,79,96,62,75,91,80,75,84,79,62,98,82,91,95,74,94,73,83,72,67,85,68,89,67,82,66,82,63,95],
[94,71,66,90,73,81,74,93,96,98,72,90,97,94,81,84,68,76,98,84,88,97,69,88,78,68,63,85,91,66],
[72,77,78,78,67,83,60,73,77,88,72,81,71,61,68,92,85,68,60,75,92,81,73,93,69,91,62,64,68,85],
[71,72,62,81,83,61,64,75,75,73,63,87,87,74,80,87,99,65,95,99,81,80,72,86,73,74,69,75,78,70],
[60,81,82,62,62,65,64,99,80,79,64,76,98,83,82,78,70,73,75,66,65,88,86,77,74,99,91,76,67,62],
[86,67,83,60,62,78,98,98,77,78,69,73,86,99,97,61,77,67,66,84,65,71,73,83,81,79,75,64,95,82],
[66,73,81,90,74,75,68,72,73,77,82,82,82,61,81,79,94,90,79,60,75,84,64,80,68,85,99,83,81,87],
[97,88,60,78,70,66,94,70,70,99,79,93,74,61,86,95,73,80,78,92,80,85,68,84,65,68,61,64,83,83],
[83,72,63,84,91,65,82,77,67,93,68,86,86,82,79,72,70,84,84,88,68,64,73,69,81,78,77,74,74,93],
[97,98,65,92,74,88,89,96,97,96,89,66,74,67,88,94,71,98,70,95,78,79,92,91,88,73,61,97,79,76],
[90,69,66,96,61,80,84,91,76,82,87,98,88,94,65,68,80,77,99,90,64,77,61,96,61,89,61,62,87,81],
[70,69,90,76,65,83,96,82,74,65,64,94,63,84,88,60,84,68,69,83,98,74,61,60,70,94,81,64,96,60],
[85,67,70,67,75,67,90,64,89,65,69,85,91,64,61,79,64,86,79,74,69,69,80,62,61,82,96,83,86,85],
[75,71,84,77,78,99,85,61,63,66,66,64,92,97,68,93,68,65,71,87,79,81,88,91,75,90,73,64,65,60],
[89,80,63,73,98,74,64,75,75,68,81,73,64,73,62,73,99,70,78,70,89,89,83,69,80,99,99,93,95,64],
[85,84,77,81,89,75,95,93,82,62,93,63,75,98,69,69,63,68,71,81,70,60,62,86,61,82,85,61,67,72],
[97,85,96,74,66,77,81,93,70,95,95,96,99,62,86,68,71,89,68,82,62,78,74,64,64,75,78,81,68,85]];
