
P = 1;

n = 40;

m = 40;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[65,87,91,65,61,60,72,66,68,93,70,90,81,65,67,61,95,76,93,73,92,75,61,76,99,71,75,83,85,66,86,82,86,77,79,79,70,91,85,78],
[76,87,61,97,92,60,98,87,77,83,60,69,98,93,77,89,64,85,72,81,83,99,96,69,68,75,89,78,67,66,89,75,94,90,73,86,90,63,66,99],
[79,66,61,77,92,70,99,88,95,63,70,71,62,98,80,63,73,61,73,72,68,62,80,94,84,93,80,67,88,86,66,67,85,99,77,69,70,76,97,97],
[79,99,68,74,97,81,69,63,82,82,67,82,77,87,76,61,72,89,68,93,67,67,60,84,66,69,93,76,77,83,74,89,82,74,95,72,95,64,67,78],
[86,66,92,63,94,69,97,98,90,65,91,97,64,84,82,71,93,75,79,63,90,85,92,73,60,87,77,95,91,76,65,69,82,90,65,68,99,62,67,89],
[99,90,78,64,74,60,67,60,68,86,63,98,64,95,63,96,74,72,83,97,88,89,66,71,71,63,71,62,65,70,91,65,61,61,61,67,62,68,67,70],
[86,62,60,90,89,64,78,63,76,62,60,97,83,67,68,94,62,71,96,68,82,79,65,83,80,98,90,82,66,90,84,84,92,85,67,82,81,85,77,97],
[87,78,94,70,77,94,64,79,66,60,79,80,79,84,63,60,82,85,74,80,67,99,65,60,76,64,74,97,89,91,86,69,61,73,79,78,67,76,90,65],
[68,69,85,88,94,80,80,68,98,86,89,65,77,86,97,93,82,63,82,71,87,69,72,88,74,84,67,81,60,97,79,68,66,96,88,92,69,60,93,99],
[87,74,64,64,60,94,90,74,97,64,85,76,73,90,65,87,74,64,61,74,93,72,74,91,68,63,76,69,95,69,68,82,83,65,79,75,99,69,89,88],
[73,66,65,79,96,62,98,70,66,91,84,91,63,91,82,64,94,98,73,89,67,74,64,82,79,83,97,70,84,86,98,89,93,95,68,89,89,99,92,95],
[90,76,78,86,67,61,90,93,91,95,75,99,61,71,73,80,94,71,90,78,97,81,99,82,68,68,72,98,67,96,85,89,72,64,75,72,97,97,97,88],
[85,64,79,86,75,93,99,69,64,89,79,93,62,79,76,71,79,80,61,78,76,86,99,80,82,67,84,79,64,82,68,81,78,79,60,94,72,99,95,68],
[80,67,62,83,78,70,86,97,90,87,67,66,65,66,78,88,73,63,67,70,77,67,83,95,87,83,89,91,82,85,92,95,92,94,70,70,64,96,99,86],
[75,66,92,80,64,70,68,78,65,68,80,82,67,63,78,86,87,67,78,61,92,62,96,76,96,98,78,92,94,77,78,61,75,62,82,80,72,82,90,70],
[82,70,92,82,73,70,68,92,78,78,86,62,80,74,71,68,73,89,60,99,99,78,61,66,80,75,78,85,89,68,95,72,70,87,94,76,90,94,68,68],
[73,94,62,85,69,73,94,74,95,94,73,94,65,66,92,85,81,71,62,71,79,97,75,82,77,61,98,67,95,98,67,60,85,69,86,86,75,72,60,70],
[66,65,96,71,72,88,89,93,99,91,96,71,81,71,93,90,72,83,97,60,81,96,92,66,65,70,84,80,82,84,82,89,90,70,92,62,99,73,87,90],
[65,84,61,78,95,86,68,60,69,65,92,83,61,84,81,98,87,66,71,69,82,85,90,64,96,75,66,95,88,86,85,93,70,79,71,65,97,71,97,99],
[76,81,82,69,98,95,60,85,93,71,94,76,88,77,80,84,92,79,79,80,65,97,66,75,68,69,72,65,81,62,96,89,83,78,91,81,66,83,66,99],
[94,93,75,74,62,88,99,94,99,70,66,64,99,64,71,67,66,75,65,87,77,93,68,61,64,91,74,70,74,73,69,60,66,77,75,68,97,74,94,96],
[76,92,92,76,97,63,75,63,78,72,82,88,66,82,81,70,66,95,72,80,68,81,81,66,90,88,66,87,94,60,75,70,85,67,78,82,62,94,77,81],
[98,91,61,64,65,82,66,71,69,78,92,78,92,65,84,74,85,83,94,79,83,69,81,68,69,60,82,71,86,91,84,84,74,85,81,80,99,79,83,69],
[98,67,87,82,72,63,88,89,86,82,60,62,84,82,62,93,74,77,64,60,60,81,76,75,66,97,87,66,69,70,67,67,78,86,81,82,89,69,64,68],
[84,64,62,68,86,64,93,92,73,97,84,74,70,61,81,69,90,68,67,99,70,74,98,80,60,71,95,81,81,99,89,97,63,91,65,82,88,98,74,61],
[87,99,67,98,92,88,67,74,88,74,74,99,80,64,71,80,76,66,61,89,97,83,86,61,66,83,75,94,81,81,88,60,72,95,90,64,84,89,71,72],
[95,85,63,75,81,75,95,89,73,89,78,63,72,96,64,78,79,71,65,60,92,93,93,97,80,83,93,64,73,64,69,68,81,72,76,63,79,71,92,85],
