
P = 1;

n = 35;

m = 35;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[74,80,97,74,96,64,75,60,94,66,68,70,70,67,72,98,74,99,60,78,99,92,65,68,79,94,65,74,81,89,78,96,61,76,62],
[97,80,77,89,74,75,98,76,85,65,88,76,79,80,76,89,79,61,86,87,80,80,92,86,94,81,65,90,74,81,84,63,93,93,92],
[67,68,82,75,94,79,63,62,91,75,78,80,94,71,99,73,91,79,65,78,65,78,75,87,84,96,71,87,89,96,80,88,65,94,63],
[91,74,98,93,65,74,63,77,60,75,76,74,98,88,71,68,93,82,83,73,66,71,76,94,60,73,66,80,70,60,83,61,66,74,86],
[71,88,81,81,80,88,89,94,87,77,98,95,63,72,71,76,78,82,92,64,75,97,70,95,67,63,71,60,69,85,86,73,65,60,94],
[85,88,83,72,75,93,62,63,96,74,66,64,84,88,88,89,63,86,91,91,85,94,62,86,96,79,64,69,84,64,95,61,93,78,73],
[60,63,67,95,91,81,61,95,98,90,76,87,85,94,70,76,79,97,70,65,93,89,62,94,65,66,89,67,91,99,72,92,95,80,79],
[86,93,81,82,91,63,90,70,80,84,81,89,63,78,99,61,63,81,63,89,86,69,70,93,93,61,66,85,96,78,96,83,71,77,97],
[63,80,87,73,93,71,86,82,66,96,81,67,99,62,70,80,81,72,90,74,65,92,72,82,88,90,78,71,62,96,68,97,68,95,62],
[61,98,89,83,65,85,97,72,77,91,75,97,72,87,88,79,92,80,91,66,68,74,84,72,76,72,80,65,73,68,67,66,98,96,82],
[63,82,79,68,99,62,83,88,67,62,76,86,86,96,69,92,97,83,68,69,91,73,81,96,86,81,64,92,80,92,74,75,66,85,75],
[97,88,98,86,95,92,62,73,78,91,82,62,80,98,71,81,89,84,62,86,62,76,82,94,88,66,61,63,73,86,79,62,66,69,88],
[93,62,83,66,72,66,81,75,86,79,78,67,68,62,61,86,96,77,60,90,65,67,83,61,72,70,72,74,68,81,63,62,75,78,60],
[80,84,81,87,70,92,65,69,93,99,70,79,95,88,72,85,93,79,61,94,91,63,98,65,71,80,60,65,87,70,66,99,94,79,86],
[96,64,91,65,97,90,76,68,85,96,80,63,89,99,64,76,82,99,74,80,70,86,72,68,66,83,66,65,69,77,92,98,81,75,95],
[70,66,71,79,83,67,99,86,89,91,82,97,65,81,63,77,84,82,90,92,88,65,98,85,66,75,69,64,89,85,60,99,91,63,70],
[74,63,62,93,84,93,67,73,90,81,76,68,97,90,90,89,70,95,79,96,93,86,65,98,75,90,90,67,73,93,77,80,88,79,65],
[72,64,64,85,95,85,94,95,82,84,85,63,95,72,74,83,65,61,80,95,68,71,77,75,76,71,93,88,91,64,93,96,69,98,81],
[96,75,67,91,98,84,68,93,71,72,68,94,69,61,74,65,69,77,82,85,86,85,70,74,69,74,68,65,83,98,78,79,73,86,62],
[63,62,62,97,73,74,97,67,76,98,73,73,67,83,87,84,69,73,94,83,74,69,83,79,84,81,97,96,87,75,90,90,77,93,79],
[90,99,76,89,75,66,95,88,74,78,76,90,79,81,85,62,95,86,78,74,62,91,71,98,78,79,89,61,96,74,80,87,73,89,68],
[89,95,63,69,61,73,85,92,92,98,69,87,93,87,65,67,89,88,71,88,67,82,69,68,78,83,80,97,88,61,66,69,97,61,79],
[90,75,96,74,67,95,75,94,88,62,91,88,92,80,91,80,87,73,81,87,83,96,99,81,84,61,79,94,90,80,65,72,95,61,87],
[63,88,94,89,69,97,81,89,89,61,72,61,80,85,82,99,60,70,98,81,94,99,60,80,81,73,85,94,68,79,73,63,99,67,93],
[68,64,74,97,85,67,69,78,79,86,92,78,87,62,76,60,97,68,93,69,81,66,95,75,66,66,80,70,65,88,95,74,84,61,63],
[62,68,65,80,87,91,73,97,70,67,73,71,96,73,96,66,95,94,93,62,60,99,83,62,96,63,97,62,87,98,98,81,98,63,62],
[77,94,67,74,97,74,80,60,71,85,96,69,80,90,62,75,82,93,98,85,81,61,82,84,80,73,74,62,63,77,96,81,63,95,87],
[60,69,67,60,72,93,96,73,65,78,75,80,93,60,70,78,82,63,92,98,84,97,72,78,61,81,66,82,84,61,61,85,62,69,85],
[75,94,74,80,91,84,96,64,77,88,74,87,62,70,80,92,86,77,64,64,70,85,70,84,62,63,86,87,65,87,72,72,81,78,93],
[72,63,81,68,72,69,83,60,72,93,72,64,79,81,61,75,92,78,77,76,80,80,62,99,85,89,64,98,62,82,83,67,77,64,75],
[90,73,90,82,77,75,94,74,94,75,67,61,99,85,70,76,98,90,70,89,68,92,93,98,86,76,81,93,85,85,61,75,90,91,89],
[68,67,83,82,93,91,89,87,90,66,97,98,96,88,61,86,88,85,71,78,71,87,99,97,73,76,98,80,66,81,70,74,88,85,88],
[74,76,69,61,99,68,98,97,96,78,90,74,98,75,86,76,79,65,75,76,70,83,66,83,90,87,93,96,68,70,77,82,87,86,75],
[78,86,65,75,83,84,98,89,74,73,75,91,92,73,98,60,83,82,66,66,72,86,91,60,94,94,77,76,81,64,91,99,82,88,66],
[97,72,96,87,79,62,94,70,86,67,68,87,83,82,85,81,86,71,65,87,65,99,64,73,72,60,96,63,83,85,61,80,89,98,67]];
