
P = 1;

n = 30;

m = 30;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[60,69,99,86,94,80,94,78,92,73,65,99,89,73,98,95,74,82,60,91,68,87,64,64,83,84,65,88,71,81],
[87,63,82,86,90,69,99,76,87,83,82,93,83,71,98,73,66,73,88,67,64,96,86,60,92,61,85,90,89,88],
[63,68,92,86,95,74,87,86,82,74,69,64,99,84,75,98,90,74,63,78,73,67,66,99,60,91,92,77,81,81],
[65,76,90,89,62,77,63,81,95,86,96,64,82,87,81,90,85,63,64,88,81,69,88,79,68,88,70,60,65,83],
[73,62,60,95,92,94,64,87,76,99,65,64,96,88,91,69,78,69,72,74,89,93,83,77,72,83,97,75,75,94],
[98,88,89,90,76,81,85,72,68,93,72,74,97,60,94,80,69,72,89,81,86,79,66,69,88,70,92,78,85,67],
[72,76,87,61,66,95,74,83,68,75,68,72,81,65,72,75,78,73,87,67,94,65,86,60,74,67,62,98,85,88],
[97,89,64,76,83,62,72,97,78,72,72,86,84,85,84,88,60,62,61,87,61,87,84,80,79,98,87,81,88,72],
[61,77,93,65,94,76,60,98,66,70,70,70,96,86,96,72,66,96,74,67,76,76,86,60,96,65,91,75,78,79],
[79,80,97,72,77,83,81,77,81,87,87,83,97,76,69,93,88,75,82,95,74,98,71,60,90,99,97,81,74,75],
[93,93,95,82,97,73,97,78,82,78,65,62,93,95,78,94,80,98,61,62,93,67,92,64,67,83,95,96,96,69],
[63,81,94,91,63,92,64,60,70,78,70,68,80,63,63,90,89,83,89,90,78,82,97,70,79,96,85,74,84,82],
[76,88,63,70,79,99,94,75,91,97,85,62,65,66,97,60,88,79,83,69,69,93,92,99,64,63,95,89,77,80],
[63,85,60,99,96,79,90,82,86,81,79,71,75,76,69,65,68,98,84,92,67,93,77,91,92,81,94,80,63,64],
[92,98,89,92,97,77,63,87,60,89,61,71,60,76,80,70,81,88,60,65,72,99,91,90,83,75,63,69,95,66],
[73,79,65,63,71,94,72,74,74,64,63,75,76,96,91,88,98,65,76,90,62,81,81,93,71,64,61,74,74,88],
[73,79,68,78,74,79,64,87,86,78,91,81,93,99,77,77,87,67,82,96,97,84,77,71,70,80,75,71,94,81],
[99,99,61,67,69,67,79,74,94,97,92,78,78,78,77,88,95,97,95,69,85,85,93,62,88,95,82,63,66,68],
[77,98,68,70,97,77,77,76,83,64,73,76,82,84,86,91,72,81,80,99,90,65,76,75,99,64,63,81,60,61],
[82,77,99,82,79,97,91,96,65,75,92,79,83,66,95,69,98,67,82,70,66,64,76,75,71,75,79,74,89,71],
[76,63,80,75,85,99,64,76,88,70,83,80,81,66,87,76,67,77,75,89,79,73,93,95,88,65,63,60,71,84],
[71,87,87,92,95,64,91,99,72,79,61,96,92,82,94,79,90,62,88,65,83,67,79,69,95,67,74,90,67,85],
[74,71,65,93,63,60,89,86,91,61,66,93,89,90,75,84,69,98,78,89,63,61,96,82,62,83,82,76,73,81],
[94,79,92,91,72,87,91,61,74,82,95,72,67,84,62,75,60,63,73,78,92,76,72,80,91,74,64,65,83,77],
[78,69,97,71,60,61,90,83,63,64,97,98,76,65,74,78,80,75,81,85,85,65,93,89,86,84,96,90,81,79],
[67,60,80,96,63,80,98,93,63,93,98,60,83,66,97,97,77,77,64,90,62,90,96,96,71,82,72,67,64,94],
[78,71,86,98,60,89,70,98,74,65,83,72,66,66,71,95,95,88,73,60,78,67,82,74,95,93,88,68,61,92],
[94,79,96,72,70,96,61,80,86,75,78,69,80,76,67,83,71,62,71,84,62,81,84,84,88,79,78,76,79,71],
[69,65,82,97,77,84,93,70,97,71,78,75,72,90,91,79,73,62,81,84,79,84,97,63,60,85,74,70,62,86],
[81,63,91,96,60,69,80,85,71,77,96,89,92,68,79,83,87,92,78,60,68,97,84,66,92,77,91,66,87,85]];
