
P = 1;

n = 30;

m = 30;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[92,61,88,76,97,80,85,77,65,96,87,93,78,79,93,97,95,80,82,73,73,90,70,89,88,62,66,80,60,94],
[65,85,87,86,61,84,66,78,93,72,66,80,97,84,60,91,74,95,63,96,68,76,78,70,66,67,64,72,79,64],
[98,76,81,85,62,74,61,61,84,95,73,91,75,70,67,67,93,81,94,97,69,94,73,88,96,79,87,60,84,66],
[97,82,74,70,68,69,85,61,70,69,96,83,92,64,85,60,63,79,81,90,68,83,76,81,71,73,93,90,73,77],
[96,62,99,62,73,99,71,90,61,81,99,89,96,92,93,82,84,89,93,65,79,61,80,95,74,91,60,67,81,74],
[84,69,68,76,72,81,75,83,71,68,97,63,98,93,87,83,67,71,72,92,68,83,85,89,71,60,72,71,67,94],
[77,92,95,78,68,99,99,75,75,63,84,72,98,74,65,85,89,65,96,94,97,96,77,83,85,80,83,98,84,82],
[84,61,66,71,79,66,71,71,82,86,66,98,90,64,64,87,81,93,92,69,87,82,65,97,65,91,77,80,81,61],
[62,65,95,69,76,66,75,79,69,89,97,75,79,87,71,83,67,92,77,91,61,96,73,67,93,70,90,63,90,71],
[64,85,76,91,86,84,98,93,64,67,83,93,75,94,81,86,78,80,71,87,71,72,83,77,71,77,87,61,80,70],
[72,76,87,80,60,73,97,90,66,61,89,81,94,64,76,67,83,86,79,94,73,91,66,96,68,78,65,87,71,77],
[89,84,94,76,96,94,89,93,76,88,86,65,61,73,70,69,72,93,95,92,87,60,83,85,89,83,95,94,62,67],
[72,92,83,98,68,79,84,90,65,60,70,91,65,71,96,67,73,69,60,60,61,79,61,76,97,90,91,92,76,93],
[99,88,77,82,86,86,94,70,68,99,62,78,82,68,89,79,75,94,80,68,95,81,87,96,97,76,78,80,69,94],
[73,60,75,83,75,61,69,69,64,77,60,66,87,74,66,76,85,82,71,65,90,98,86,69,94,75,86,64,87,87],
[98,93,87,65,76,62,99,77,63,95,94,95,61,73,70,60,81,95,82,92,93,64,82,71,65,76,79,83,72,66],
[70,63,99,90,68,75,92,67,92,88,62,78,83,96,91,93,96,73,81,70,97,74,66,80,77,63,88,96,79,93],
[63,81,96,94,71,96,70,96,64,94,84,98,65,67,86,96,93,74,61,66,76,91,72,74,63,89,78,91,86,97],
[76,81,78,72,75,82,69,77,78,65,72,94,95,77,61,74,65,86,88,67,92,97,90,64,71,93,94,89,76,72],
[78,93,93,97,97,68,71,66,86,89,63,90,83,91,67,76,65,72,95,93,71,87,90,61,92,94,86,78,83,63],
[90,62,96,83,91,93,91,94,92,69,83,87,99,98,78,98,66,83,63,61,69,74,81,91,68,73,85,94,91,69],
[89,81,63,85,96,86,71,79,80,63,89,95,90,80,85,61,79,91,84,82,85,93,88,66,85,96,71,70,83,94],
[71,72,75,66,90,63,92,61,82,72,96,71,99,78,92,84,79,71,68,96,85,93,89,73,91,66,70,62,69,85],
[96,80,89,63,79,79,66,71,72,80,76,60,92,75,71,76,92,90,79,60,86,64,85,68,77,76,66,79,70,75],
[96,98,88,86,61,67,97,99,78,70,79,86,62,63,62,73,71,86,96,82,86,82,86,71,82,96,79,89,67,89],
[64,64,87,92,82,80,91,79,71,70,81,82,96,84,86,90,97,89,76,93,72,94,68,90,97,90,78,76,71,78],
[65,68,82,84,60,64,96,92,75,67,94,97,90,82,81,68,65,70,89,73,96,61,60,64,84,97,86,94,74,98],
[72,71,66,86,96,98,82,84,82,98,92,68,87,74,83,68,82,88,70,71,93,66,65,93,70,81,91,89,75,97],
[87,80,68,85,66,96,75,89,81,90,79,65,98,66,79,81,66,61,61,76,64,87,83,69,80,85,82,63,74,90],
[60,93,70,69,78,76,65,86,97,78,76,76,83,74,74,62,88,80,95,89,97,60,76,80,61,89,97,84,92,72]];
