
P = 1;

n = 45;

m = 45;

w1 = 1.00;

w2 = 5.00;

L = 3.00;

g = 1.26;

t = 
[[92,97,85,71,84,99,76,71,98,97,71,93,63,98,95,77,71,79,92,69,89,90,81,79,98,79,86,84,63,63,90,87,60,76,98,84,67,66,88,65,63,99,90,98,98],
[85,76,61,65,60,70,94,90,83,73,88,63,91,72,98,86,95,77,86,71,67,62,70,73,90,68,68,90,98,66,80,84,82,81,89,74,83,75,64,67,80,92,70,63,97],
[60,89,92,77,67,95,76,69,65,89,60,65,97,82,64,95,62,80,70,75,69,84,90,84,89,97,96,81,99,99,78,91,88,62,68,95,97,84,64,95,65,96,60,62,78],
[96,90,72,76,60,79,77,84,70,93,73,99,89,95,99,88,65,90,76,68,91,63,97,67,60,84,73,96,77,67,75,73,97,79,82,97,99,99,82,61,93,95,60,82,82],
[91,71,80,82,79,88,65,75,77,72,75,62,77,71,79,85,78,92,74,98,66,64,89,66,78,82,91,65,82,73,88,74,76,60,88,88,88,93,63,97,97,78,99,75,89],
[78,92,60,63,98,90,61,62,79,67,80,61,98,86,75,64,66,81,80,66,69,60,86,94,63,83,92,81,83,99,63,93,83,63,88,81,85,90,84,64,89,64,97,88,82],
[64,84,88,86,96,86,87,97,72,82,60,96,66,74,71,65,77,96,88,72,85,69,97,67,85,93,96,82,82,76,64,86,60,85,64,97,71,92,94,84,74,86,72,80,60],
[75,77,69,71,65,73,96,66,62,63,92,87,92,74,69,68,70,88,69,95,84,98,99,76,84,75,82,70,87,94,63,62,71,64,65,68,70,94,75,72,89,99,60,81,65],
[61,90,75,81,91,63,66,89,62,74,73,69,97,75,96,91,78,90,95,75,95,63,85,89,70,89,79,61,89,92,66,83,82,74,96,65,77,94,94,71,69,99,80,66,75],
[68,89,85,90,84,60,77,80,77,99,90,67,70,84,88,62,90,71,85,64,60,82,73,94,77,76,63,76,88,61,83,88,83,69,78,67,61,96,79,79,87,62,86,97,86],
[74,99,76,78,76,73,78,99,78,72,68,87,76,84,75,69,60,96,92,69,74,92,70,62,71,81,89,73,67,86,91,82,78,60,92,94,73,70,85,83,74,93,62,82,78],
[70,92,78,66,84,79,80,76,81,75,80,63,64,85,62,83,77,76,61,77,68,87,82,78,73,97,85,66,60,67,76,70,99,86,76,76,65,88,84,79,63,64,82,60,82],
[76,83,99,93,76,76,61,95,90,72,68,87,97,67,87,64,83,97,64,70,65,72,67,94,96,78,89,93,92,89,75,69,64,74,62,72,82,63,68,72,67,68,99,64,75],
[79,61,99,68,97,61,74,69,60,60,65,79,89,98,71,71,73,80,75,79,82,88,61,78,88,73,85,96,65,82,72,76,83,63,84,80,96,90,89,96,90,86,67,72,85],
[79,83,90,91,90,70,74,70,63,84,98,69,61,87,74,83,99,90,98,94,66,78,90,97,99,78,79,86,86,91,63,65,74,93,96,97,95,62,67,99,78,98,68,80,85],
[74,95,76,96,94,70,62,64,92,99,64,70,79,82,96,62,85,61,69,70,90,66,66,84,73,97,63,71,97,83,88,71,78,64,67,64,74,61,69,98,93,73,69,64,95],
[65,66,72,99,75,82,81,81,80,65,87,69,68,90,66,83,79,69,94,83,76,90,90,70,99,88,63,64,89,67,91,95,73,63,86,81,78,67,94,90,64,81,60,65,64],
[66,80,75,76,66,90,84,97,80,94,96,61,89,61,82,96,84,69,70,88,95,83,98,94,77,88,91,91,88,96,95,87,76,70,63,83,92,79,80,73,66,68,66,95,61],
[80,92,86,90,94,66,77,77,64,72,86,92,63,77,73,91,64,60,99,66,95,74,99,74,86,64,80,95,62,68,88,82,60,74,72,86,72,90,95,76,94,81,61,89,99],
[74,80,95,74,71,62,69,86,61,75,72,97,88,99,99,96,88,81,96,94,94,74,99,76,69,75,70,90,68,91,81,82,71,77,96,74,79,97,60,72,73,65,69,93,96],
[60,89,84,81,77,71,67,91,70,75,60,77,85,90,86,76,72,60,79,81,89,94,92,86,86,96,91,83,97,84,80,97,73,96,78,82,99,78,73,69,93,73,79,71,96],
[97,79,60,97,99,81,86,85,65,65,63,61,88,87,98,65,99,95,70,95,65,93,95,75,66,96,61,72,67,72,68,64,91,60,94,82,73,80,99,78,77,63,71,98,82],
[69,63,81,96,73,76,93,66,63,61,65,60,62,77,67,74,77,64,97,69,98,80,82,70,79,92,88,74,63,86,96,64,81,69,92,94,86,77,93,81,78,98,81,80,67],
[81,86,76,85,84,85,83,64,99,93,75,83,73,90,86,91,78,82,72,88,74,99,66,91,92,87,62,82,61,74,81,82,61,97,99,85,74,82,81,65,67,96,88,73,78],
[66,64,97,88,69,85,94,68,83,77,60,70,79,74,63,94,95,85,87,84,76,64,90,98,85,95,98,73,75,71,92,81,75,81,69,84,98,95,84,81,72,84,83,84,90],
[87,70,77,64,97,61,81,61,91,71,78,78,69,91,93,80,75,66,88,96,67,72,86,62,97,67,67,73,83,91,96,70,61,73,66,90,67,79,91,90,91,61,69,60,84],
[94,73,60,93,61,88,60,65,75,95,94,74,62,60,97,93,96,99,86,61,98,76,68,77,67,99,68,60,60,61,84,94,74,76,87,67,97,80,72,64,75,99,78,69,99],
