
m = 20;

n = 20;

Amin = 160;

Amax = 200;

B = 7680;

lambda = 20.00;

c = 
[[6,7,7,9,7,6,3,4,6,8,8,4,6,8,7,8,8,3,7,3],
[10,3,7,9,9,6,7,2,2,5,10,6,8,4,2,4,8,10,6,2],
[6,3,4,10,8,7,5,3,8,10,4,6,9,7,4,6,9,9,6,9],
[10,6,2,7,6,9,9,2,8,3,2,3,2,4,9,8,9,4,7,5],
[10,7,9,9,3,9,4,10,7,8,6,5,10,6,10,6,4,7,6,9],
[8,6,8,8,6,5,4,2,7,9,3,4,6,10,2,5,6,2,5,10],
[9,9,4,6,3,10,10,5,6,3,10,3,5,8,8,9,2,10,8,5],
[8,9,7,10,7,6,5,2,6,6,10,2,4,10,7,5,10,4,7,5],
[4,6,5,7,10,2,4,10,10,10,2,5,6,6,5,2,10,6,10,5],
[10,7,4,10,7,9,5,6,9,8,9,2,3,3,8,3,10,8,9,9],
[5,10,4,9,5,5,8,2,7,7,3,6,3,5,5,8,3,6,10,2],
[3,7,2,3,6,6,4,6,3,9,4,6,6,4,3,7,5,9,7,10],
[3,9,3,4,3,7,9,3,9,6,10,2,2,8,3,7,4,3,9,3],
[10,2,6,4,3,7,9,6,3,6,4,4,4,5,4,3,8,9,4,7],
[5,10,5,3,8,4,6,10,5,4,9,2,3,4,4,4,7,3,6,6],
[5,6,8,5,10,9,6,5,5,7,8,6,6,2,8,3,4,10,9,5],
[4,6,4,3,6,4,3,3,3,7,7,6,3,3,9,9,8,3,3,2],
[8,10,7,10,8,2,3,9,10,8,10,10,3,10,2,8,4,3,7,3],
[7,3,8,6,2,4,4,6,5,3,7,9,9,10,9,5,10,8,3,9],
[5,2,9,7,2,7,2,2,9,7,3,3,6,7,7,7,10,7,2,2]];
