
m = 14;

n = 14;

Amin = 78;

Amax = 98;

B = 3744;

lambda = 20.00;

c = 
[[4,4,5,2,7,5,10,6,6,3,5,2,3,6],
[5,6,7,7,6,10,9,6,5,7,4,4,10,9],
[8,4,9,9,7,3,9,10,6,6,3,9,8,6],
[7,9,10,10,4,4,5,6,10,3,9,5,7,2],
[5,4,9,10,7,7,8,10,6,6,7,9,10,8],
[5,5,3,10,4,2,8,4,2,2,9,8,10,5],
[9,6,5,4,9,10,3,3,5,9,2,7,2,7],
[5,10,4,6,3,3,6,5,3,10,5,10,10,10],
[7,7,4,6,3,5,6,8,3,5,9,6,3,7],
[2,3,10,4,9,3,8,10,4,10,2,3,9,4],
[9,6,10,3,3,4,5,2,5,9,8,6,3,4],
[10,2,9,9,10,8,9,7,7,4,4,7,4,3],
[6,9,5,2,3,4,3,2,4,7,9,8,3,6],
[3,3,6,10,3,4,8,10,8,6,6,2,6,8]];
