
m = 18;

n = 18;

Amin = 129;

Amax = 162;

B = 6192;

lambda = 20.00;

c = 
[[5,7,4,5,8,2,8,9,7,5,5,5,10,10,7,5,3,3],
[9,3,2,2,2,5,7,4,9,8,10,6,2,2,9,4,3,6],
[2,9,5,7,2,8,8,10,5,3,5,4,4,10,5,2,8,4],
[6,5,6,2,2,3,6,10,3,4,3,5,7,2,3,10,7,10],
[5,3,10,6,4,2,8,4,10,10,5,7,10,7,10,5,7,9],
[4,9,8,3,9,7,4,5,7,4,2,2,3,3,3,2,7,3],
[2,3,5,8,9,6,5,8,9,4,9,3,2,9,10,6,10,7],
[3,4,10,8,4,9,6,5,10,7,4,5,6,2,6,8,9,2],
[3,3,8,9,3,4,10,2,2,8,6,10,4,5,10,10,3,3],
[8,7,7,6,2,7,9,4,7,2,10,5,2,10,4,8,8,6],
[10,5,6,10,2,8,7,4,3,7,4,2,6,8,5,9,3,3],
[5,8,6,2,8,3,3,8,2,6,3,6,10,9,10,3,6,8],
[7,3,2,8,6,2,6,10,6,10,9,6,9,10,3,4,10,10],
[6,3,7,4,7,9,7,4,5,6,5,10,3,8,2,10,4,6],
[8,8,3,2,5,8,6,4,8,5,4,5,4,6,6,8,9,9],
[4,5,2,7,7,3,6,6,8,6,4,10,8,8,7,8,8,9],
[3,10,9,9,5,2,2,7,7,6,2,3,3,4,4,10,10,7],
[10,3,9,7,6,2,6,10,7,9,7,2,5,9,2,3,5,5]];
