
m = 22;

n = 22;

Amin = 193;

Amax = 242;

B = 9264;

lambda = 20.00;

c = 
[[8,9,10,5,2,3,4,7,5,6,6,10,8,3,7,7,7,6,4,2,5,4],
[9,4,9,4,5,3,8,5,7,3,3,5,6,10,6,9,6,9,4,9,6,8],
[10,2,4,6,4,6,5,7,6,3,10,5,5,4,4,10,5,10,2,7,4,7],
[6,6,3,9,4,3,7,7,10,6,5,10,8,8,6,2,4,8,2,3,2,3],
[3,3,9,7,9,10,10,9,4,3,4,3,10,4,4,4,9,10,8,4,10,4],
[10,3,4,10,9,2,3,8,2,2,9,9,5,7,6,4,5,6,4,5,7,3],
[7,10,6,6,9,10,6,8,3,3,7,4,2,6,2,10,3,2,2,8,10,3],
[4,3,4,5,8,6,8,4,7,2,3,9,4,9,9,8,4,8,9,10,10,8],
[3,2,7,2,9,5,8,6,7,10,8,7,2,5,2,6,5,5,6,5,4,9],
[3,9,6,3,6,3,2,4,9,10,2,3,10,9,7,7,5,3,4,9,6,4],
[10,6,6,4,9,2,7,9,9,6,5,2,8,8,10,6,10,6,6,10,8,5],
[6,4,9,9,3,2,5,7,3,4,9,7,7,5,7,10,4,3,4,5,2,8],
[2,10,10,10,6,5,7,10,7,10,3,3,8,2,3,10,5,2,3,3,8,6],
[6,2,4,6,4,6,10,4,10,10,10,9,8,3,2,2,2,5,10,3,6,6],
[10,5,5,4,6,4,5,10,9,8,10,2,3,10,4,9,10,3,7,10,10,2],
[2,10,9,10,4,9,2,6,2,9,10,3,2,3,5,4,2,10,8,8,10,7],
[8,10,6,7,2,9,4,2,9,3,8,7,2,9,3,9,4,10,7,3,2,6],
[2,4,6,2,10,3,9,10,6,4,7,8,9,8,6,10,6,4,2,3,10,2],
[10,9,7,2,9,4,10,9,6,2,9,10,2,9,9,7,6,2,9,2,9,6],
[6,4,5,10,7,5,10,4,3,9,9,8,7,7,8,7,4,10,7,2,7,7],
[7,3,2,2,4,9,10,2,4,5,2,7,3,7,8,2,7,7,7,6,3,4],
[9,9,9,2,7,5,10,3,8,6,5,6,5,7,5,4,5,5,5,5,2,6]];
