
m = 18;

n = 18;

Amin = 129;

Amax = 162;

B = 6192;

lambda = 20.00;

c = 
[[2,7,5,5,10,8,10,10,9,6,6,2,5,8,10,8,6,4],
[5,8,9,9,10,5,8,4,6,8,3,8,5,2,2,9,5,2],
[4,5,8,3,9,3,10,10,9,9,5,4,10,9,9,8,7,8],
[2,4,8,4,10,8,8,3,8,9,8,9,7,10,3,4,2,8],
[5,9,7,2,7,2,2,6,7,9,10,3,4,10,3,9,10,9],
[6,8,8,10,6,5,8,9,5,8,2,3,3,3,10,7,10,7],
[5,2,9,10,9,9,2,10,6,10,8,6,6,3,3,4,9,5],
[7,4,3,10,8,10,3,10,9,2,6,9,5,7,9,2,6,5],
[9,4,4,2,3,8,6,7,7,7,9,5,8,4,6,7,3,3],
[6,2,2,5,10,4,10,2,9,8,2,2,9,7,4,10,8,3],
[7,3,9,4,7,5,5,4,5,9,10,5,2,3,5,9,4,2],
[10,3,3,6,7,3,7,6,9,7,5,6,9,8,5,5,8,10],
[6,3,2,10,8,8,4,6,9,5,5,3,6,2,2,5,6,8],
[4,9,10,2,6,2,4,4,8,6,5,6,5,9,5,5,8,9],
[2,8,5,8,10,6,7,5,6,7,6,8,2,8,7,10,7,2],
[10,7,2,6,2,5,8,6,10,9,7,6,7,6,3,8,3,2],
[3,6,3,5,2,7,10,3,3,6,9,8,4,7,2,2,2,3],
[3,8,5,2,4,10,6,9,3,8,7,2,6,6,6,6,8,7]];
