
m = 18;

n = 18;

Amin = 129;

Amax = 162;

B = 6192;

lambda = 20.00;

c = 
[[5,8,5,9,5,3,10,5,9,8,6,9,4,10,9,8,6,3],
[9,10,7,6,2,10,10,4,4,5,9,2,8,4,9,2,9,10],
[4,8,5,9,3,7,5,5,4,4,9,8,3,7,7,8,9,5],
[5,9,6,7,10,4,8,5,4,4,6,2,3,6,6,6,4,5],
[9,8,6,2,8,2,8,9,8,3,4,4,4,7,2,8,4,8],
[9,8,3,2,10,5,10,2,7,3,5,9,5,10,4,9,2,8],
[10,6,6,5,5,6,7,8,3,6,5,3,10,10,9,9,9,8],
[10,8,6,6,7,7,3,10,7,5,7,7,3,4,9,5,7,4],
[10,10,10,2,5,2,10,3,2,8,10,7,3,10,4,5,5,7],
[2,4,5,5,8,8,8,7,10,6,10,4,6,7,3,5,5,5],
[4,4,6,2,10,3,7,9,9,7,4,2,10,2,4,4,5,10],
[10,2,4,9,4,4,9,9,7,2,10,2,5,3,4,7,10,2],
[6,6,9,5,9,9,5,9,9,7,2,3,5,9,10,7,5,2],
[7,4,9,4,4,8,4,5,8,4,8,7,4,3,10,3,6,8],
[10,7,6,9,2,5,8,5,3,6,8,6,6,3,6,2,3,6],
[6,5,7,3,5,4,7,8,4,6,9,8,10,6,3,4,2,3],
[7,7,6,6,2,10,8,4,2,4,4,3,8,8,4,5,8,8],
[7,4,5,7,6,10,3,3,5,4,5,4,5,8,9,7,3,9]];
