
m = 18;

n = 18;

Amin = 129;

Amax = 162;

B = 6192;

lambda = 20.00;

c = 
[[4,5,8,7,8,7,6,7,9,6,6,6,9,3,8,7,6,10],
[6,8,9,2,7,4,9,8,9,9,10,3,10,10,5,6,6,9],
[2,8,5,7,3,7,3,10,9,7,4,4,6,8,2,2,6,5],
[4,5,2,2,10,8,4,10,7,5,3,2,3,3,6,4,8,7],
[9,7,4,5,10,7,8,3,2,6,4,7,7,6,8,7,5,7],
[3,5,6,8,8,7,7,7,6,2,9,2,6,5,5,8,9,5],
[2,4,4,10,8,6,6,4,9,10,7,3,6,8,6,9,6,10],
[3,9,6,8,9,2,6,2,5,9,7,3,3,7,5,6,6,2],
[8,8,2,4,7,6,5,10,10,7,8,3,6,9,10,8,4,9],
[8,8,9,3,7,5,4,6,9,6,8,2,4,4,7,5,6,10],
[7,10,9,6,4,4,8,7,3,7,4,3,3,9,10,9,10,6],
[3,10,8,8,5,6,7,6,8,3,9,3,2,3,9,8,7,10],
[10,4,6,9,10,6,2,2,4,8,9,3,10,9,10,7,4,2],
[9,9,6,4,10,2,4,9,3,2,6,9,8,3,9,3,2,8],
[8,9,7,10,4,3,10,3,8,7,8,2,7,5,9,10,7,7],
[10,9,3,10,8,7,6,5,6,4,7,4,2,2,9,5,8,2],
[6,7,3,2,3,8,2,7,2,7,6,5,10,5,4,2,2,8],
[5,6,2,8,9,5,10,7,3,9,10,10,9,3,6,9,3,6]];
