
m = 14;

n = 14;

Amin = 78;

Amax = 98;

B = 3744;

lambda = 20.00;

c = 
[[7,6,9,8,6,10,3,9,3,9,4,7,8,8],
[2,6,7,7,3,9,6,2,10,4,9,8,5,5],
[2,10,3,7,3,2,2,5,10,10,4,9,6,4],
[3,3,2,3,6,5,7,7,4,9,5,3,2,3],
[7,5,4,7,3,6,2,2,4,9,6,10,7,6],
[8,2,8,8,4,6,9,6,10,5,2,10,3,3],
[2,4,2,5,5,5,9,4,9,9,5,9,5,7],
[8,10,2,3,2,6,9,2,9,6,6,6,7,4],
[5,7,3,3,9,3,4,10,6,2,2,2,7,5],
[9,2,10,4,10,8,6,8,3,2,6,10,6,8],
[3,3,8,6,6,9,5,2,2,8,10,6,6,8],
[7,3,2,3,3,8,6,9,3,8,5,5,8,9],
[2,2,7,4,10,2,6,5,10,8,5,10,3,2],
[3,7,9,8,8,7,8,7,3,3,6,4,9,9]];
