
m = 20;

n = 20;

Amin = 160;

Amax = 200;

B = 7680;

lambda = 20.00;

c = 
[[8,5,2,4,6,8,5,9,2,7,5,6,2,2,6,8,7,2,8,8],
[8,6,7,9,10,2,8,2,9,3,2,6,7,9,6,9,6,10,5,4],
[6,9,8,6,7,10,10,10,8,8,7,5,10,2,10,9,2,8,9,9],
[9,9,4,3,7,8,8,10,5,3,3,10,10,8,3,4,5,10,3,3],
[7,6,4,4,6,4,2,4,8,7,2,4,6,2,4,9,7,10,6,10],
[2,8,7,8,3,7,10,6,6,9,5,9,3,8,2,5,8,9,8,3],
[5,6,5,9,7,7,6,10,5,10,9,5,5,4,10,6,9,7,9,2],
[6,10,9,5,7,7,8,2,5,5,3,8,8,5,5,2,8,7,10,2],
[6,6,4,8,8,3,10,4,8,8,4,10,8,2,4,2,7,2,10,8],
[3,9,6,9,10,7,9,8,3,8,6,5,2,6,2,8,7,2,2,3],
[6,2,9,10,3,3,9,6,10,6,2,9,4,6,8,2,2,4,6,10],
[9,10,4,9,6,3,4,9,10,2,8,3,3,5,3,2,6,8,4,3],
[3,4,10,3,6,5,3,4,6,7,3,4,5,4,9,7,5,2,3,4],
[10,8,5,9,2,4,9,4,10,9,3,9,3,9,9,7,4,8,8,6],
[3,9,6,6,2,4,9,3,2,8,3,8,5,7,6,3,7,2,5,5],
[10,4,3,2,3,8,5,3,6,2,7,7,8,2,9,6,4,5,8,2],
[2,9,9,4,3,4,5,9,5,7,3,2,9,2,9,10,9,3,2,2],
[2,5,7,6,5,3,10,5,6,5,4,6,4,2,6,3,2,10,8,3],
[4,9,3,2,8,10,9,4,10,9,4,10,4,7,3,5,8,2,9,10],
[6,9,3,6,9,8,7,7,5,5,9,7,10,10,7,5,10,5,5,9]];
