
m = 16;

n = 16;

Amin = 102;

Amax = 128;

B = 4896;

lambda = 20.00;

c = 
[[4,9,10,5,10,10,10,9,6,8,8,3,2,4,9,10],
[2,3,5,10,9,4,10,10,6,5,5,6,10,9,5,10],
[7,2,4,4,8,10,2,3,7,7,5,6,9,3,5,8],
[2,6,7,9,6,4,7,10,7,10,4,5,8,7,2,3],
[5,3,5,2,2,4,3,6,7,6,10,3,5,2,9,5],
[4,3,2,9,5,7,6,9,4,8,3,9,2,3,10,5],
[4,2,5,3,4,5,7,9,9,6,9,2,4,7,5,4],
[7,3,2,10,8,5,8,2,9,7,9,10,9,6,2,9],
[6,4,10,9,7,6,5,3,8,10,3,8,7,5,9,3],
[6,7,9,4,10,5,2,9,10,7,6,8,2,6,5,4],
[8,2,9,4,5,2,6,9,10,7,5,6,8,3,5,4],
[8,2,4,8,5,4,6,4,7,10,9,5,3,10,7,10],
[10,6,10,4,6,5,10,5,9,4,8,6,5,9,6,2],
[9,8,6,10,10,8,4,4,5,9,7,7,8,4,6,5],
[8,3,6,3,7,5,4,3,7,10,5,8,7,10,6,5],
[7,2,3,5,8,5,7,3,10,4,6,5,6,8,8,10]];
