
m = 20;

n = 20;

Amin = 160;

Amax = 200;

B = 7680;

lambda = 20.00;

c = 
[[3,9,6,4,10,3,3,3,5,8,7,5,9,4,5,6,9,9,8,5],
[3,7,3,6,3,2,10,2,5,7,3,7,5,5,7,4,6,7,3,10],
[4,9,2,9,9,3,4,7,8,9,8,9,5,9,4,6,9,10,6,10],
[6,5,6,7,7,10,10,2,6,2,8,6,7,6,4,5,7,5,8,4],
[3,5,2,6,10,2,2,8,2,4,8,4,6,10,10,2,7,7,9,9],
[5,5,4,2,9,7,3,6,8,8,8,9,9,7,4,9,5,2,4,5],
[3,8,6,7,6,5,5,2,10,3,8,4,6,10,2,3,4,4,7,10],
[8,2,6,6,5,7,2,9,7,5,10,6,9,5,9,4,6,3,3,5],
[3,9,8,5,6,6,6,7,8,9,6,3,8,2,8,2,7,6,7,10],
[9,5,4,6,6,2,8,2,2,7,5,10,3,9,4,8,5,9,4,9],
[5,6,2,2,4,6,10,7,10,4,5,7,7,7,2,3,5,6,3,3],
[3,4,2,4,3,5,8,6,10,8,2,4,2,2,3,4,4,2,10,4],
[4,2,9,8,5,9,9,8,4,8,8,3,10,8,4,2,9,10,4,8],
[8,3,9,8,10,10,8,4,8,5,6,8,5,2,5,8,7,10,4,7],
[5,10,9,5,7,2,3,6,8,4,10,3,5,8,7,4,5,5,6,9],
[8,8,5,10,6,6,7,9,6,7,6,7,6,2,10,10,9,3,5,6],
[5,2,8,6,7,4,8,8,5,2,7,3,6,10,9,2,5,5,7,7],
[2,2,4,4,2,10,3,7,9,4,3,3,5,7,5,10,9,3,5,2],
[10,10,3,5,7,8,3,9,2,9,5,9,7,5,10,6,5,2,2,3],
[5,3,3,6,8,6,3,5,5,6,5,4,4,4,6,9,8,5,7,8]];
