
N = 10;

Nm = 5;

Nf = 5;

C = 1;

G = 6;

A = 2;

T = 450;

init = 0.001000;

individu = 
[[[[1,2],
[1,1],
[1,2],
[2,1],
[1,2],
[2,1]]],
[[[1,1],
[1,1],
[2,1],
[1,2],
[1,1],
[2,2]]],
[[[1,2],
[1,2],
[1,2],
[1,1],
[1,1],
[1,1]]],
[[[2,2],
[2,1],
[2,1],
[1,2],
[1,1],
[2,2]]],
[[[1,2],
[2,1],
[1,1],
[2,1],
[2,1],
[2,2]]],
[[[2,1],
[2,2],
[1,1],
[2,1],
[2,1],
[1,1]]],
[[[1,1],
[2,1],
[1,1],
[1,2],
[1,2],
[2,1]]],
[[[2,2],
[1,1],
[2,1],
[2,1],
[1,1],
[2,1]]],
[[[1,1],
[1,1],
[2,1],
[1,2],
[1,1],
[1,2]]],
[[[1,1],
[1,1],
[2,2],
[1,1],
[1,2],
[1,2]]]];
