
N = 16;

Nm = 8;

Nf = 8;

C = 1;

G = 6;

A = 2;

T = 150;

init = 0.001000;

individu = 
[[[[1,1],
[2,1],
[2,1],
[2,1],
[1,2],
[1,1]]],
[[[1,1],
[2,1],
[1,2],
[2,1],
[2,2],
[2,1]]],
[[[1,2],
[1,1],
[1,1],
[2,1],
[1,1],
[1,1]]],
[[[2,2],
[1,2],
[1,2],
[2,1],
[2,1],
[1,2]]],
[[[2,2],
[2,2],
[2,2],
[2,2],
[1,2],
[1,1]]],
[[[1,2],
[2,1],
[2,2],
[1,1],
[2,2],
[2,2]]],
[[[1,1],
[1,2],
[1,1],
[1,1],
[1,1],
[2,2]]],
[[[2,1],
[1,2],
[2,1],
[2,2],
[2,1],
[1,2]]],
[[[1,1],
[2,2],
[2,2],
[1,2],
[2,1],
[1,1]]],
[[[2,2],
[1,2],
[2,2],
[1,1],
[2,1],
[2,1]]],
[[[2,1],
[1,1],
[2,1],
[2,2],
[1,2],
[1,1]]],
[[[1,1],
[2,2],
[2,1],
[2,1],
[2,2],
[2,1]]],
[[[1,2],
[1,2],
[2,2],
[1,1],
[2,1],
[2,1]]],
[[[1,1],
[2,1],
[2,2],
[1,2],
[1,1],
[2,2]]],
[[[1,1],
[2,2],
[1,1],
[2,1],
[2,2],
[1,1]]],
[[[1,1],
[2,2],
[1,1],
[1,1],
[1,2],
[1,1]]]];
