
N = 22;

Nm = 11;

Nf = 11;

C = 1;

G = 6;

A = 2;

T = 150;

init = 0.001000;

individu = 
[[[[2,1],
[2,1],
[2,1],
[2,1],
[2,2],
[2,1]]],
[[[2,1],
[1,1],
[1,2],
[2,1],
[2,2],
[2,1]]],
[[[2,1],
[2,2],
[2,2],
[1,1],
[1,1],
[2,2]]],
[[[1,1],
[2,2],
[2,1],
[2,1],
[1,2],
[1,1]]],
[[[2,2],
[2,1],
[1,1],
[1,1],
[1,1],
[2,2]]],
[[[2,2],
[1,2],
[2,2],
[1,2],
[2,2],
[2,1]]],
[[[2,1],
[2,2],
[1,2],
[1,2],
[2,2],
[2,2]]],
[[[2,2],
[2,1],
[2,1],
[2,2],
[1,2],
[1,2]]],
[[[1,2],
[2,2],
[1,1],
[1,1],
[1,2],
[2,1]]],
[[[1,2],
[2,2],
[1,1],
[2,1],
[1,1],
[1,2]]],
[[[2,2],
[1,2],
[2,2],
[1,2],
[1,2],
[2,1]]],
[[[2,2],
[1,1],
[1,1],
[1,1],
[2,1],
[1,1]]],
[[[1,2],
[1,1],
[2,1],
[1,1],
[2,1],
[2,1]]],
[[[2,1],
[1,2],
[2,2],
[1,2],
[1,1],
[2,1]]],
[[[1,2],
[1,1],
[2,1],
[1,1],
[2,1],
[1,2]]],
[[[1,1],
[2,2],
[2,2],
[1,1],
[2,1],
[1,1]]],
[[[2,1],
[2,2],
[1,1],
[2,2],
[1,2],
[2,2]]],
[[[1,2],
[2,2],
[2,1],
[1,2],
[1,1],
[1,2]]],
[[[2,1],
[1,1],
[1,1],
[1,2],
[1,1],
[1,1]]],
[[[1,2],
[2,1],
[2,1],
[1,2],
[2,2],
[1,1]]],
[[[2,2],
[2,1],
[2,1],
[2,1],
[1,2],
[1,2]]],
[[[2,1],
[1,2],
[1,2],
[1,2],
[1,2],
[2,2]]]];
