
N = 22;

Nm = 11;

Nf = 11;

C = 1;

G = 7;

A = 2;

T = 550;

init = 0.001000;

individu = 
[[[[1,2],
[2,1],
[2,2],
[2,2],
[1,2],
[2,2],
[1,2]]],
[[[1,2],
[1,2],
[2,1],
[1,2],
[1,1],
[1,1],
[1,2]]],
[[[1,2],
[1,1],
[1,1],
[1,1],
[2,1],
[2,2],
[2,1]]],
[[[1,1],
[2,2],
[2,2],
[1,1],
[2,1],
[2,1],
[1,2]]],
[[[1,1],
[1,1],
[1,2],
[1,1],
[2,1],
[1,1],
[1,1]]],
[[[2,1],
[1,2],
[1,1],
[1,2],
[2,2],
[2,2],
[2,1]]],
[[[2,1],
[2,2],
[1,1],
[2,1],
[2,2],
[2,1],
[2,2]]],
[[[1,1],
[2,2],
[1,1],
[1,1],
[1,2],
[2,2],
[1,1]]],
[[[1,2],
[1,2],
[2,2],
[1,1],
[2,2],
[1,1],
[1,2]]],
[[[1,1],
[2,1],
[1,1],
[2,1],
[1,1],
[1,1],
[2,2]]],
[[[1,2],
[2,1],
[1,2],
[1,1],
[1,1],
[1,1],
[1,1]]],
[[[1,1],
[1,2],
[1,2],
[2,1],
[2,2],
[1,1],
[2,1]]],
[[[1,1],
[2,1],
[2,1],
[2,2],
[2,2],
[2,1],
[2,2]]],
[[[1,2],
[1,1],
[1,1],
[2,1],
[2,2],
[2,1],
[1,2]]],
[[[1,2],
[1,2],
[2,2],
[2,1],
[1,1],
[2,2],
[2,2]]],
[[[2,2],
[1,2],
[1,1],
[1,1],
[1,2],
[2,2],
[1,1]]],
[[[1,1],
[2,1],
[2,2],
[2,1],
[2,2],
[1,2],
[2,1]]],
[[[1,2],
[2,1],
[1,2],
[2,1],
[1,2],
[2,1],
[2,1]]],
[[[1,2],
[1,1],
[1,2],
[1,2],
[2,1],
[1,1],
[2,1]]],
[[[2,1],
[1,2],
[2,2],
[2,2],
[2,2],
[1,2],
[1,2]]],
[[[2,2],
[2,2],
[2,2],
[2,2],
[1,1],
[1,2],
[1,1]]],
[[[2,2],
[2,1],
[2,2],
[1,2],
[2,2],
[1,1],
[1,1]]]];
