
N = 8;

Nm = 4;

Nf = 4;

C = 1;

G = 7;

A = 3;

T = 250;

init = 0.001000;

individu = 
[[[[2,3],
[2,3],
[1,3],
[2,1],
[2,3],
[1,2],
[2,2]]],
[[[1,3],
[1,1],
[3,2],
[1,3],
[3,3],
[2,3],
[3,3]]],
[[[2,2],
[3,1],
[2,1],
[1,3],
[2,2],
[1,3],
[2,2]]],
[[[2,1],
[1,3],
[1,2],
[1,1],
[3,1],
[3,2],
[3,3]]],
[[[3,2],
[2,1],
[1,2],
[2,1],
[2,2],
[3,3],
[1,2]]],
[[[1,3],
[3,2],
[1,1],
[2,1],
[3,2],
[1,3],
[3,1]]],
[[[2,2],
[1,1],
[2,2],
[2,3],
[3,1],
[1,3],
[2,1]]],
[[[3,3],
[2,3],
[3,2],
[3,3],
[3,1],
[1,3],
[3,1]]]];
