
N = 26;

Nm = 13;

Nf = 13;

C = 1;

G = 6;

A = 3;

T = 250;

init = 0.001000;

individu = 
[[[[2,2],
[2,3],
[2,3],
[2,1],
[3,3],
[2,1]]],
[[[3,2],
[1,3],
[1,1],
[1,2],
[2,1],
[1,3]]],
[[[3,2],
[2,1],
[2,2],
[3,1],
[2,3],
[3,3]]],
[[[3,3],
[3,2],
[2,2],
[2,1],
[3,2],
[2,1]]],
[[[3,3],
[2,1],
[1,3],
[1,3],
[2,3],
[3,1]]],
[[[2,1],
[2,3],
[3,2],
[3,3],
[1,2],
[1,3]]],
[[[3,3],
[1,3],
[1,3],
[1,1],
[2,3],
[2,3]]],
[[[3,2],
[2,2],
[1,3],
[3,3],
[3,1],
[2,3]]],
[[[3,1],
[2,1],
[3,3],
[1,3],
[2,2],
[3,3]]],
[[[2,1],
[3,3],
[3,2],
[3,3],
[3,1],
[2,1]]],
[[[3,2],
[2,3],
[2,3],
[3,3],
[2,2],
[3,2]]],
[[[1,3],
[2,3],
[2,1],
[2,3],
[1,2],
[3,1]]],
[[[3,2],
[1,3],
[3,2],
[2,3],
[1,3],
[1,3]]],
[[[3,1],
[2,2],
[3,2],
[1,1],
[2,2],
[1,3]]],
[[[3,3],
[1,1],
[2,3],
[1,2],
[2,3],
[2,2]]],
[[[2,1],
[2,3],
[3,3],
[3,3],
[1,1],
[2,3]]],
[[[2,2],
[1,1],
[1,2],
[2,3],
[2,2],
[1,1]]],
[[[2,2],
[2,3],
[1,1],
[2,3],
[2,1],
[3,2]]],
[[[3,2],
[2,3],
[2,3],
[3,1],
[2,2],
[3,2]]],
[[[3,2],
[2,2],
[1,2],
[2,2],
[3,2],
[2,1]]],
[[[3,3],
[1,3],
[1,3],
[1,2],
[1,2],
[1,3]]],
[[[1,2],
[1,3],
[3,1],
[1,3],
[2,3],
[2,2]]],
[[[1,1],
[1,2],
[3,3],
[3,1],
[3,1],
[3,1]]],
[[[3,3],
[2,1],
[2,3],
[1,3],
[2,1],
[3,2]]],
[[[2,1],
[2,1],
[2,1],
[1,3],
[2,1],
[1,2]]],
[[[1,1],
[3,3],
[1,2],
[1,3],
[2,3],
[1,3]]]];
