
N = 14;

Nm = 7;

Nf = 7;

C = 1;

G = 8;

A = 3;

T = 150;

init = 0.001000;

individu = 
[[[[1,1],
[1,2],
[2,1],
[2,1],
[1,1],
[3,3],
[1,3],
[2,1]]],
[[[2,3],
[3,3],
[1,1],
[2,2],
[3,1],
[3,2],
[3,3],
[2,3]]],
[[[1,1],
[3,2],
[1,2],
[3,3],
[3,3],
[2,1],
[2,3],
[1,1]]],
[[[3,1],
[3,1],
[2,3],
[3,2],
[3,3],
[2,3],
[1,3],
[3,1]]],
[[[3,3],
[1,2],
[2,1],
[1,2],
[3,2],
[2,2],
[2,3],
[2,2]]],
[[[1,3],
[3,2],
[2,3],
[1,1],
[3,3],
[1,3],
[2,1],
[2,2]]],
[[[3,3],
[3,1],
[3,1],
[3,3],
[2,1],
[2,1],
[1,3],
[3,1]]],
[[[3,3],
[1,1],
[2,2],
[3,2],
[1,3],
[2,2],
[1,1],
[1,1]]],
[[[3,1],
[2,3],
[1,2],
[2,3],
[3,3],
[1,1],
[1,1],
[2,3]]],
[[[1,2],
[2,2],
[3,1],
[1,3],
[1,1],
[3,2],
[1,3],
[3,2]]],
[[[2,2],
[1,2],
[1,1],
[3,1],
[3,1],
[2,1],
[1,3],
[1,2]]],
[[[2,2],
[2,1],
[3,2],
[1,1],
[3,1],
[2,1],
[3,2],
[3,1]]],
[[[1,3],
[1,1],
[3,1],
[2,1],
[1,3],
[1,2],
[3,2],
[1,1]]],
[[[3,2],
[2,3],
[1,3],
[1,2],
[3,3],
[3,1],
[2,2],
[2,3]]]];
