
N = 24;

Nm = 12;

Nf = 12;

C = 1;

G = 5;

A = 2;

T = 350;

init = 0.001000;

individu = 
[[[[1,1],
[2,2],
[2,1],
[1,2],
[1,1]]],
[[[2,2],
[1,1],
[1,2],
[2,2],
[2,1]]],
[[[1,1],
[2,1],
[1,1],
[2,1],
[2,1]]],
[[[2,2],
[1,1],
[1,2],
[1,1],
[1,1]]],
[[[1,2],
[1,1],
[2,1],
[1,1],
[2,2]]],
[[[1,2],
[1,2],
[2,1],
[1,1],
[1,2]]],
[[[1,2],
[1,1],
[2,1],
[2,2],
[2,2]]],
[[[1,2],
[1,1],
[1,1],
[1,1],
[1,2]]],
[[[2,2],
[1,2],
[1,2],
[1,1],
[2,1]]],
[[[2,1],
[1,2],
[1,2],
[1,1],
[2,2]]],
[[[2,2],
[1,1],
[2,1],
[1,2],
[1,1]]],
[[[1,1],
[2,1],
[2,1],
[2,2],
[1,1]]],
[[[1,1],
[1,1],
[2,2],
[2,2],
[2,1]]],
[[[1,1],
[2,2],
[1,1],
[2,1],
[2,1]]],
[[[2,2],
[1,1],
[2,2],
[1,1],
[2,2]]],
[[[2,2],
[2,2],
[2,1],
[1,1],
[1,2]]],
[[[2,1],
[1,1],
[2,1],
[2,2],
[2,1]]],
[[[2,1],
[1,2],
[1,2],
[1,2],
[1,2]]],
[[[1,2],
[1,2],
[1,2],
[2,2],
[1,2]]],
[[[1,2],
[1,1],
[2,2],
[2,1],
[1,1]]],
[[[2,2],
[1,2],
[1,1],
[1,2],
[2,1]]],
[[[1,2],
[2,2],
[1,1],
[1,1],
[2,1]]],
[[[2,2],
[2,2],
[1,2],
[2,2],
[2,2]]],
[[[2,1],
[2,2],
[2,2],
[2,1],
[1,2]]]];
