
N = 20;

Nm = 10;

Nf = 10;

C = 1;

G = 8;

A = 2;

T = 250;

init = 0.001000;

individu = 
[[[[1,1],
[1,2],
[1,2],
[2,1],
[1,2],
[1,2],
[1,1],
[1,1]]],
[[[1,2],
[2,2],
[2,1],
[2,1],
[1,1],
[1,1],
[1,2],
[1,1]]],
[[[2,1],
[2,2],
[2,1],
[2,2],
[1,2],
[1,1],
[1,1],
[1,1]]],
[[[2,2],
[2,2],
[1,1],
[2,1],
[1,2],
[1,1],
[1,1],
[1,1]]],
[[[1,2],
[2,2],
[2,2],
[2,2],
[1,2],
[1,1],
[1,1],
[1,2]]],
[[[1,2],
[1,1],
[2,2],
[1,2],
[1,2],
[2,2],
[2,2],
[2,1]]],
[[[1,1],
[2,1],
[2,1],
[2,1],
[1,2],
[1,1],
[1,2],
[2,1]]],
[[[1,1],
[1,1],
[2,1],
[2,1],
[2,2],
[2,2],
[1,1],
[2,2]]],
[[[1,1],
[2,1],
[2,1],
[1,2],
[1,1],
[2,1],
[2,1],
[1,1]]],
[[[1,1],
[1,1],
[1,2],
[1,1],
[1,2],
[2,2],
[2,1],
[1,2]]],
[[[1,2],
[2,2],
[2,2],
[1,2],
[1,2],
[2,2],
[1,2],
[2,1]]],
[[[2,2],
[1,1],
[2,1],
[1,2],
[2,2],
[1,1],
[2,1],
[1,2]]],
[[[2,2],
[2,2],
[2,2],
[1,2],
[2,1],
[1,2],
[2,1],
[2,2]]],
[[[2,1],
[2,1],
[1,2],
[1,1],
[1,1],
[1,2],
[2,1],
[1,1]]],
[[[1,2],
[2,2],
[2,1],
[1,1],
[1,1],
[2,2],
[1,1],
[1,1]]],
[[[1,2],
[1,2],
[1,1],
[2,1],
[2,2],
[2,1],
[1,1],
[1,1]]],
[[[2,1],
[2,1],
[1,2],
[1,1],
[2,2],
[2,1],
[1,1],
[1,1]]],
[[[2,1],
[2,1],
[2,1],
[1,1],
[1,1],
[1,1],
[1,1],
[1,2]]],
[[[1,2],
[1,1],
[1,1],
[1,2],
[1,1],
[2,1],
[1,2],
[1,2]]],
[[[1,1],
[2,2],
[1,1],
[2,1],
[1,2],
[1,1],
[2,1],
[2,1]]]];
