# n time
100 173.5478515625
100 177.75390625
100 174.34912109375
100 177.18994140625
100 173.35498046875
100 175.4208984375
100 175.512939453125
100 177.3408203125
100 177.77880859375
100 177.296142578125
10 2.613037109375
10 2.77880859375
10 2.802001953125
10 2.467041015625
10 2.773193359375
10 2.634033203125
10 2.587158203125
10 2.548828125
10 2.473876953125
10 2.487060546875
15 4.612060546875
15 5.02490234375
15 4.829833984375
15 4.77880859375
15 4.64208984375
15 5.068115234375
15 4.594970703125
15 4.8759765625
15 4.614013671875
15 4.733154296875
20 8.695068359375
20 8.847900390625
20 9.384033203125
20 9.14501953125
20 9.7099609375
20 9.2529296875
20 9.112060546875
20 9.52587890625
20 8.802978515625
20 8.52490234375
25 12.97119140625
25 12.35205078125
25 12.882080078125
25 13.625
25 12.653076171875
25 13.093017578125
25 13.239990234375
25 12.945068359375
25 12.082763671875
25 12.109130859375
30 17.101806640625
30 17.962890625
30 17.365966796875
30 17.5390625
30 18.0068359375
30 17.591064453125
30 17.16796875
30 18.48486328125
30 17.32080078125
30 17.27001953125
35 23.3349609375
35 22.85205078125
35 24.580078125
35 24.197998046875
35 23.967041015625
35 23.3359375
35 23.590087890625
35 23.2431640625
35 23.27294921875
35 24.087890625
40 30.951904296875
40 30.671142578125
40 29.10400390625
40 29.422119140625
40 28.654052734375
40 30.845947265625
40 36.52197265625
40 30.422119140625
40 29.992919921875
40 28.9619140625
45 37.468017578125
45 36.4912109375
45 37.053955078125
45 37.68408203125
45 40.406005859375
45 37.573974609375
45 37.47705078125
45 37.316162109375
45 36.720947265625
45 41.044921875
50 45.45703125
50 44.986083984375
50 45.06591796875
50 49.85986328125
50 46.429931640625
50 46.573974609375
50 46.01513671875
50 46.232177734375
50 46.412109375
50 45.695068359375
55 54.02392578125
55 54.154052734375
55 54.10693359375
55 54.238037109375
55 54.549072265625
55 54.408935546875
55 55.589111328125
55 54.826904296875
55 55.111083984375
55 53.02392578125
60 64.736083984375
60 63.550048828125
60 63.52685546875
60 63.452880859375
60 63.790771484375
60 63.408203125
60 64.281982421875
60 62.760986328125
60 62.921875
60 62.880859375
65 75.626953125
65 73.593994140625
65 73.913818359375
65 75.235107421875
65 75.0908203125
65 76.7060546875
65 74.217041015625
65 75.59423828125
65 73.083984375
65 74.93994140625
70 85.102783203125
70 85.661865234375
70 85.5849609375
70 85.30908203125
70 86.498046875
70 86.198974609375
70 85.25390625
70 84.9580078125
70 85.594970703125
70 88.450927734375
75 98.905029296875
75 98.60595703125
75 101.375
75 97.409912109375
75 99.18896484375
75 98.56494140625
75 97.969970703125
75 97.3671875
75 98.89599609375
75 98.030029296875
80 111.278076171875
80 110.62890625
80 112.010009765625
80 112.135009765625
80 111.90087890625
80 113.744140625
80 109.448974609375
80 111.35693359375
80 110.47705078125
80 111.112060546875
85 128.322021484375
85 125.493896484375
85 125.865966796875
85 125.780029296875
85 127.047119140625
85 124.73583984375
85 128.5322265625
85 126.134033203125
85 126.68408203125
85 128.208984375
90 139.661865234375
90 142.35302734375
90 140.81005859375
90 141.413818359375
90 141.93701171875
90 139.365966796875
90 142.7431640625
90 141.496826171875
90 141.427978515625
90 139.409912109375
95 155.171875
95 164.404052734375
95 159.419921875
95 159.046875
95 157.7939453125
95 160.5029296875
95 158.472900390625
95 160.148193359375
95 159.183837890625
95 155.7041015625
