0 0.000000 0.000000
0 421.450012 246.233337
0 423.000000 240.633331
0 422.375000 240.399994
10 376.924988 267.066681
8 339.250000 302.266663
8 338.674988 286.366669
8 330.049988 290.533325
8 332.600006 288.633331
8 336.174988 287.083344
8 351.375000 279.750000
8 336.475006 304.766663
8 342.625000 320.700012
8 327.649994 295.149994
8 330.250000 287.466675
10 371.649994 257.716675
8 352.500000 290.799988
8 337.875000 293.833344
8 339.725006 295.966675
8 332.950012 298.066681
8 328.799988 289.899994
8 333.899994 300.566681
8 337.774994 306.700012
8 347.875000 302.966675
8 330.774994 289.283325
8 337.375000 295.183319
10 368.125000 254.199997
8 343.274994 276.333344
8 345.500000 297.700012
8 332.399994 289.366669
8 337.274994 300.133331
8 329.325012 298.833344
8 342.075012 273.766663
8 345.174988 295.633331
8 329.812500 291.950012
8 336.149994 295.700012
8 347.475006 290.166656
10 364.875000 255.633331
8 327.149994 285.866669
8 334.524994 301.266663
8 335.424988 289.866669
8 335.100006 311.366669
8 341.049988 282.200012
8 354.825012 297.066681
8 342.450012 315.366669
8 349.250000 317.600006
8 332.024994 309.350006
8 340.375000 290.299988
10 363.799988 252.733337
8 334.225006 286.166656
8 352.674988 286.466675
8 340.375000 316.966675
8 344.549988 309.533325
8 337.625000 276.600006
8 348.575012 299.266663
8 340.125000 289.399994
8 336.924988 293.200012
8 333.649994 304.433319
8 345.524994 288.866669
10 372.750000 256.283325
8 333.975006 282.566681
8 335.325012 295.700012
8 333.225006 293.233337
8 343.825012 295.799988
8 326.899994 285.299988
8 344.274994 296.366669
8 338.475006 296.083344
8 337.274994 290.866669
8 335.799988 299.000000
8 339.575012 307.433319
10 380.375000 267.399994
8 331.600006 281.549988
8 342.875000 289.600006
8 344.875000 301.966675
8 338.049988 300.200012
8 334.299988 285.166656
8 335.924988 291.250000
8 350.049988 299.966675
8 331.850006 282.899994
8 345.875000 293.416656
8 334.024994 298.466675
10 388.375000 284.533325
8 335.850006 313.283325
8 332.649994 297.133331
8 338.075012 290.066681
8 338.649994 311.333344
8 335.674988 289.133331
8 337.575012 296.433319
8 331.774994 291.166656
8 334.575012 310.600006
8 333.024994 282.533325
8 336.825012 299.500000
10 375.325012 256.316681
8 333.174988 301.933319
8 331.375000 285.066681
8 328.725006 286.633331
8 350.500000 298.399994
8 331.274994 294.066681
8 340.424988 291.549988
8 331.500000 302.799988
8 339.149994 307.166656
8 330.375000 311.666656
8 341.625000 285.866669
10 371.475006 252.433334
8 336.350006 305.733337
8 331.975006 296.566681
8 332.075012 296.350006
8 330.700012 291.233337
8 332.799988 297.866669
8 333.100006 297.983337
8 332.049988 272.566681
8 337.274994 299.366669
8 331.149994 294.133331
8 346.950012 285.133331
0 424.225006 240.166672
10 375.725006 258.600006
9 354.924988 286.899994
9 354.500000 276.166656
9 352.625000 271.200012
9 347.274994 274.566681
9 353.637512 270.399994
9 350.000000 276.433319
9 359.575012 284.350006
9 363.674988 301.833344
9 350.950012 276.299988
9 352.299988 269.450012
10 369.408325 262.166656
9 350.475006 280.799988
9 349.774994 279.333344
9 358.125000 276.216675
9 357.625000 278.783325
9 349.424988 272.833344
9 356.750000 279.316681
9 357.649994 292.166656
9 356.799988 287.049988
9 354.075012 272.933319
9 357.612488 279.899994
10 376.725006 259.766663
9 345.450012 262.283325
9 358.562500 281.316681
9 350.200012 270.016663
9 354.437500 282.016663
9 354.950012 270.933319
9 345.725006 259.333344
9 354.500000 283.299988
9 350.024994 272.933319
9 349.325012 277.533325
9 354.174988 274.250000
10 373.658325 260.100006
9 350.799988 267.000000
9 355.524994 283.383331
9 353.375000 275.933319
9 357.450012 290.500000
9 350.575012 267.899994
9 357.774994 284.466675
9 359.225006 290.233337
9 362.375000 301.799988
9 356.575012 288.633331
9 354.674988 275.216675
10 367.274994 252.633331
9 350.149994 268.766663
9 358.737488 274.100006
9 365.062500 295.433319
9 358.375000 285.566681
9 347.450012 261.250000
9 358.424988 287.833344
9 353.725006 273.933319
9 357.287506 276.633331
9 356.825012 284.666656
9 350.350006 277.399994
10 378.549988 261.983337
9 346.725006 264.899994
9 351.524994 272.200012
9 355.750000 273.133331
9 358.100006 281.950012
9 350.600006 267.316681
9 355.475006 279.250000
9 355.625000 278.399994
9 349.774994 272.233337
9 350.950012 281.399994
9 360.475006 287.116669
10 383.600006 271.399994
9 349.475006 264.333344
9 351.125000 269.450012
9 357.750000 284.299988
9 353.649994 278.166656
9 349.500000 271.066681
9 349.299988 272.850006
9 351.424988 289.816681
9 346.625000 264.366669
9 353.774994 274.883331
9 358.975006 277.833344
10 376.274994 266.166656
9 362.075012 292.850006
9 348.500000 276.033325
9 353.174988 269.133331
9 361.024994 291.691681
9 351.174988 271.866669
9 353.049988 276.833344
9 355.024994 274.366669
9 358.200012 292.083344
9 350.950012 264.399994
9 357.575012 280.933319
10 370.825012 255.100006
9 358.350006 280.183319
9 352.899994 268.533325
9 348.725006 270.166656
9 360.774994 279.966675
9 349.649994 274.250000
9 348.700012 268.516663
9 354.350006 283.833344
9 359.399994 287.333344
9 356.075012 290.200012
9 350.250000 274.766663
10 374.500000 261.233337
9 357.549988 284.766663
9 349.700012 276.500000
9 355.174988 277.450012
9 353.125000 276.366669
9 354.049988 273.533325
9 353.899994 280.566681
9 346.899994 255.683334
9 355.125000 284.033325
9 353.000000 273.966675
9 351.325012 272.899994
0 416.549988 239.333328
10 361.649994 243.533340
10 377.483337 261.233337
10 365.987488 256.116669
10 378.700012 260.733337
10 369.475006 262.233337
10 360.825012 244.333328
10 375.575012 261.766663
10 374.924988 253.066666
10 370.883331 261.333344
10 369.500000 257.066681
0 419.850006 241.733337
10 373.125000 250.449997
10 378.208344 268.200012
10 366.450012 258.399994
10 383.350006 269.633331
10 361.950012 249.000000
10 377.100006 263.366669
10 381.924988 271.516663
10 385.075012 280.899994
10 379.149994 269.233337
10 371.399994 257.833344
0 411.075012 234.066666
10 366.725006 253.166672
10 373.549988 255.966660
