
m = 20;

n = 20;

p = 3;

q = 3;

proba = 
[[[0.40,0.35,0.15,0.59,0.07,0.54,0.21,0.23,0.04,0.43,0.25,0.16,0.60,0.25,0.54,0.41,0.25,0.01,0.46,0.07],
[0.38,0.40,0.11,0.14,0.33,0.16,0.01,0.31,0.09,0.04,0.27,0.49,0.39,0.41,0.48,0.46,0.36,0.09,0.09,0.39],
[0.52,0.34,0.55,0.51,0.59,0.49,0.32,0.24,0.50,0.18,0.30,0.29,0.58,0.41,0.43,0.32,0.57,0.45,0.03,0.06],
[0.48,0.30,0.54,0.27,0.11,0.42,0.13,0.47,0.51,0.22,0.26,0.43,0.56,0.21,0.34,0.54,0.10,0.06,0.18,0.01],
[0.24,0.48,0.29,0.22,0.29,0.13,0.54,0.26,0.57,0.57,0.32,0.46,0.26,0.26,0.13,0.37,0.08,0.26,0.24,0.59],
[0.48,0.50,0.42,0.43,0.11,0.15,0.38,0.21,0.21,0.55,0.22,0.45,0.44,0.51,0.07,0.13,0.04,0.01,0.39,0.01],
[0.58,0.11,0.47,0.24,0.38,0.59,0.01,0.46,0.25,0.25,0.45,0.13,0.15,0.27,0.56,0.26,0.42,0.34,0.47,0.03],
[0.29,0.08,0.47,0.13,0.59,0.54,0.26,0.03,0.55,0.05,0.04,0.53,0.17,0.51,0.17,0.54,0.50,0.18,0.40,0.15],
[0.43,0.25,0.28,0.58,0.51,0.24,0.24,0.33,0.58,0.11,0.36,0.27,0.19,0.23,0.40,0.19,0.18,0.06,0.22,0.13],
[0.11,0.26,0.06,0.27,0.17,0.23,0.22,0.07,0.41,0.02,0.23,0.24,0.27,0.50,0.22,0.18,0.15,0.46,0.51,0.12],
[0.57,0.27,0.39,0.16,0.50,0.19,0.35,0.08,0.25,0.56,0.21,0.36,0.23,0.27,0.03,0.40,0.50,0.25,0.47,0.30],
[0.26,0.09,0.54,0.53,0.60,0.16,0.11,0.14,0.02,0.02,0.27,0.59,0.29,0.06,0.15,0.20,0.25,0.49,0.28,0.50],
[0.46,0.49,0.25,0.08,0.16,0.28,0.48,0.06,0.53,0.35,0.37,0.19,0.44,0.31,0.12,0.44,0.47,0.23,0.59,0.49],
[0.26,0.25,0.48,0.55,0.31,0.03,0.15,0.56,0.52,0.43,0.46,0.38,0.32,0.11,0.47,0.48,0.39,0.35,0.54,0.32],
[0.09,0.31,0.52,0.54,0.02,0.04,0.38,0.49,0.27,0.36,0.38,0.53,0.02,0.26,0.48,0.33,0.29,0.03,0.29,0.22],
[0.46,0.15,0.60,0.18,0.27,0.47,0.06,0.06,0.21,0.01,0.38,0.31,0.32,0.30,0.24,0.33,0.34,0.02,0.22,0.02],
[0.38,0.00,0.55,0.40,0.26,0.43,0.13,0.55,0.46,0.42,0.17,0.32,0.58,0.17,0.50,0.24,0.04,0.56,0.30,0.25],
[0.57,0.08,0.55,0.29,0.39,0.20,0.02,0.13,0.22,0.24,0.14,0.00,0.24,0.09,0.40,0.50,0.52,0.53,0.46,0.37],
[0.35,0.03,0.09,0.33,0.20,0.59,0.57,0.23,0.55,0.27,0.48,0.52,0.35,0.43,0.20,0.14,0.03,0.22,0.27,0.25],
[0.47,0.41,0.25,0.11,0.50,0.06,0.01,0.42,0.59,0.47,0.19,0.34,0.50,0.28,0.07,0.09,0.27,0.04,0.32,0.22]],
[[0.31,0.20,0.13,0.06,0.04,0.34,0.20,0.07,0.56,0.47,0.32,0.43,0.29,0.57,0.54,0.19,0.02,0.55,0.01,0.01],
[0.42,0.20,0.35,0.32,0.49,0.42,0.41,0.16,0.46,0.13,0.37,0.17,0.33,0.50,0.23,0.37,0.24,0.44,0.44,0.20],
[0.31,0.15,0.02,0.59,0.12,0.56,0.18,0.14,0.51,0.19,0.15,0.33,0.40,0.50,0.04,0.29,0.33,0.45,0.44,0.19],
[0.58,0.22,0.36,0.32,0.12,0.59,0.09,0.36,0.43,0.52,0.56,0.14,0.07,0.58,0.14,0.19,0.54,0.32,0.33,0.45],
[0.52,0.49,0.18,0.31,0.39,0.22,0.00,0.12,0.07,0.44,0.30,0.05,0.06,0.06,0.37,0.18,0.06,0.46,0.54,0.49],
[0.38,0.50,0.03,0.45,0.48,0.17,0.04,0.42,0.49,0.38,0.28,0.41,0.26,0.45,0.12,0.05,0.07,0.12,0.17,0.14],
[0.57,0.48,0.19,0.03,0.54,0.56,0.21,0.60,0.42,0.15,0.49,0.19,0.05,0.53,0.05,0.53,0.10,0.09,0.35,0.59],
[0.47,0.03,0.39,0.13,0.48,0.52,0.19,0.55,0.04,0.36,0.10,0.00,0.23,0.29,0.03,0.17,0.25,0.24,0.17,0.07],
[0.39,0.06,0.27,0.43,0.59,0.31,0.36,0.08,0.40,0.11,0.07,0.27,0.14,0.47,0.40,0.02,0.38,0.59,0.57,0.42],
[0.34,0.07,0.42,0.58,0.36,0.45,0.15,0.02,0.09,0.32,0.09,0.48,0.39,0.35,0.31,0.38,0.06,0.07,0.46,0.47],
[0.18,0.53,0.13,0.32,0.40,0.54,0.34,0.18,0.52,0.31,0.60,0.27,0.39,0.42,0.24,0.15,0.27,0.39,0.16,0.36],
[0.12,0.25,0.24,0.50,0.00,0.55,0.28,0.07,0.02,0.14,0.53,0.20,0.07,0.07,0.52,0.47,0.00,0.26,0.05,0.53],
[0.57,0.05,0.19,0.36,0.47,0.44,0.51,0.14,0.23,0.07,0.50,0.35,0.32,0.15,0.25,0.33,0.10,0.53,0.40,0.12],
[0.07,0.33,0.32,0.14,0.40,0.25,0.01,0.40,0.51,0.06,0.33,0.48,0.11,0.52,0.24,0.57,0.36,0.15,0.11,0.59],
[0.22,0.01,0.34,0.54,0.16,0.59,0.27,0.26,0.52,0.07,0.38,0.60,0.40,0.11,0.14,0.20,0.35,0.16,0.00,0.26],
[0.22,0.33,0.14,0.33,0.25,0.38,0.30,0.01,0.52,0.42,0.59,0.14,0.43,0.33,0.08,0.59,0.32,0.36,0.25,0.24],
[0.42,0.03,0.24,0.22,0.14,0.38,0.42,0.50,0.53,0.42,0.16,0.15,0.15,0.29,0.48,0.40,0.07,0.19,0.41,0.59],
[0.00,0.40,0.13,0.43,0.13,0.22,0.43,0.45,0.57,0.08,0.10,0.40,0.11,0.33,0.02,0.26,0.11,0.44,0.15,0.05],
[0.27,0.31,0.20,0.42,0.60,0.09,0.22,0.07,0.27,0.02,0.06,0.27,0.42,0.19,0.11,0.56,0.41,0.53,0.41,0.38],
[0.01,0.50,0.18,0.12,0.24,0.20,0.38,0.35,0.04,0.53,0.40,0.31,0.24,0.00,0.12,0.24,0.09,0.34,0.31,0.36]],
[[0.37,0.37,0.04,0.19,0.56,0.14,0.15,0.37,0.08,0.55,0.16,0.09,0.46,0.34,0.21,0.10,0.54,0.59,0.45,0.58],
[0.53,0.25,0.28,0.16,0.26,0.41,0.40,0.35,0.15,0.11,0.11,0.51,0.47,0.15,0.10,0.44,0.29,0.25,0.21,0.37],
[0.21,0.37,0.46,0.06,0.11,0.07,0.16,0.04,0.07,0.01,0.02,0.59,0.26,0.30,0.16,0.52,0.11,0.56,0.27,0.26],
[0.06,0.38,0.17,0.53,0.52,0.28,0.37,0.21,0.53,0.58,0.58,0.13,0.35,0.44,0.20,0.46,0.51,0.36,0.50,0.58],
[0.37,0.52,0.57,0.04,0.23,0.13,0.56,0.34,0.08,0.23,0.60,0.14,0.00,0.17,0.08,0.52,0.45,0.45,0.13,0.38],
[0.43,0.11,0.51,0.18,0.55,0.11,0.04,0.46,0.47,0.54,0.44,0.24,0.47,0.42,0.28,0.09,0.55,0.24,0.43,0.03],
[0.46,0.42,0.17,0.47,0.59,0.25,0.39,0.44,0.10,0.52,0.22,0.53,0.04,0.14,0.12,0.59,0.25,0.16,0.45,0.12],
[0.11,0.30,0.36,0.57,0.11,0.05,0.06,0.06,0.28,0.49,0.09,0.15,0.32,0.26,0.01,0.31,0.51,0.40,0.15,0.01],
[0.33,0.38,0.55,0.36,0.51,0.07,0.35,0.16,0.23,0.21,0.28,0.33,0.50,0.05,0.31,0.02,0.09,0.37,0.07,0.38],
[0.26,0.16,0.52,0.58,0.42,0.54,0.29,0.33,0.34,0.44,0.34,0.07,0.22,0.29,0.43,0.13,0.36,0.18,0.30,0.58],
[0.39,0.58,0.32,0.29,0.02,0.03,0.30,0.11,0.40,0.38,0.49,0.06,0.54,0.41,0.04,0.36,0.35,0.33,0.09,0.09],
[0.18,0.44,0.15,0.40,0.13,0.58,0.53,0.48,0.16,0.23,0.47,0.55,0.20,0.19,0.24,0.23,0.21,0.54,0.34,0.01],
[0.32,0.23,0.07,0.26,0.04,0.11,0.02,0.39,0.44,0.11,0.48,0.02,0.54,0.03,0.42,0.07,0.01,0.35,0.55,0.18],
[0.58,0.42,0.13,0.19,0.01,0.36,0.41,0.22,0.30,0.15,0.23,0.02,0.38,0.30,0.28,0.42,0.42,0.30,0.20,0.26],
[0.40,0.08,0.28,0.35,0.11,0.10,0.42,0.12,0.45,0.37,0.30,0.43,0.20,0.42,0.02,0.20,0.19,0.43,0.43,0.49],
[0.58,0.06,0.51,0.36,0.36,0.19,0.17,0.18,0.48,0.38,0.44,0.29,0.45,0.12,0.03,0.56,0.22,0.45,0.08,0.08],
[0.22,0.38,0.51,0.42,0.21,0.53,0.02,0.39,0.36,0.45,0.28,0.34,0.51,0.19,0.10,0.27,0.38,0.28,0.45,0.27],
[0.05,0.29,0.55,0.51,0.41,0.59,0.47,0.03,0.44,0.56,0.11,0.06,0.34,0.02,0.48,0.55,0.55,0.51,0.34,0.31],
[0.36,0.02,0.05,0.26,0.22,0.16,0.53,0.60,0.43,0.38,0.26,0.49,0.07,0.22,0.39,0.47,0.20,0.26,0.51,0.04],
